dedup_group_id,fraction,predictor,n_high,n_low,quantile,rank_biserial,empirical_p,empirical_fdr
asid_87,cell,a*,73,65,0.25,-0.05500526870389888,0.6447105788423154,1.0
asid_733,cell,a*,73,65,0.25,-0.007376185458377149,0.9141716566866267,1.0
asid_3175,cell,a*,73,65,0.25,-0.053319283456269684,0.6327345309381237,1.0
asid_1689,cell,a*,73,65,0.25,0.09884088514225498,0.3193612774451098,0.9470522601995056
asid_100,cell,a*,73,65,0.25,0.053319283456269795,0.6946107784431138,1.0
asid_2837,cell,a*,73,65,0.25,0.10474183350895683,0.5149700598802395,1.0
asid_5691,cell,a*,73,65,0.25,0.10558482613277131,0.5668662674650699,1.0
asid_114,cell,a*,73,65,0.25,0.05964172813487878,0.530938123752495,1.0
asid_122,cell,a*,73,65,0.25,0.19473129610115913,0.2375249500998004,0.9470522601995056
asid_2687,cell,a*,73,65,0.25,0.11443624868282398,0.4630738522954092,0.9720486237971498
asid_5769,cell,a*,73,65,0.25,0.10094836670179141,0.5449101796407185,1.0
asid_136,cell,a*,73,65,0.25,0.09715489989462589,0.3592814371257485,0.9470522601995056
asid_138,cell,a*,73,65,0.25,-0.09715489989462589,0.12375249500998003,0.9470522601995056
asid_139,cell,a*,73,65,0.25,-0.007376185458377149,0.9800399201596807,1.0
asid_152,cell,a*,73,65,0.25,0.10516332982086407,0.8383233532934131,1.0
asid_154,cell,a*,73,65,0.25,0.1017913593256059,0.7744510978043913,1.0
asid_10098,cell,a*,73,65,0.25,0.21643835616438356,0.02594810379241517,0.7290004518184261
asid_157,cell,a*,73,65,0.25,-0.24088514225500535,0.013972055888223553,0.561459049114885
asid_64,cell,a*,73,65,0.25,0.006533192834562662,0.9700598802395209,1.0
asid_181,cell,a*,73,65,0.25,0.10136986301369866,0.25349301397205587,0.9470522601995056
asid_4030,cell,a*,73,65,0.25,0.0680716543730242,0.7385229540918163,1.0
asid_185,cell,a*,73,65,0.25,0.002739726027397249,0.9800399201596807,1.0
asid_32407,cell,a*,73,65,0.25,0.10432033719704947,0.28542914171656686,0.9470522601995056
asid_191,cell,a*,73,65,0.25,0.019178082191780854,0.5588822355289421,1.0
asid_192,cell,a*,73,65,0.25,0.17428872497365644,0.06986027944111776,0.9120905990947532
asid_202,cell,a*,73,65,0.25,0.01749209694415177,0.3812375249500998,0.9470522601995056
asid_326,cell,a*,73,65,0.25,-0.4351949420442571,0.003992015968063872,0.2921023624393005
asid_209,cell,a*,73,65,0.25,0.027186512118018924,0.7305389221556886,1.0
asid_213,cell,a*,73,65,0.25,0.01749209694415177,0.3812375249500998,0.9470522601995056
asid_225,cell,a*,73,65,0.25,-0.02887249736564801,0.7584830339321357,1.0
asid_954,cell,a*,73,65,0.25,-0.009062170706006345,0.9461077844311377,1.0
asid_6695,cell,a*,73,65,0.25,0.10263435194942039,0.5229540918163673,1.0
asid_34,cell,a*,73,65,0.25,-0.38503688092729194,0.003992015968063872,0.2921023624393005
asid_230,cell,a*,73,65,0.25,0.028451001053740765,0.844311377245509,1.0
asid_233,cell,a*,73,65,0.25,0.09378292939936772,0.45109780439121755,0.9674133797147612
asid_221,cell,a*,73,65,0.25,0.21011591148577446,0.3093812375249501,0.9470522601995056
asid_250,cell,a*,73,65,0.25,0.08872497365648047,0.437125748502994,0.9596994993443475
asid_252,cell,a*,73,65,0.25,0.019599578503688098,0.47305389221556887,0.9779239749470067
asid_253,cell,a*,73,65,0.25,-0.0094836670179137,0.9940119760479041,1.0
asid_256,cell,a*,73,65,0.25,0.13487881981032668,0.48502994011976047,0.9835817551303162
asid_259,cell,a*,73,65,0.25,-0.027397260273972712,0.5808383233532934,1.0
asid_2103,cell,a*,73,65,0.25,-0.1072708113804004,0.249500998003992,0.9470522601995056
asid_263,cell,a*,73,65,0.25,0.09694415173867232,0.5469061876247505,1.0
asid_272,cell,a*,73,65,0.25,0.035194942044257105,0.716566866267465,1.0
asid_276,cell,a*,73,65,0.25,0.028451001053740765,0.8502994011976048,1.0
asid_52,cell,a*,73,65,0.25,0.17892518440463645,0.08383233532934131,0.9349812860706384
asid_348,cell,a*,73,65,0.25,-0.37407797681770294,0.003992015968063872,0.2921023624393005
asid_286,cell,a*,73,65,0.25,0.16122233930453111,0.49101796407185627,0.9871706249178902
asid_2492,cell,a*,73,65,0.25,-0.15616438356164375,0.08183632734530938,0.9330292902566959
asid_290,cell,a*,73,65,0.25,0.15553213909378294,0.3532934131736527,0.9470522601995056
asid_291,cell,a*,73,65,0.25,0.11064278187565857,0.7325349301397206,1.0
asid_8726,cell,a*,73,65,0.25,-0.19620653319283465,0.16766467065868262,0.9470522601995056
asid_20964,cell,a*,73,65,0.25,0.22107481559536357,0.01996007984031936,0.6725380853413448
asid_299,cell,a*,73,65,0.25,0.0406743940990516,0.405189620758483,0.9470522601995056
asid_300,cell,a*,73,65,0.25,-0.34499473129610125,0.02594810379241517,0.7290004518184261
asid_4080,cell,a*,73,65,0.25,0.18145416227608013,0.03992015968063872,0.8090315432127869
asid_8653,cell,a*,73,65,0.25,0.06153846153846154,0.09580838323353294,0.9365914233347861
asid_308,cell,a*,73,65,0.25,0.24636459430979984,0.10578842315369262,0.9435949529512403
asid_311,cell,a*,73,65,0.25,0.008219178082191747,0.7924151696606786,1.0
asid_312,cell,a*,73,65,0.25,0.14899894625922028,0.5069860279441117,0.9981923702795212
asid_313,cell,a*,73,65,0.25,0.0014752370916754076,1.0,1.0
asid_316,cell,a*,73,65,0.25,0.1253951527924131,0.718562874251497,1.0
asid_318,cell,a*,73,65,0.25,0.1456269757639621,0.033932135728542916,0.7865356756935302
asid_9484,cell,a*,73,65,0.25,0.056691253951527965,0.5109780439121756,1.0
asid_329,cell,a*,73,65,0.25,0.15532139093782926,0.27345309381237526,0.9470522601995056
asid_330,cell,a*,73,65,0.25,0.0067439409905163394,0.7864271457085829,1.0
asid_332,cell,a*,73,65,0.25,0.1384615384615384,0.6946107784431138,1.0
asid_28976,cell,a*,73,65,0.25,0.14267650158061118,0.4870259481037924,0.9835817551303162
asid_4926,cell,a*,73,65,0.25,0.16248682824025285,0.2754491017964072,0.9470522601995056
asid_11030,cell,a*,73,65,0.25,0.11485774499473134,0.49700598802395207,0.991282284901312
asid_337,cell,a*,73,65,0.25,0.01538461538461533,0.8502994011976048,1.0
asid_22689,cell,a*,73,65,0.25,0.16311907270811377,0.19560878243512975,0.9470522601995056
asid_341,cell,a*,73,65,0.25,-0.16037934668071663,0.14171656686626746,0.9470522601995056
asid_345,cell,a*,73,65,0.25,0.06301369863013695,0.13572854291417166,0.9470522601995056
asid_5466,cell,a*,73,65,0.25,0.06301369863013695,0.7485029940119761,1.0
asid_5738,cell,a*,73,65,0.25,0.23793466807165442,0.2155688622754491,0.9470522601995056
asid_351,cell,a*,73,65,0.25,-0.03561643835616435,0.437125748502994,0.9596994993443475
asid_355,cell,a*,73,65,0.25,0.08872497365648047,0.6407185628742516,1.0
asid_357,cell,a*,73,65,0.25,0.08155953635405688,0.48502994011976047,0.9835817551303162
asid_358,cell,a*,73,65,0.25,0.13192834562697575,0.3932135728542914,0.9470522601995056
asid_11745,cell,a*,73,65,0.25,0.0954689146469968,0.5608782435129741,1.0
asid_364,cell,a*,73,65,0.25,0.051211801896733355,0.6506986027944112,1.0
asid_69,cell,a*,73,65,0.25,-0.2581664910432033,0.007984031936127744,0.42777832313515046
asid_368,cell,a*,73,65,0.25,-0.023182297154899834,0.6107784431137725,1.0
asid_12683,cell,a*,73,65,0.25,0.10221285563751314,0.5349301397205589,1.0
asid_14882,cell,a*,73,65,0.25,0.03561643835616435,0.7604790419161677,1.0
asid_372,cell,a*,73,65,0.25,-0.01749209694415166,0.8622754491017964,1.0
asid_374,cell,a*,73,65,0.25,0.15616438356164386,0.001996007984031936,0.2249523940624498
asid_379,cell,a*,73,65,0.25,-0.08113804004214953,0.5189620758483033,1.0
asid_7731,cell,a*,73,65,0.25,-0.37534246575342456,0.001996007984031936,0.2249523940624498
asid_9253,cell,a*,73,65,0.25,0.003793466807165413,0.7265469061876247,1.0
asid_212,cell,a*,73,65,0.25,-0.22528977871443634,0.17365269461077845,0.9470522601995056
asid_385,cell,a*,73,65,0.25,-0.31844046364594303,0.001996007984031936,0.2249523940624498
asid_387,cell,a*,73,65,0.25,-0.059220231822971536,0.7005988023952096,1.0
asid_393,cell,a*,73,65,0.25,0.03013698630136985,0.9021956087824351,1.0
asid_817,cell,a*,73,65,0.25,-0.03266596417281353,0.718562874251497,1.0
asid_2361,cell,a*,73,65,0.25,0.04236037934668069,0.49500998003992014,0.9905250723043707
asid_401,cell,a*,73,65,0.25,-0.007797681770284504,0.9680638722554891,1.0
asid_402,cell,a*,73,65,0.25,-0.21981032665964162,0.003992015968063872,0.2921023624393005
asid_18909,cell,a*,73,65,0.25,0.1300316122233931,0.6027944111776448,1.0
asid_408,cell,a*,73,65,0.25,0.0743940990516333,0.36127744510978044,0.9470522601995056
asid_409,cell,a*,73,65,0.25,-0.19199157007376177,0.12375249500998003,0.9470522601995056
asid_410,cell,a*,73,65,0.25,-0.017070600632244526,0.9341317365269461,1.0
asid_411,cell,a*,73,65,0.25,-0.08282402528977872,0.6487025948103793,1.0
asid_186,cell,a*,73,65,0.25,0.10895679662802948,0.2774451097804391,0.9470522601995056
asid_2420,cell,a*,73,65,0.25,0.02002107481559534,0.844311377245509,1.0
asid_417,cell,a*,73,65,0.25,-0.04088514225500517,0.7504990019960079,1.0
asid_418,cell,a*,73,65,0.25,0.21475237091675448,0.1596806387225549,0.9470522601995056
asid_8300,cell,a*,73,65,0.25,0.09041095890410955,0.6007984031936128,1.0
asid_6130,cell,a*,73,65,0.25,0.0680716543730242,0.49101796407185627,0.9871706249178902
asid_425,cell,a*,73,65,0.25,0.14351949420442567,0.10778443113772455,0.9435949529512403
asid_428,cell,a*,73,65,0.25,0.19683877766069546,0.2834331337325349,0.9470522601995056
asid_133,cell,a*,73,65,0.25,-0.046575342465753344,0.6526946107784432,1.0
asid_11360,cell,a*,73,65,0.25,0.11801896733403583,0.313373253493014,0.9470522601995056
asid_432,cell,a*,73,65,0.25,0.02760800842992628,0.780439121756487,1.0
asid_435,cell,a*,73,65,0.25,0.0461538461538461,0.2774451097804391,0.9470522601995056
asid_436,cell,a*,73,65,0.25,0.06722866174920972,0.7245508982035929,1.0
asid_440,cell,a*,73,65,0.25,0.09799789251844049,0.41916167664670656,0.9524635549295383
asid_441,cell,a*,73,65,0.25,0.06427818756585879,0.08582834331337326,0.9349812860706384
asid_443,cell,a*,73,65,0.25,-0.2842992623814542,0.001996007984031936,0.2249523940624498
asid_444,cell,a*,73,65,0.25,-0.17723919915700748,0.07385229540918163,0.9249908143911184
asid_448,cell,a*,73,65,0.25,0.06975763962065329,0.720558882235529,1.0
asid_4258,cell,a*,73,65,0.25,0.09125395152792415,0.6347305389221557,1.0
asid_458,cell,a*,73,65,0.25,0.036459430979978946,0.7584830339321357,1.0
asid_5097,cell,a*,73,65,0.25,0.16185458377239204,0.4810379241516966,0.9813934345208876
asid_7040,cell,a*,73,65,0.25,0.13171759747102207,0.4231536926147705,0.9533598244687098
asid_84,cell,a*,73,65,0.25,-0.15616438356164375,0.07784431137724551,0.929731984961194
asid_3624,cell,a*,73,65,0.25,-0.036459430979978835,0.8303393213572854,1.0
asid_473,cell,a*,73,65,0.25,0.08830347734457322,0.6506986027944112,1.0
asid_474,cell,a*,73,65,0.25,-0.0094836670179137,0.9940119760479041,1.0
asid_93,cell,a*,73,65,0.25,0.055216016859852446,0.562874251497006,1.0
asid_480,cell,a*,73,65,0.25,0.01749209694415177,0.3812375249500998,0.9470522601995056
asid_4935,cell,a*,73,65,0.25,0.06638566912539512,0.7544910179640718,1.0
asid_483,cell,a*,73,65,0.25,0.19199157007376189,0.06387225548902195,0.892118896110912
asid_485,cell,a*,73,65,0.25,-0.2615384615384615,0.11976047904191617,0.9470522601995056
asid_486,cell,a*,73,65,0.25,0.023182297154899945,0.9321357285429142,1.0
asid_640,cell,a*,73,65,0.25,-0.008219178082191858,0.9441117764471058,1.0
asid_489,cell,a*,73,65,0.25,-0.09926238145416222,0.3093812375249501,0.9470522601995056
asid_490,cell,a*,73,65,0.25,0.05584826132771337,0.6327345309381237,1.0
asid_83,cell,a*,73,65,0.25,-0.1574288724973656,0.09580838323353294,0.9365914233347861
asid_495,cell,a*,73,65,0.25,0.15848261327713387,0.15768463073852296,0.9470522601995056
asid_150,cell,a*,73,65,0.25,0.07565858798735514,0.5449101796407185,1.0
asid_499,cell,a*,73,65,0.25,0.06638566912539512,0.6487025948103793,1.0
asid_500,cell,a*,73,65,0.25,0.01664910432033717,0.6047904191616766,1.0
asid_504,cell,a*,73,65,0.25,-0.08240252897787137,0.6866267465069861,1.0
asid_505,cell,a*,73,65,0.25,-0.262381454162276,0.07385229540918163,0.9249908143911184
asid_509,cell,a*,73,65,0.25,-0.033930453108535374,0.7904191616766467,1.0
asid_511,cell,a*,73,65,0.25,0.017070600632244415,0.3992015968063872,0.9470522601995056
asid_6648,cell,a*,73,65,0.25,0.18883034773445728,0.2375249500998004,0.9470522601995056
asid_515,cell,a*,73,65,0.25,0.21580611169652264,0.013972055888223553,0.561459049114885
asid_516,cell,a*,73,65,0.25,0.17428872497365644,0.47704590818363274,0.9785429141716567
asid_1168,cell,a*,73,65,0.25,-0.05584826132771337,0.7465069860279441,1.0
asid_522,cell,a*,73,65,0.25,0.05163329820864071,0.6826347305389222,1.0
asid_164,cell,a*,73,65,0.25,0.013487881981032679,0.782435129740519,1.0
asid_524,cell,a*,73,65,0.25,-0.18271865121180197,0.34930139720558884,0.9470522601995056
asid_1365,cell,a*,73,65,0.25,0.049947312961011625,0.12574850299401197,0.9470522601995056
asid_4125,cell,a*,73,65,0.25,0.11612223393045307,0.7305389221556886,1.0
asid_537,cell,a*,73,65,0.25,0.08746048472075874,0.5848303393213573,1.0
asid_140,cell,a*,73,65,0.25,0.12497365648050585,0.34930139720558884,0.9470522601995056
asid_542,cell,a*,73,65,0.25,0.018335089567966256,0.8922155688622755,1.0
asid_14207,cell,a*,73,65,0.25,0.020653319283456262,0.7245508982035929,1.0
asid_544,cell,a*,73,65,0.25,0.05374077976817704,0.1596806387225549,0.9470522601995056
asid_545,cell,a*,73,65,0.25,0.07397260273972606,0.5548902195608783,1.0
asid_6097,cell,a*,73,65,0.25,0.08809272918861955,0.2375249500998004,0.9470522601995056
asid_547,cell,a*,73,65,0.25,0.12202318229715492,0.5229540918163673,1.0
asid_548,cell,a*,73,65,0.25,0.03224446786090618,0.2954091816367265,0.9470522601995056
asid_549,cell,a*,73,65,0.25,0.022971548998946267,0.5708582834331337,1.0
asid_554,cell,a*,73,65,0.25,0.19536354056902006,0.07584830339321358,0.9249908143911184
asid_4022,cell,a*,73,65,0.25,0.03266596417281353,0.812375249500998,1.0
asid_561,cell,a*,73,65,0.25,0.08366701791359321,0.39520958083832336,0.9470522601995056
asid_407,cell,a*,73,65,0.25,0.04362486828240253,0.7504990019960079,1.0
asid_788,cell,a*,73,65,0.25,-0.04088514225500517,0.6287425149700598,1.0
asid_570,cell,a*,73,65,0.25,0.033087460484720776,0.2634730538922156,0.9470522601995056
asid_572,cell,a*,73,65,0.25,0.019810326659641775,0.6427145708582834,1.0
asid_578,cell,a*,73,65,0.25,0.0187565858798735,0.8483033932135728,1.0
asid_121,cell,a*,73,65,0.25,0.04573234984193886,0.8283433133732535,1.0
asid_274,cell,a*,73,65,0.25,0.2075869336143309,0.29141716566866266,0.9470522601995056
asid_584,cell,a*,73,65,0.25,0.0,,
asid_1381,cell,a*,73,65,0.25,-0.00611169652265553,0.9720558882235529,1.0
asid_592,cell,a*,73,65,0.25,0.23456269757639625,0.005988023952095809,0.37396544490636563
asid_19609,cell,a*,73,65,0.25,0.12750263435194942,0.5069860279441117,0.9981923702795212
asid_596,cell,a*,73,65,0.25,0.1620653319283456,0.08383233532934131,0.9349812860706384
asid_5549,cell,a*,73,65,0.25,0.0657534246575342,0.11377245508982035,0.9470522601995056
asid_599,cell,a*,73,65,0.25,-0.007797681770284504,0.9441117764471058,1.0
asid_601,cell,a*,73,65,0.25,0.005268703898840932,0.7664670658682635,1.0
asid_603,cell,a*,73,65,0.25,0.050579557428872546,0.7944111776447106,1.0
asid_604,cell,a*,73,65,0.25,0.16164383561643836,0.3972055888223553,0.9470522601995056
asid_608,cell,a*,73,65,0.25,0.1667017913593256,0.1217564870259481,0.9470522601995056
asid_614,cell,a*,73,65,0.25,-0.25100105374077986,0.013972055888223553,0.561459049114885
asid_617,cell,a*,73,65,0.25,0.14309799789251842,0.30538922155688625,0.9470522601995056
asid_7189,cell,a*,73,65,0.25,-0.02866174920969433,0.7784431137724551,1.0
asid_619,cell,a*,73,65,0.25,0.03140147523709169,0.716566866267465,1.0
asid_620,cell,a*,73,65,0.25,-0.019599578503687987,0.6906187624750499,1.0
asid_881,cell,a*,73,65,0.25,0.014963119072708086,0.8842315369261478,1.0
asid_245,cell,a*,73,65,0.25,0.16564805057955745,0.09381237524950099,0.9365914233347861
asid_292,cell,a*,73,65,0.25,-0.12560590094836677,0.4630738522954092,0.9720486237971498
asid_630,cell,a*,73,65,0.25,-0.05626975763962072,0.6467065868263473,1.0
asid_5880,cell,a*,73,65,0.25,0.08830347734457322,0.626746506986028,1.0
asid_632,cell,a*,73,65,0.25,-0.02023182297154902,0.6686626746506986,1.0
asid_5596,cell,a*,73,65,0.25,0.13213909378292943,0.4930139720558882,0.9895602857744081
asid_635,cell,a*,73,65,0.25,-0.06933614330874605,0.8023952095808383,1.0
asid_636,cell,a*,73,65,0.25,0.03266596417281353,0.27944111776447106,0.9470522601995056
asid_638,cell,a*,73,65,0.25,0.08155953635405688,0.029940119760479042,0.7585603985826797
asid_1064,cell,a*,73,65,0.25,-0.21180189673340366,0.20359281437125748,0.9470522601995056
asid_1846,cell,a*,73,65,0.25,0.06554267650158063,0.7005988023952096,1.0
asid_182,cell,a*,73,65,0.25,0.03266596417281353,0.27944111776447106,0.9470522601995056
asid_648,cell,a*,73,65,0.25,0.036459430979978946,0.8183632734530938,1.0
asid_650,cell,a*,73,65,0.25,0.014541622760800843,0.9101796407185628,1.0
asid_7824,cell,a*,73,65,0.25,0.08577449947312965,0.5229540918163673,1.0
asid_655,cell,a*,73,65,0.25,0.18103266596417278,0.05189620758483034,0.853762274109499
asid_15779,cell,a*,73,65,0.25,0.04741833508956794,0.8023952095808383,1.0
asid_669,cell,a*,73,65,0.25,0.15869336143308743,0.4810379241516966,0.9813934345208876
asid_670,cell,a*,73,65,0.25,0.21896733403582713,0.281437125748503,0.9470522601995056
asid_2682,cell,a*,73,65,0.25,-0.006954689146470017,0.9540918163672655,1.0
asid_676,cell,a*,73,65,0.25,-0.13993677555321393,0.029940119760479042,0.7585603985826797
asid_679,cell,a*,73,65,0.25,0.10558482613277131,0.5688622754491018,1.0
asid_10929,cell,a*,73,65,0.25,-0.22360379346680714,0.027944111776447105,0.7445435216523475
asid_151,cell,a*,73,65,0.25,-0.31506849315068486,0.007984031936127744,0.42777832313515046
asid_688,cell,a*,73,65,0.25,0.01538461538461533,0.8902195608782435,1.0
asid_690,cell,a*,73,65,0.25,0.06765015806111696,0.5069860279441117,0.9981923702795212
asid_5716,cell,a*,73,65,0.25,0.02002107481559534,0.908183632734531,1.0
asid_698,cell,a*,73,65,0.25,0.07186512118018973,0.4750499001996008,0.9785429141716567
asid_3131,cell,a*,73,65,0.25,0.10094836670179141,0.5768463073852296,1.0
asid_707,cell,a*,73,65,0.25,0.2012644889357218,0.11177644710578842,0.9470522601995056
asid_711,cell,a*,73,65,0.25,0.03224446786090618,0.21956087824351297,0.9470522601995056
asid_7794,cell,a*,73,65,0.25,0.0023182297154900056,0.9920159680638723,1.0
asid_1284,cell,a*,73,65,0.25,0.0680716543730242,0.5469061876247505,1.0
asid_717,cell,a*,73,65,0.25,-0.00611169652265553,0.9800399201596807,1.0
asid_718,cell,a*,73,65,0.25,0.020442571127502585,0.5508982035928144,1.0
asid_721,cell,a*,73,65,0.25,0.036459430979978946,0.2375249500998004,0.9470522601995056
asid_724,cell,a*,73,65,0.25,0.03076923076923077,0.6487025948103793,1.0
asid_247,cell,a*,73,65,0.25,0.0665964172813488,0.6846307385229541,1.0
asid_13733,cell,a*,73,65,0.25,-0.025922023182297194,0.846307385229541,1.0
asid_729,cell,a*,73,65,0.25,0.09715489989462589,0.3393213572854291,0.9470522601995056
asid_732,cell,a*,73,65,0.25,0.006533192834562662,0.7664670658682635,1.0
asid_734,cell,a*,73,65,0.25,0.033087460484720776,0.7305389221556886,1.0
asid_735,cell,a*,73,65,0.25,-0.254373024236038,0.1596806387225549,0.9470522601995056
asid_737,cell,a*,73,65,0.25,0.06469968387776603,0.6467065868263473,1.0
asid_18098,cell,a*,73,65,0.25,0.0,,
asid_740,cell,a*,73,65,0.25,0.09757639620653324,0.5349301397205589,1.0
asid_9512,cell,a*,73,65,0.25,0.119072708113804,0.6746506986027944,1.0
asid_13779,cell,a*,73,65,0.25,0.035194942044257105,0.8882235528942116,1.0
asid_744,cell,a*,73,65,0.25,0.0,,
asid_745,cell,a*,73,65,0.25,0.01538461538461533,0.8942115768463074,1.0
asid_746,cell,a*,73,65,0.25,0.09125395152792415,0.6526946107784432,1.0
asid_748,cell,a*,73,65,0.25,0.0743940990516333,0.8343313373253493,1.0
asid_749,cell,a*,73,65,0.25,0.01749209694415177,0.3812375249500998,0.9470522601995056
asid_750,cell,a*,73,65,0.25,0.01538461538461533,0.8582834331337326,1.0
asid_756,cell,a*,73,65,0.25,0.0720758693361433,0.19161676646706588,0.9470522601995056
asid_9197,cell,a*,73,65,0.25,0.024446786090621675,0.8962075848303394,1.0
asid_758,cell,a*,73,65,0.25,0.048682824025289784,0.7744510978043913,1.0
asid_60,cell,a*,73,65,0.25,0.10937829293993673,0.5109780439121756,1.0
asid_763,cell,a*,73,65,0.25,-0.013066385669125324,0.9101796407185628,1.0
asid_764,cell,a*,73,65,0.25,-0.009062170706006345,1.0,1.0
asid_765,cell,a*,73,65,0.25,0.05142255005268703,0.6387225548902196,1.0
asid_5383,cell,a*,73,65,0.25,0.12160168598524768,0.39520958083832336,0.9470522601995056
asid_773,cell,a*,73,65,0.25,0.18693361433087463,0.2215568862275449,0.9470522601995056
asid_2397,cell,a*,73,65,0.25,0.05626975763962061,0.43912175648702595,0.9608544571201271
asid_3878,cell,a*,73,65,0.25,-0.3369863013698631,0.03792415169660679,0.8066080420503895
asid_32,cell,a*,73,65,0.25,0.05036880927291887,0.7345309381237525,1.0
asid_3962,cell,a*,73,65,0.25,0.19536354056902006,0.35528942115768464,0.9470522601995056
asid_789,cell,a*,73,65,0.25,-0.21559536354056896,0.10179640718562874,0.9431738931775003
asid_793,cell,a*,73,65,0.25,0.05205479452054795,0.20958083832335328,0.9470522601995056
asid_795,cell,a*,73,65,0.25,0.08198103266596413,0.43912175648702595,0.9608544571201271
asid_800,cell,a*,73,65,0.25,0.05964172813487878,0.37325349301397204,0.9470522601995056
asid_3532,cell,a*,73,65,0.25,-0.037302423603793544,0.6127744510978044,1.0
asid_805,cell,a*,73,65,0.25,0.021707060063224426,0.48502994011976047,0.9835817551303162
asid_3476,cell,a*,73,65,0.25,0.12160168598524768,0.4251497005988024,0.9550040811847098
asid_811,cell,a*,73,65,0.25,-0.2522655426765015,0.023952095808383235,0.7073804198831254
asid_821,cell,a*,73,65,0.25,0.05711275026343521,0.44510978043912175,0.9653398357013026
asid_15555,cell,a*,73,65,0.25,0.11654373024236042,0.5329341317365269,1.0
asid_825,cell,a*,73,65,0.25,0.06090621707060062,0.7385229540918163,1.0
asid_828,cell,a*,73,65,0.25,0.06638566912539512,0.23552894211576847,0.9470522601995056
asid_836,cell,a*,73,65,0.25,0.006533192834562662,0.9640718562874252,1.0
asid_46,cell,a*,73,65,0.25,-0.05879873551106418,0.5489021956087824,1.0
asid_838,cell,a*,73,65,0.25,0.04952581664910427,0.5728542914171657,1.0
asid_840,cell,a*,73,65,0.25,0.07523709167544779,0.6686626746506986,1.0
asid_842,cell,a*,73,65,0.25,0.046575342465753455,0.6127744510978044,1.0
asid_7582,cell,a*,73,65,0.25,0.03414120126448894,0.3033932135728543,0.9470522601995056
asid_845,cell,a*,73,65,0.25,0.10010537407797682,0.29141716566866266,0.9470522601995056
asid_31011,cell,a*,73,65,0.25,-0.11738672286617491,0.562874251497006,1.0
asid_847,cell,a*,73,65,0.25,-0.13593256059009473,0.3712574850299401,0.9470522601995056
asid_22189,cell,a*,73,65,0.25,0.14120126448893577,0.34331337325349304,0.9470522601995056
asid_4230,cell,a*,73,65,0.25,0.07186512118018973,0.5728542914171657,1.0
asid_413,cell,a*,73,65,0.25,0.09841938883034773,0.3772455089820359,0.9470522601995056
asid_860,cell,a*,73,65,0.25,0.03688092729188619,0.3712574850299401,0.9470522601995056
asid_861,cell,a*,73,65,0.25,0.11548998946259226,0.27345309381237526,0.9470522601995056
asid_867,cell,a*,73,65,0.25,-0.030558482613277205,0.8922155688622755,1.0
asid_873,cell,a*,73,65,0.25,-0.033087460484720665,0.7544910179640718,1.0
asid_580,cell,a*,73,65,0.25,0.1511064278187566,0.13572854291417166,0.9470522601995056
asid_447,cell,a*,73,65,0.25,-0.06596417281348788,0.5768463073852296,1.0
asid_877,cell,a*,73,65,0.25,0.07586933614330871,0.6806387225548902,1.0
asid_879,cell,a*,73,65,0.25,-0.05837723919915705,0.6147704590818364,1.0
asid_885,cell,a*,73,65,0.25,-0.3163329820864067,0.001996007984031936,0.2249523940624498
asid_319,cell,a*,73,65,0.25,0.13530031612223392,0.6147704590818364,1.0
asid_887,cell,a*,73,65,0.25,-0.37239199157007374,0.003992015968063872,0.2921023624393005
asid_892,cell,a*,73,65,0.25,0.04910432033719703,0.8163672654690619,1.0
