dedup_group_id,fraction,predictor,n_strains,spearman_rho,empirical_p,empirical_fdr,asymptotic_p,asymptotic_fdr,rho_drop_Rhodotorula_taiwanensis,rho_drop_Rhodotorula_sphaerocarpa,rho_drop_Rhodotorula_glutinis,rho_drop_ALL_TOP3
asid_300,cell,C*,274,0.16140795867023058,0.17165668662674652,0.7565392147552302,0.007425382171429248,0.1945143927587806,,,,
asid_4080,cell,C*,274,-0.16926302122152068,0.2774451097804391,0.8152506781753059,0.004965071536322564,0.161119461507807,,,,
asid_8653,cell,C*,274,-0.1313301563210554,0.04790419161676647,0.6734414987452482,0.02975139237685528,0.3474313633725726,,,,
asid_308,cell,C*,274,-0.14876483662061427,0.16367265469061876,0.7565392147552302,0.013702476957621789,0.2517094452198863,,,,
asid_311,cell,C*,274,0.015139980132047568,0.8243512974051896,0.9666251253837502,0.8029896196882063,0.9217628029757957,,,,
asid_312,cell,C*,274,-0.08937194465185047,0.5868263473053892,0.9207321694986069,0.14006204847484474,0.49567397744889674,,,,
asid_313,cell,C*,274,0.005529254235274027,0.9341317365269461,0.9878800301799897,0.9274070007359879,0.9685247482326639,,,,
asid_316,cell,C*,274,-0.06162066615663176,0.8003992015968064,0.9651509651239697,0.30948343521427785,0.6463125249383236,,,,
asid_318,cell,C*,274,-0.11030288137444617,0.07784431137724551,0.7013251937357216,0.0682947364479339,0.4168848264266825,,,,
asid_9484,cell,C*,274,-0.04464767855119807,0.4550898203592814,0.8859476985504188,0.46170694307069204,0.7469561267653461,,,,
asid_329,cell,C*,274,-0.09957077034652541,0.4870259481037924,0.8932253140777269,0.10002255041805401,0.4548366630957827,,,,
asid_330,cell,C*,274,0.02868077765554656,0.6367265469061876,0.9388783726613217,0.6364427786619521,0.854495278479543,,,,
asid_332,cell,C*,274,-0.1172813153380361,0.33532934131736525,0.8491000062654959,0.0524802382854616,0.3934029883797883,,,,
asid_28976,cell,C*,274,-0.06753612399597554,0.6706586826347305,0.9413801851575934,0.26524337813873117,0.6152167486095937,,,,
asid_4926,cell,C*,274,-0.1501035850475548,0.14770459081836326,0.740636142613638,0.012867846526862261,0.24538234915389875,,,,
asid_11030,cell,C*,274,-0.11751956073123958,0.0718562874251497,0.6943892049388734,0.05199923927347979,0.3931721740349345,,,,
asid_337,cell,C*,274,-0.06389223855956383,0.6007984031936128,0.9239695823967137,0.2919530386093603,0.6360175132336986,,,,
asid_22689,cell,C*,274,-0.09355958819964684,0.4291417165668663,0.8751124892228542,0.12234689273403096,0.4733665084692389,,,,
asid_341,cell,C*,274,0.14440021729136526,0.027944111776447105,0.6455089820359282,0.016762754485693324,0.2797645921060541,,,,
asid_345,cell,C*,274,-0.03614730662338327,0.5748502994011976,0.917854589328805,0.5513063546848412,0.8054765887644095,,,,
asid_5466,cell,C*,274,-0.011418304613161729,0.9560878243512974,0.9929167923476638,0.8507601370376348,0.9379271439661151,,,,
asid_5738,cell,C*,274,-0.1365755126951032,0.4231536926147705,0.8751124892228542,0.023759476931058832,0.32909147041977815,,,,
asid_351,cell,C*,274,0.06604488019672762,0.29141716566866266,0.8229964078511496,0.2759646282661959,0.6249787169557967,,,,
asid_355,cell,C*,274,-0.10018273697105816,0.12375249500998003,0.7199887574593229,0.09794397226787928,0.4527861603268371,,,,
asid_357,cell,C*,274,0.034007763919452136,0.5768463073852296,0.917854589328805,0.575126635359753,0.8178705549150037,,,,
asid_358,cell,C*,274,-0.10837471107923428,0.08183632734530938,0.7013251937357216,0.0732936018625455,0.4227901074522772,,,,
asid_11745,cell,C*,274,-0.10746829812523245,0.09381237524950099,0.7013251937357216,0.07574429330662309,0.4233330757204482,,,,
asid_364,cell,C*,274,-0.03541480417392827,0.5149700598802395,0.9039992553752597,0.5594070422097958,0.8094836527648582,,,,
asid_69,cell,C*,274,0.10640308596512978,0.10379241516966067,0.7013251937357216,0.07870888548499146,0.4317100629571146,,,,
asid_368,cell,C*,274,0.05681222188452885,0.3273453093812375,0.8446694801162247,0.34882682799579323,0.674236208258531,,,,
asid_12683,cell,C*,274,-0.11365831249042929,0.07784431137724551,0.7013251937357216,0.06026202405980284,0.40530615082731936,,,,
asid_14882,cell,C*,274,-0.10050183393249087,0.09381237524950099,0.7013251937357216,0.09687383642563842,0.45177370559065133,,,,
asid_372,cell,C*,274,-0.024688048722178155,0.7924151696606786,0.9644483037278335,0.6841154475599072,0.8663618034797503,,,,
asid_374,cell,C*,274,-0.13161447866206688,0.02594810379241517,0.6294427850742428,0.029396281815932474,0.3472104957653453,,,,
asid_379,cell,C*,274,0.014655391628405326,0.8083832335329342,0.9659551244109982,0.8091723966620574,0.9245085701071439,,,,
asid_7731,cell,C*,274,0.14859563793870365,0.04590818363273453,0.6704177851194163,0.013811275921009928,0.2517094452198863,,,,
asid_9253,cell,C*,274,0.01019483100065622,0.874251497005988,0.9778414186120513,0.8665932231534559,0.9429454576738813,,,,
asid_212,cell,C*,274,0.1650031811622274,0.05588822355289421,0.6877093271084949,0.0061890898558449705,0.1792191148000236,,,,
asid_385,cell,C*,274,0.16504755259982293,0.001996007984031936,0.3622754491017964,0.006175058538270233,0.1792191148000236,,,,
asid_387,cell,C*,274,0.011874816360621106,0.8862275449101796,0.9802608299561505,0.8448673179982367,0.936306339971909,,,,
asid_393,cell,C*,274,-0.07161510022823893,0.3033932135728543,0.8323046215261786,0.23738863004726696,0.5972321870793122,,,,
asid_817,cell,C*,274,-0.03566331478740238,0.5049900199600799,0.9006349469861821,0.5566523539802531,0.8081437688694891,,,,
asid_2361,cell,C*,274,-0.012454343887570132,0.8343313373253493,0.9690485330333506,0.8373990251004054,0.9359124253133074,,,,
asid_401,cell,C*,274,0.043187054308582454,0.47704590818363274,0.8932253140777269,0.47650376199005295,0.7560387506816888,,,,
asid_402,cell,C*,274,0.12034254179008617,0.031936127744510975,0.6497751827306242,0.046573853711106825,0.3839226675747687,,,,
asid_18909,cell,C*,274,-0.06398031297417933,0.6846307385229541,0.9413801851575934,0.2912869769711493,0.6358764677694934,,,,
asid_408,cell,C*,274,-0.1180679174839759,0.05189620758483034,0.6814897337108727,0.05090607156191475,0.3928037833752363,,,,
asid_409,cell,C*,274,0.07386909284673669,0.41916167664670656,0.8751124892228542,0.22290989784929166,0.5800451105325654,,,,
asid_410,cell,C*,274,-0.04464438701572992,0.5848303393213573,0.9200147916517994,0.46173999847173053,0.7469561267653461,,,,
asid_411,cell,C*,274,0.05302202221457756,0.5948103792415169,0.9232748096040927,0.38196938581928297,0.6973840196635877,,,,
asid_186,cell,C*,274,0.017277029539803264,0.7385229540918163,0.9545202575520373,0.7758743339077441,0.9085564092060879,,,,
asid_2420,cell,C*,274,-0.0817206151512721,0.14570858283433133,0.740636142613638,0.17740452070778318,0.5377690272812133,,,,
asid_417,cell,C*,274,-0.03029036904135306,0.592814371257485,0.9224380388029819,0.6176263825032502,0.843884495644812,,,,
asid_418,cell,C*,274,-0.10171707066608612,0.5868263473053892,0.9207321694986069,0.09288326380070595,0.44497258511151616,,,,
asid_8300,cell,C*,274,-0.11023633301005566,0.08782435129740519,0.7013251937357216,0.06846249754673481,0.4168848264266825,,,,
asid_6130,cell,C*,274,-0.0891409320606401,0.1277445109780439,0.7241467984276844,0.141093632071874,0.496735599715458,,,,
asid_425,cell,C*,274,-0.06483141626697629,0.281437125748503,0.8194004428839257,0.2849028836794525,0.6311580012462848,,,,
asid_428,cell,C*,274,-0.1268048012558933,0.47105788423153694,0.8887752618023653,0.03591638912988263,0.3603491316974336,,,,
asid_133,cell,C*,274,-0.006441198968910452,0.9101796407185628,0.9835281595006882,0.9154756526969055,0.9628447948883122,,,,
asid_11360,cell,C*,274,-0.05891878081757801,0.7584830339321357,0.9567408072825756,0.331217184754401,0.6632173888581031,,,,
asid_432,cell,C*,274,-0.08543536576789916,0.14770459081836326,0.740636142613638,0.1584447657984541,0.519829760999189,,,,
asid_435,cell,C*,274,-0.15343397435262457,0.027944111776447105,0.6455089820359282,0.010982655976322503,0.232557740298629,,,,
asid_436,cell,C*,274,-0.08778812428447466,0.19760479041916168,0.7760217270377279,0.14725151989955418,0.5069661210310357,,,,
asid_440,cell,C*,274,-0.10123336517497103,0.09580838323353294,0.7013251937357216,0.09445563511165943,0.44778190080379343,,,,
asid_441,cell,C*,274,-0.0949093913594107,0.2934131736526946,0.8263373502371815,0.11702406345936969,0.47059860190346575,,,,
asid_443,cell,C*,274,0.11834293981530948,0.03792415169660679,0.6566628242662886,0.05036505361648789,0.3928037833752363,,,,
asid_444,cell,C*,274,0.08887191901513686,0.12574850299401197,0.7241467984276844,0.14230221417021544,0.4984313496755321,,,,
asid_448,cell,C*,274,-0.09585946899815515,0.1317365269461078,0.7265165815953553,0.11338721753585558,0.46947965927173135,,,,
asid_4258,cell,C*,274,-0.08205933552266713,0.5329341317365269,0.9080909798440255,0.17560906935812096,0.5361835243848856,,,,
asid_458,cell,C*,274,-0.063542461927867,0.2894211576846307,0.822386538078442,0.29460825980148847,0.6376487122279235,,,,
asid_5097,cell,C*,274,-0.10205121376052524,0.4491017964071856,0.882232442729539,0.09180932628174168,0.44330165906300356,,,,
asid_7040,cell,C*,274,-0.060153236131755425,0.780439121756487,0.9632523659420684,0.3211683455034199,0.6554635215768105,,,,
asid_84,cell,C*,274,0.06157317135419326,0.27345309381237526,0.8136350250319034,0.3098571983659026,0.6465589333178061,,,,
asid_3624,cell,C*,274,0.08111110916854708,0.3273453093812375,0.8446694801162247,0.18066950566941403,0.5415290049023663,,,,
asid_473,cell,C*,274,-0.03957558283194457,0.8862275449101796,0.9802608299561505,0.5141733266960391,0.7814444566278084,,,,
asid_474,cell,C*,274,0.01962688163026621,0.7664670658682635,0.9582252469231279,0.7463706664424754,0.8950431189559307,,,,
asid_93,cell,C*,274,-0.05873639936994362,0.3852295409181637,0.8693323831909893,0.3327187871830426,0.6638699946855997,,,,
asid_480,cell,C*,274,-0.025711346713605296,0.6806387225548902,0.9413801851575934,0.6717679187558903,0.8650375551520066,,,,
asid_4935,cell,C*,274,-0.06458504998650985,0.32934131736526945,0.8446694801162247,0.28674111159963667,0.633022732037078,,,,
asid_483,cell,C*,274,-0.14304144384301612,0.2714570858283433,0.8124528328502006,0.01783007686292512,0.28511270871264077,,,,
asid_485,cell,C*,274,0.20027080955682472,0.021956087824351298,0.6294427850742428,0.0008568229671687847,0.07085438261683043,,,,
asid_486,cell,C*,274,-0.03309546831421595,0.7105788423153693,0.9454540323724852,0.5854286165992428,0.8237635729121539,,,,
asid_640,cell,C*,274,-0.028076157419223115,0.6646706586826348,0.9413801851575934,0.6435724722459762,0.8588877781316787,,,,
asid_489,cell,C*,274,-0.02340229113951742,0.7564870259481038,0.9567408072825756,0.6997494376363329,0.8738118201136559,,,,
asid_490,cell,C*,274,-0.003879409003526777,0.9860279441117764,1.0,0.9490320844941155,0.9768662556244447,,,,
asid_83,cell,C*,274,0.1092920386415629,0.059880239520958084,0.6877093271084949,0.07087946785920804,0.4203892021064725,,,,
asid_495,cell,C*,274,-0.09614400596744666,0.4870259481037924,0.8932253140777269,0.11231543215865977,0.4678582182215647,,,,
asid_150,cell,C*,274,-0.09557076241760594,0.13373253493013973,0.7288243887560001,0.11448288159841484,0.47059860190346575,,,,
asid_499,cell,C*,274,-0.09404927155382607,0.11377245508982035,0.70813425201037,0.12039453211268285,0.4720281596410981,,,,
asid_500,cell,C*,274,-0.02477282028368165,0.6866267465069861,0.9413801851575934,0.6830893068885079,0.8657696167261844,,,,
asid_504,cell,C*,274,0.09455323457381097,0.3013972055888224,0.8315421274714415,0.11841065240566301,0.47059860190346575,,,,
asid_505,cell,C*,274,0.1115459722758993,0.36127744510978044,0.8585513098189872,0.06522233920255888,0.4120073683373576,,,,
asid_509,cell,C*,274,0.06852854045469084,0.2435129740518962,0.7899986812203872,0.25826862709223886,0.6140493890385635,,,,
asid_511,cell,C*,274,-0.05095943482146806,0.36926147704590817,0.8602277452887028,0.4007858968569028,0.7055091791804612,,,,
asid_6648,cell,C*,274,-0.10075559285541814,0.405189620758483,0.8751124892228542,0.09602947598437656,0.4497002032838843,,,,
asid_515,cell,C*,274,-0.19746294649995688,0.10379241516966067,0.7013251937357216,0.0010159765001328282,0.0782669932347108,,,,
asid_516,cell,C*,274,-0.12043039404445266,0.4111776447105788,0.8751124892228542,0.04641292055496763,0.38338034913831115,,,,
asid_1168,cell,C*,274,0.004710326170180186,0.9660678642714571,0.9956513660976567,0.9381353032171103,0.9725258294922673,,,,
asid_522,cell,C*,274,-0.08413688501279744,0.17964071856287425,0.7620485239870843,0.1648905460441034,0.5256622487458663,,,,
asid_164,cell,C*,274,-0.010971469199149885,0.8522954091816367,0.9733405099912533,0.8565360910436803,0.9397081515135863,,,,
asid_524,cell,C*,274,0.08202478404778775,0.5489021956087824,0.9135487008625618,0.17579159624560356,0.5361835243848856,,,,
asid_1365,cell,C*,274,-0.010166066822557749,0.8642714570858283,0.9754002986698157,0.8669661301389135,0.9430110605735796,,,,
asid_4125,cell,C*,274,-0.10007605532282896,0.5089820359281437,0.901584770507782,0.09830383162505844,0.4527861603268371,,,,
asid_537,cell,C*,274,-0.11022466584510382,0.10978043912175649,0.7013251937357216,0.06849194386259033,0.4168848264266825,,,,
asid_140,cell,C*,274,-0.04969115364035617,0.8223552894211577,0.9665147041716751,0.41262618422375863,0.7129051144927854,,,,
asid_542,cell,C*,274,-0.06696340156194172,0.2634730538922156,0.8039447972862441,0.26932670016774984,0.620926452675206,,,,
asid_14207,cell,C*,274,-0.07581144160291602,0.17564870259481039,0.7571218885384448,0.21094663112469716,0.5671536577303934,,,,
asid_544,cell,C*,274,-0.09956199276871036,0.17365269461077845,0.7565392147552302,0.10005261643481067,0.4548366630957827,,,,
asid_545,cell,C*,274,0.011719271146734699,0.9780439121756487,0.9991796485428981,0.8468741998253314,0.9365509491970334,,,,
asid_6097,cell,C*,274,-0.08024479445072216,0.16766467065868262,0.7565392147552302,0.18538621778608594,0.5466255300184453,,,,
asid_547,cell,C*,274,-0.07432688872563327,0.5668662674650699,0.917854589328805,0.22004767552147256,0.5771779545807089,,,,
asid_548,cell,C*,274,-0.05059192601418468,0.42714570858283435,0.8751124892228542,0.40419578588187866,0.7069774509900904,,,,
asid_549,cell,C*,274,-0.013630376989359878,0.8163672654690619,0.9661800803086589,0.8222890243083644,0.9280522399685308,,,,
asid_554,cell,C*,274,-0.11920838285801791,0.19161676646706588,0.7731611013780301,0.048693747664740814,0.3881839537836709,,,,
asid_4022,cell,C*,274,0.0797291317861836,0.22355289421157684,0.7821327247432763,0.18823644012600219,0.5500963707420029,,,,
asid_561,cell,C*,274,-0.08665232577641338,0.1996007984031936,0.7760217270377279,0.1525776291391066,0.5123221085463758,,,,
asid_407,cell,C*,274,0.010498855876638132,0.9840319361277445,1.0,0.8626535793608779,0.9419324979562781,,,,
asid_788,cell,C*,274,0.08965344340667271,0.14570858283433133,0.740636142613638,0.13881283140529596,0.4940083302292725,,,,
asid_570,cell,C*,274,-0.05812430340738417,0.48902195608782434,0.8932253140777269,0.33779025924450923,0.6688913472873577,,,,
asid_572,cell,C*,274,-0.010481215038663136,0.8902195608782435,0.9808337795952811,0.8628820826909589,0.9419324979562781,,,,
asid_578,cell,C*,274,-0.0523526208701869,0.6147704590818364,0.9291489882688156,0.38801626871284733,0.7019173635707582,,,,
asid_121,cell,C*,274,-0.02022705200433656,0.906187624750499,0.9827668606449074,0.7388921962712696,0.8899492833506155,,,,
asid_274,cell,C*,274,-0.10876458167345071,0.4870259481037924,0.8932253140777269,0.0722595278826369,0.42160325790191,,,,
asid_584,cell,C*,274,,,,,,,,,
asid_1381,cell,C*,274,0.040301304111265694,0.48902195608782434,0.8932253140777269,0.5064820230186378,0.7770389859564429,,,,
asid_592,cell,C*,274,-0.19190253654494693,0.05788423153692615,0.6877093271084949,0.0014141538657214427,0.0939441822953774,,,,
asid_19609,cell,C*,274,-0.1036537185442295,0.18562874251497005,0.7700940975192472,0.086796045969455,0.44030892720660386,,,,
asid_596,cell,C*,274,0.005277350386839439,0.9221556886227545,0.9864018542582276,0.9307057406942482,0.9690935914290913,,,,
asid_5549,cell,C*,274,-0.062341719743037545,0.3473053892215569,0.8532782151433175,0.3038454601481499,0.6439896794745154,,,,
asid_599,cell,C*,274,0.025710056366990676,0.6866267465069861,0.9413801851575934,0.6717834341315221,0.8650375551520066,,,,
asid_601,cell,C*,274,0.022552450139657843,0.720558882235529,0.9489194712415026,0.710153373864072,0.8789133083490568,,,,
asid_603,cell,C*,274,-0.08738678655458308,0.16966067864271456,0.7565392147552302,0.14911712717129935,0.5089410613059391,,,,
asid_604,cell,C*,274,-0.09691859739811277,0.5608782435129741,0.917854589328805,0.10943795427919559,0.4636629292595848,,,,
asid_608,cell,C*,274,-0.15203172461276893,0.2894211576846307,0.822386538078442,0.011744426182681659,0.23885410607158447,,,,
asid_614,cell,C*,274,0.11380430333876326,0.23952095808383234,0.7899986812203872,0.05993101558146896,0.40530615082731936,,,,
asid_617,cell,C*,274,-0.06585602228055441,0.42115768463073855,0.8751124892228542,0.2773430956363345,0.6265761407216167,,,,
asid_7189,cell,C*,274,-0.0563725912290678,0.3313373253493014,0.845521610557444,0.3525751621815989,0.674236208258531,,,,
asid_619,cell,C*,274,-0.09295726171638581,0.1157684630738523,0.710121097575519,0.12478200267374252,0.47537768936947705,,,,
asid_620,cell,C*,274,0.07904639747506952,0.16966067864271456,0.7565392147552302,0.19205940394883989,0.5528438917405859,,,,
asid_881,cell,C*,274,-0.05895622625549634,0.2994011976047904,0.8305441518709306,0.33090942509951904,0.6629929818079069,,,,
asid_245,cell,C*,274,-0.13417622358194187,0.5229540918163673,0.9068939411741269,0.026357058624487974,0.33828279002675904,,,,
asid_292,cell,C*,274,0.11134459945276282,0.13572854291417166,0.7310783837729946,0.06571221078807127,0.41381592964681313,,,,
asid_630,cell,C*,274,-0.02507015052940962,0.7065868263473054,0.9445940422193887,0.679494802900027,0.8657696167261844,,,,
asid_5880,cell,C*,274,-0.09859312685466137,0.12375249500998003,0.7199887574593229,0.10341558117782076,0.4588022553868923,,,,
asid_632,cell,C*,274,0.00011053054857678254,0.998003992015968,1.0,0.9985468600809144,0.9989399887659856,,,,
