dedup_group_id,fraction,predictor,species,n_strains,n_perm,spearman_rho,empirical_p,empirical_fdr,asymptotic_p,asymptotic_fdr
asid_213,cell,area,Rhodotorula mucilaginosa,209,500,-0.03580711088936835,0.5449101796407185,0.7581359021088258,0.6067501530473225,0.7803167686925813
asid_225,cell,area,Rhodotorula mucilaginosa,209,500,-0.2949759474831728,0.001996007984031936,0.011717857816704896,1.4529269006499238e-05,0.00021100969141746583
asid_954,cell,area,Rhodotorula mucilaginosa,209,500,0.06292786161207214,0.3393213572854291,0.5954998350575295,0.36537056966811865,0.5897910700525034
asid_6695,cell,area,Rhodotorula mucilaginosa,209,500,-0.3550475839949524,0.001996007984031936,0.011717857816704896,1.32792426903689e-07,1.1564278448825307e-05
asid_34,cell,area,Rhodotorula mucilaginosa,209,500,-0.23437877911562122,0.005988023952095809,0.02925825367897745,0.0006360502191992364,0.004401989786833425
asid_230,cell,area,Rhodotorula mucilaginosa,209,500,-0.2352524288335115,0.001996007984031936,0.011717857816704896,0.0006061267112681422,0.004232127333114839
asid_233,cell,area,Rhodotorula mucilaginosa,209,500,-0.11230217151269783,0.08183632734530938,0.22944310369460072,0.10546404135192473,0.268422903845287
asid_221,cell,area,Rhodotorula mucilaginosa,209,500,0.013294317189923065,0.8702594810379242,0.9645707996944939,0.8484868140547726,0.9311457247938912
asid_250,cell,area,Rhodotorula mucilaginosa,209,500,0.21738656080761343,0.001996007984031936,0.011717857816704896,0.001568131786402318,0.009386914434773545
asid_252,cell,area,Rhodotorula mucilaginosa,209,500,-0.08276922554559085,0.14770459081836326,0.3479738800412651,0.2334769980580917,0.4474906240467137
asid_253,cell,area,Rhodotorula mucilaginosa,209,500,-0.10807792410939059,0.0998003992015968,0.2636026212823374,0.1193139071895284,0.2915669903880787
asid_256,cell,area,Rhodotorula mucilaginosa,209,500,-0.13126667486569732,0.0998003992015968,0.2636026212823374,0.05815537804332805,0.17578827048639667
asid_259,cell,area,Rhodotorula mucilaginosa,209,500,-0.008706694248737363,0.8982035928143712,0.9795565984482051,0.9004295862343886,0.9616535008544664
asid_2103,cell,area,Rhodotorula mucilaginosa,209,500,-0.1456937799043062,0.09381237524950099,0.25252033714151395,0.03530151114566037,0.12091664195030259
asid_263,cell,area,Rhodotorula mucilaginosa,209,500,0.005675926350457296,0.9421157684630739,1.0,0.9349930713639973,0.9801593107913531
asid_272,cell,area,Rhodotorula mucilaginosa,209,500,-0.21365945200766043,0.001996007984031936,0.011717857816704896,0.0018946827209476516,0.010986366637436015
asid_276,cell,area,Rhodotorula mucilaginosa,209,500,0.0648312427149342,0.31736526946107785,0.5706529797547762,0.3510188466520696,0.5760810000687652
asid_52,cell,area,Rhodotorula mucilaginosa,209,500,-0.13629243673991862,0.033932135728542916,0.11934402432095571,0.049098932282977105,0.15511206949199313
asid_348,cell,area,Rhodotorula mucilaginosa,209,500,-0.21647957305852042,0.013972055888223553,0.05795088206714866,0.0016424769491896138,0.009757698175173036
asid_286,cell,area,Rhodotorula mucilaginosa,209,500,-0.1141018091927385,0.19560878243512975,0.4178653329232009,0.09996267206353894,0.261543133115246
asid_2492,cell,area,Rhodotorula mucilaginosa,209,500,-0.14895893580104105,0.09780439121756487,0.2597843143201498,0.03135146920422395,0.11006242814721981
asid_290,cell,area,Rhodotorula mucilaginosa,209,500,-0.4295499626035082,0.001996007984031936,0.011717857816704896,8.576780865218746e-11,1.349413522794416e-07
asid_291,cell,area,Rhodotorula mucilaginosa,209,500,-0.16360574567195454,0.041916167664670656,0.14016600168419802,0.01793259947863952,0.07088933797251135
asid_8726,cell,area,Rhodotorula mucilaginosa,209,500,-0.28457463589042536,0.001996007984031936,0.011717857816704896,2.966219107982351e-05,0.00034484123619893343
asid_20964,cell,area,Rhodotorula mucilaginosa,209,500,-0.029040523324516992,0.6766467065868264,0.852923609317618,0.6763828374195856,0.8254970342844372
asid_299,cell,area,Rhodotorula mucilaginosa,209,500,-0.08511463343411824,0.1656686626746507,0.3756695113256552,0.2204497449053299,0.43005695224350365
asid_300,cell,area,Rhodotorula mucilaginosa,209,500,0.20106347634717564,0.00998003992015968,0.04462888528958189,0.0035095488523305095,0.018303544666726766
asid_4080,cell,area,Rhodotorula mucilaginosa,209,500,0.12799735072819074,0.041916167664670656,0.14016600168419802,0.0647554408960873,0.19063992542143415
asid_8653,cell,area,Rhodotorula mucilaginosa,209,500,-0.09243191907838728,0.2215568862275449,0.4542782376168601,0.1831528194087248,0.3847688248300245
asid_308,cell,area,Rhodotorula mucilaginosa,209,500,-0.04513278733673348,0.5888223552894212,0.7881019472468647,0.5164064101462197,0.7261844945300632
asid_311,cell,area,Rhodotorula mucilaginosa,209,500,-0.09668104040294175,0.17365269461077845,0.3873538367499406,0.16374579198443207,0.357814878780796
asid_312,cell,area,Rhodotorula mucilaginosa,209,500,0.013687277524825145,0.8782435129740519,0.969096290178264,0.8440645332405041,0.9279713797866495
asid_313,cell,area,Rhodotorula mucilaginosa,209,500,-0.048291326903845404,0.49500998003992014,0.7342699892484045,0.48745781858346715,0.7046559392571584
asid_316,cell,area,Rhodotorula mucilaginosa,209,500,-0.05631558956718458,0.5409181636726547,0.7581359021088258,0.4179946172604363,0.6425696694745162
asid_318,cell,area,Rhodotorula mucilaginosa,209,500,-0.022128672257814397,0.780439121756487,0.914857234494131,0.7504615527981827,0.8712470067881363
asid_9484,cell,area,Rhodotorula mucilaginosa,209,500,-0.251942813446763,0.001996007984031936,0.011717857816704896,0.00023324200524458866,0.001864356079177745
asid_329,cell,area,Rhodotorula mucilaginosa,209,500,0.0510407697045202,0.6766467065868264,0.852923609317618,0.4629846936206631,0.685147338891092
asid_330,cell,area,Rhodotorula mucilaginosa,209,500,-0.08973131542594526,0.11377245508982035,0.2892571979660394,0.19633685955814253,0.4023244192381028
asid_332,cell,area,Rhodotorula mucilaginosa,209,500,-0.1826227516077955,0.029940119760479042,0.10795826223793818,0.008130381984551136,0.03698834020923505
asid_28976,cell,area,Rhodotorula mucilaginosa,209,500,-0.14564540446311922,0.09181636726546906,0.24863640475789672,0.035363066224544736,0.12099577570123317
asid_4926,cell,area,Rhodotorula mucilaginosa,209,500,-0.18710450192150263,0.029940119760479042,0.10795826223793818,0.0066734616641390505,0.03142018858327812
asid_11030,cell,area,Rhodotorula mucilaginosa,209,500,-0.4065105946684894,0.001996007984031936,0.011717857816704896,1.0126739347573057e-09,5.974776215068103e-07
asid_337,cell,area,Rhodotorula mucilaginosa,209,500,,,,,
asid_22689,cell,area,Rhodotorula mucilaginosa,209,500,-0.10194954564946773,0.18962075848303392,0.4094281701920952,0.1418713043708944,0.3246703304875741
asid_341,cell,area,Rhodotorula mucilaginosa,209,500,-0.027813087022042535,0.6986027944111777,0.866597947337913,0.6893369747759222,0.8319280288781264
asid_345,cell,area,Rhodotorula mucilaginosa,209,500,-0.06813906035005247,0.49500998003992014,0.7342699892484045,0.3269346196499592,0.5532779140655988
asid_5466,cell,area,Rhodotorula mucilaginosa,209,500,-0.06491440197905608,0.3193612774451098,0.5728235719327068,0.3504000119797067,0.5754524435517533
asid_5738,cell,area,Rhodotorula mucilaginosa,209,500,-0.0757812580163599,0.34930139720558884,0.6069216251832797,0.27546855417387756,0.4960746187335757
asid_351,cell,area,Rhodotorula mucilaginosa,209,500,-0.12538997933328114,0.05389221556886228,0.16734951150330918,0.07044842957296041,0.20268210436089815
asid_355,cell,area,Rhodotorula mucilaginosa,209,500,-0.31765997160734005,0.001996007984031936,0.011717857816704896,2.7753941498714864e-06,8.03672416404504e-05
asid_357,cell,area,Rhodotorula mucilaginosa,209,500,0.16270702981229296,0.007984031936127744,0.037091171986735186,0.018581211108692857,0.0728735491757626
asid_358,cell,area,Rhodotorula mucilaginosa,209,500,-0.3076672178288999,0.001996007984031936,0.011717857816704896,5.853231821879102e-06,0.00012090702056573024
asid_11745,cell,area,Rhodotorula mucilaginosa,209,500,-0.3728587202271413,0.001996007984031936,0.011717857816704896,2.700472065878862e-08,4.893226114367483e-06
asid_364,cell,area,Rhodotorula mucilaginosa,209,500,0.048639518376360484,0.47704590818363274,0.7193791331075868,0.4843206776106994,0.7015619427340176
asid_69,cell,area,Rhodotorula mucilaginosa,209,500,-0.2174443977075556,0.003992015968063872,0.020626508340735056,0.0015634969082377703,0.009371054484929874
asid_368,cell,area,Rhodotorula mucilaginosa,209,500,-0.2019367817759222,0.007984031936127744,0.037091171986735186,0.0033665102828873937,0.017680747697835876
asid_12683,cell,area,Rhodotorula mucilaginosa,209,500,-0.35388953152111047,0.001996007984031936,0.011717857816704896,1.4679274509534432e-07,1.1843790715385046e-05
asid_14882,cell,area,Rhodotorula mucilaginosa,209,500,-0.1285057048214943,0.03992015968063872,0.13521575435422659,0.06369062452758957,0.18824029290558722
asid_372,cell,area,Rhodotorula mucilaginosa,209,500,0.21356214036782717,0.005988023952095809,0.02925825367897745,0.001903984277875361,0.01102675557248062
asid_374,cell,area,Rhodotorula mucilaginosa,209,500,-0.10491835214483008,0.10978043912175649,0.2819171233159361,0.13056796255872266,0.30865480566962183
asid_379,cell,area,Rhodotorula mucilaginosa,209,500,-0.2288185518283009,0.00998003992015968,0.04462888528958189,0.0008607695815228193,0.005642822812205149
asid_7731,cell,area,Rhodotorula mucilaginosa,209,500,-0.1563107944686892,0.043912175648702596,0.1449408874558575,0.02381399277533337,0.08943528509904755
asid_9253,cell,area,Rhodotorula mucilaginosa,209,500,-0.09163669830071079,0.1377245508982036,0.33157861782173986,0.18696546660849014,0.3884996708747847
asid_212,cell,area,Rhodotorula mucilaginosa,209,500,0.07533000503414292,0.281437125748503,0.530081098776111,0.2783457608324869,0.49921719509998175
asid_385,cell,area,Rhodotorula mucilaginosa,209,500,-0.24691392104430082,0.001996007984031936,0.011717857816704896,0.0003131755023733121,0.002389956946163352
asid_387,cell,area,Rhodotorula mucilaginosa,209,500,-0.0815393211789085,0.1936127744510978,0.4147276130742826,0.24052081869216424,0.45595346026795386
asid_393,cell,area,Rhodotorula mucilaginosa,209,500,-0.3074372995425627,0.001996007984031936,0.011717857816704896,5.952703532242163e-06,0.0001218948402263905
asid_817,cell,area,Rhodotorula mucilaginosa,209,500,0.31990115148009884,0.001996007984031936,0.011717857816704896,2.3389399652071595e-06,7.280650626705078e-05
asid_2361,cell,area,Rhodotorula mucilaginosa,209,500,-0.14416393079874745,0.031936127744510975,0.11376492298422022,0.037292671066489015,0.1258644314864699
asid_401,cell,area,Rhodotorula mucilaginosa,209,500,-0.11808267214764548,0.07984031936127745,0.22491573105653806,0.08860067425344408,0.23977437665173862
asid_402,cell,area,Rhodotorula mucilaginosa,209,500,-0.15427356833933228,0.04590818363273453,0.14980064068199583,0.025727517230968243,0.0949072929505042
asid_18909,cell,area,Rhodotorula mucilaginosa,209,500,-0.15632525573438638,0.05189620758483034,0.16319127235203143,0.023800860081405698,0.08943528509904755
asid_408,cell,area,Rhodotorula mucilaginosa,209,500,-0.1318747042431253,0.03592814371257485,0.12446300060429598,0.05699129074778578,0.17334451057377356
asid_409,cell,area,Rhodotorula mucilaginosa,209,500,-0.012828522418498889,0.8702594810379242,0.9645707996944939,0.8537348836933699,0.9345149932821674
asid_410,cell,area,Rhodotorula mucilaginosa,209,500,-0.008846219972287314,0.8962075848303394,0.9787366497915784,0.8988424070076281,0.9606111798442145
asid_411,cell,area,Rhodotorula mucilaginosa,209,500,0.018506493506493506,0.7844311377245509,0.9175997447484213,0.7902673338375243,0.8919187582184749
asid_186,cell,area,Rhodotorula mucilaginosa,209,500,0.03237683369262317,0.6387225548902196,0.8266439427150634,0.6416584082368954,0.8075263796502189
asid_2420,cell,area,Rhodotorula mucilaginosa,209,500,0.13294994479205005,0.06187624750499002,0.18537346126534615,0.05497984257736399,0.16905853873951662
asid_417,cell,area,Rhodotorula mucilaginosa,209,500,-0.10412211387139618,0.13572854291417166,0.32903889191314345,0.13352914868353924,0.31385922474151046
asid_418,cell,area,Rhodotorula mucilaginosa,209,500,-0.08250877873262094,0.42115768463073855,0.6754550701519151,0.23495635770331516,0.44907633462629987
asid_8300,cell,area,Rhodotorula mucilaginosa,209,500,-0.3684946632315053,0.001996007984031936,0.011717857816704896,4.025607885822607e-08,5.725630821081488e-06
asid_6130,cell,area,Rhodotorula mucilaginosa,209,500,-0.32891976444608023,0.001996007984031936,0.011717857816704896,1.1585252560128566e-06,4.653820602877177e-05
asid_425,cell,area,Rhodotorula mucilaginosa,209,500,0.060806378892711045,0.35728542914171657,0.6159193665262609,0.38178878521211634,0.6082845793084183
asid_428,cell,area,Rhodotorula mucilaginosa,209,500,-0.08959032749645007,0.22355289421157684,0.4569812302635958,0.19704362637705058,0.40287888953852236
asid_133,cell,area,Rhodotorula mucilaginosa,209,500,0.3572565848731063,0.001996007984031936,0.011717857816704896,1.0956049878507512e-07,1.0248030957011483e-05
asid_11360,cell,area,Rhodotorula mucilaginosa,209,500,0.005967397259086707,0.9301397205588823,0.9948469252295319,0.9316627441599736,0.9778626089470926
asid_432,cell,area,Rhodotorula mucilaginosa,209,500,-0.25296858404991557,0.001996007984031936,0.011717857816704896,0.00021947201894688433,0.001781838157306606
asid_435,cell,area,Rhodotorula mucilaginosa,209,500,-0.05257869248852902,0.5369261477045908,0.7581359021088258,0.44959776945528374,0.6722957300265925
asid_436,cell,area,Rhodotorula mucilaginosa,209,500,-0.30613202586886795,0.001996007984031936,0.011717857816704896,6.548560596341239e-06,0.0001264180205101458
asid_440,cell,area,Rhodotorula mucilaginosa,209,500,-0.1872206740627793,0.007984031936127744,0.037091171986735186,0.006639012681778708,0.03130483502297253
asid_441,cell,area,Rhodotorula mucilaginosa,209,500,0.0008070786455873149,0.9920159680638723,1.0,0.9907464810809301,0.9958099213590269
asid_443,cell,area,Rhodotorula mucilaginosa,209,500,-0.16523792363294967,0.06187624750499002,0.18537346126534615,0.016804879541199573,0.06747684511651382
asid_444,cell,area,Rhodotorula mucilaginosa,209,500,-0.020653925972568973,0.718562874251497,0.8804820266010036,0.7665953448020869,0.8826646963514646
asid_448,cell,area,Rhodotorula mucilaginosa,209,500,-0.32978206004521793,0.001996007984031936,0.011717857816704896,1.0819717182852755e-06,4.44078826983174e-05
asid_4258,cell,area,Rhodotorula mucilaginosa,209,500,-0.03121261569156605,0.6347305389221557,0.8245295565467388,0.6536923436100872,0.8118529603081048
asid_458,cell,area,Rhodotorula mucilaginosa,209,500,-0.26137479487151233,0.001996007984031936,0.011717857816704896,0.00013202246438020723,0.0011724290345711723
asid_5097,cell,area,Rhodotorula mucilaginosa,209,500,-0.1860330232835783,0.02594810379241517,0.09609654758744574,0.006998790262364376,0.03285122451739697
asid_7040,cell,area,Rhodotorula mucilaginosa,209,500,-0.1841241615051373,0.013972055888223553,0.05795088206714866,0.007613552445080223,0.035160129361380174
asid_84,cell,area,Rhodotorula mucilaginosa,209,500,-0.14773121615226878,0.10578842315369262,0.27457869523531986,0.03279016157264893,0.1139268035501678
asid_3624,cell,area,Rhodotorula mucilaginosa,209,500,-0.2845915773896245,0.001996007984031936,0.011717857816704896,2.962840048611238e-05,0.00034484123619893343
asid_473,cell,area,Rhodotorula mucilaginosa,209,500,0.059148426350245135,0.3812375249500998,0.6376474549129947,0.39492733391759627,0.6211452902669292
asid_474,cell,area,Rhodotorula mucilaginosa,209,500,-0.10257338822119506,0.10179640718562874,0.26722972297895864,0.1394362265702791,0.3229262519757023
asid_93,cell,area,Rhodotorula mucilaginosa,209,500,0.27618416577541954,0.001996007984031936,0.011717857816704896,5.169809181508232e-05,0.0005374779589585651
asid_480,cell,area,Rhodotorula mucilaginosa,209,500,-0.03580711088936835,0.5449101796407185,0.7581359021088258,0.6067501530473225,0.7803167686925813
asid_4935,cell,area,Rhodotorula mucilaginosa,209,500,-0.28791340238708657,0.001996007984031936,0.011717857816704896,2.3660783797764563e-05,0.00029235314011897575
asid_483,cell,area,Rhodotorula mucilaginosa,209,500,-0.07170657185182479,0.5349301397205589,0.7581359021088258,0.3021838596136433,0.5263128477403677
asid_485,cell,area,Rhodotorula mucilaginosa,209,500,-0.013899514426353276,0.8562874251497006,0.9560441506106652,0.8416780889728478,0.9270754284960635
asid_486,cell,area,Rhodotorula mucilaginosa,209,500,-0.2694339441591265,0.001996007984031936,0.011717857816704896,7.979852403297256e-05,0.000772613401919242
asid_640,cell,area,Rhodotorula mucilaginosa,209,500,0.07306640727693359,0.2834331337325349,0.531718756445773,0.2930842348997004,0.5145462483639897
asid_489,cell,area,Rhodotorula mucilaginosa,209,500,-0.17867395762132604,0.003992015968063872,0.020626508340735056,0.009641441780780594,0.0427502162567256
asid_490,cell,area,Rhodotorula mucilaginosa,209,500,-0.08668042823405187,0.22954091816367264,0.46629358025932205,0.2120460104460608,0.42026335053764724
asid_83,cell,area,Rhodotorula mucilaginosa,209,500,-0.22330579490594102,0.003992015968063872,0.020626508340735056,0.0011537588671119274,0.007256151702556025
asid_495,cell,area,Rhodotorula mucilaginosa,209,500,-0.14975988782991417,0.033932135728542916,0.11934402432095571,0.03044214922491117,0.10746966667283525
asid_150,cell,area,Rhodotorula mucilaginosa,209,500,-0.3039855880913948,0.001996007984031936,0.011717857816704896,7.653279265271135e-06,0.00013787587073312883
asid_499,cell,area,Rhodotorula mucilaginosa,209,500,-0.3127218701365068,0.001996007984031936,0.011717857816704896,4.026613118310204e-06,9.943121511042229e-05
asid_500,cell,area,Rhodotorula mucilaginosa,209,500,-0.03564095260217871,0.5429141716566867,0.7581359021088258,0.6084215353898359,0.7811096551176461
asid_504,cell,area,Rhodotorula mucilaginosa,209,500,-0.12758425784741576,0.0499001996007984,0.15849861515193034,0.06563142054183156,0.1924699005638055
asid_505,cell,area,Rhodotorula mucilaginosa,209,500,-0.001982228298017772,0.9680638722554891,1.0,0.9772754078532765,0.9939107789414922
asid_509,cell,area,Rhodotorula mucilaginosa,209,500,0.13362039842721657,0.05788423153692615,0.17620997926752108,0.05375563261213071,0.1661601741514453
asid_511,cell,area,Rhodotorula mucilaginosa,209,500,0.0004753150916699997,1.0,1.0,0.994550219916705,0.9969473059040102
asid_6648,cell,area,Rhodotorula mucilaginosa,209,500,0.04712944409696738,0.4550898203592814,0.7062383534755248,0.49800449912010447,0.713000619702811
asid_515,cell,area,Rhodotorula mucilaginosa,209,500,-0.03657697762001371,0.6806387225548902,0.8561265211083495,0.599032813643411,0.7803167686925813
asid_516,cell,area,Rhodotorula mucilaginosa,209,500,-0.06575485667699961,0.37524950099800397,0.6323376096788929,0.34418431478812495,0.5698175958610837
asid_1168,cell,area,Rhodotorula mucilaginosa,209,500,0.07904595404595405,0.20758483033932135,0.4346940546590935,0.25525343764002517,0.4726544627936127
asid_522,cell,area,Rhodotorula mucilaginosa,209,500,-0.3033782007466218,0.001996007984031936,0.011717857816704896,7.996660485103687e-06,0.00014093041492843462
asid_164,cell,area,Rhodotorula mucilaginosa,209,500,-0.16763071178490738,0.007984031936127744,0.037091171986735186,0.015263458626093811,0.062483542684443005
asid_524,cell,area,Rhodotorula mucilaginosa,209,500,0.00949051260927039,0.8662674650698603,0.9620664553246449,0.8915185421159406,0.957335347238594
asid_1365,cell,area,Rhodotorula mucilaginosa,209,500,-0.10495243041785586,0.25748502994011974,0.5012700933459951,0.13044236435101078,0.3085381907976802
asid_4125,cell,area,Rhodotorula mucilaginosa,209,500,-0.08334847357638225,0.18562874251497005,0.40441618493914544,0.23021035657880276,0.44305520205991805
asid_537,cell,area,Rhodotorula mucilaginosa,209,500,-0.31391634681108366,0.001996007984031936,0.011717857816704896,3.6822331956239367e-06,9.445728632252707e-05
asid_140,cell,area,Rhodotorula mucilaginosa,209,500,-0.129349495723548,0.16167664670658682,0.3694571641031662,0.061954913746717695,0.1843803233824133
asid_542,cell,area,Rhodotorula mucilaginosa,209,500,-0.30588227561911774,0.001996007984031936,0.011717857816704896,6.668847452839727e-06,0.0001271796362723374
asid_14207,cell,area,Rhodotorula mucilaginosa,209,500,-0.10198029604557887,0.12974051896207583,0.3186964608384064,0.1417505198612257,0.3245512751612832
asid_544,cell,area,Rhodotorula mucilaginosa,209,500,-0.06848046662021048,0.27345309381237526,0.5203380781271564,0.32451097891135294,0.5508749954564547
asid_545,cell,area,Rhodotorula mucilaginosa,209,500,-0.01754573474039848,0.7664670658682635,0.9048835795143081,0.8009221198685308,0.8986930716223619
