dedup_group_id,fraction,predictor,species,n_strains,n_perm,spearman_rho,empirical_p,empirical_fdr,asymptotic_p,asymptotic_fdr
asid_13848,cell,C*,Rhodotorula mucilaginosa,209,500,,,,,
asid_72,cell,C*,Rhodotorula mucilaginosa,209,500,0.06889294915610705,0.3592814371257485,1.0,0.32159829933604267,0.9770977717684457
asid_223,cell,C*,Rhodotorula mucilaginosa,209,500,-0.04014012303485988,0.5568862275449101,1.0,0.5639047426536985,0.9933145409977528
asid_86,cell,C*,Rhodotorula mucilaginosa,209,500,0.013786213786213787,0.8922155688622755,1.0,0.842951891215778,0.9933145409977528
asid_87,cell,C*,Rhodotorula mucilaginosa,209,500,0.0098164992901835,0.8682634730538922,1.0,0.8878164124635125,0.9933145409977528
asid_733,cell,C*,Rhodotorula mucilaginosa,209,500,0.07579810537057871,0.16766467065868262,1.0,0.27536152636433586,0.9770977717684457
asid_3175,cell,C*,Rhodotorula mucilaginosa,209,500,0.03167358956832641,0.6047904191616766,1.0,0.6489165684732818,0.9933145409977528
asid_1689,cell,C*,Rhodotorula mucilaginosa,209,500,0.017302434407697565,0.8662674650698603,1.0,0.8036262427161602,0.9933145409977528
asid_100,cell,C*,Rhodotorula mucilaginosa,209,500,0.10133682107366318,0.18762475049900199,1.0,0.1442944195208218,0.9770977717684457
asid_2837,cell,C*,Rhodotorula mucilaginosa,209,500,-0.0737735948262264,0.28542914171656686,1.0,0.28842486179863536,0.9770977717684457
asid_5691,cell,C*,Rhodotorula mucilaginosa,209,500,-0.05901072611598927,0.37524950099800397,1.0,0.39603061952979857,0.9809937670560903
asid_114,cell,C*,Rhodotorula mucilaginosa,209,500,-0.06598007255901993,0.25349301397205587,1.0,0.3425306426649235,0.9770977717684457
asid_122,cell,C*,Rhodotorula mucilaginosa,209,500,-0.015047622515250863,0.7904191616766467,1.0,0.8287940326111711,0.9933145409977528
asid_2687,cell,C*,Rhodotorula mucilaginosa,209,500,-0.07784058047215942,0.25948103792415167,1.0,0.262594522050503,0.9770977717684457
asid_5769,cell,C*,Rhodotorula mucilaginosa,209,500,-0.07609232872390767,0.2554890219560878,1.0,0.27349692721561997,0.9770977717684457
asid_136,cell,C*,Rhodotorula mucilaginosa,209,500,0.017512865508984832,0.8982035928143712,1.0,0.8012873021565735,0.9933145409977528
asid_138,cell,C*,Rhodotorula mucilaginosa,209,500,0.11313488178158551,0.0718562874251497,1.0,0.10288956486736085,0.9770977717684457
asid_139,cell,C*,Rhodotorula mucilaginosa,209,500,0.07002805917632648,0.21357285429141717,1.0,0.3136706640629735,0.9770977717684457
asid_152,cell,C*,Rhodotorula mucilaginosa,209,500,0.05168907475866201,0.38323353293413176,1.0,0.4573147683701345,0.9930983206666965
asid_154,cell,C*,Rhodotorula mucilaginosa,209,500,0.015411555965349608,0.8243512974051896,1.0,0.8247193276734052,0.9933145409977528
asid_10098,cell,C*,Rhodotorula mucilaginosa,209,500,-0.07303868495602728,0.26746506986027946,1.0,0.29326790188642293,0.9770977717684457
asid_157,cell,C*,Rhodotorula mucilaginosa,209,500,0.12339775978837947,0.5329341317365269,1.0,0.07506761184040017,0.9770977717684457
asid_64,cell,C*,Rhodotorula mucilaginosa,209,500,-0.05650928019349072,0.564870259481038,1.0,0.41639277435738564,0.9880440311418832
asid_181,cell,C*,Rhodotorula mucilaginosa,209,500,-0.08799237936704818,0.22554890219560877,1.0,0.20518363830055253,0.9770977717684457
asid_4030,cell,C*,Rhodotorula mucilaginosa,209,500,0.018182852569077538,0.8702594810379242,1.0,0.7938522642530872,0.9933145409977528
asid_185,cell,C*,Rhodotorula mucilaginosa,209,500,-0.06284636416215364,0.3712574850299401,1.0,0.3659930814043585,0.9772928340302495
asid_32407,cell,C*,Rhodotorula mucilaginosa,209,500,0.010500026289499973,0.9241516966067864,1.0,0.8800617851505068,0.9933145409977528
asid_191,cell,C*,Rhodotorula mucilaginosa,209,500,-0.03387691904840339,0.6307385229540918,1.0,0.6262898592671385,0.9933145409977528
asid_192,cell,C*,Rhodotorula mucilaginosa,209,500,-0.07043519290048694,0.37325349301397204,1.0,0.31085860658863396,0.9770977717684457
asid_202,cell,C*,Rhodotorula mucilaginosa,209,500,-0.008230373825460383,0.9301397205588823,1.0,0.9058509248154316,0.9933145409977528
asid_326,cell,C*,Rhodotorula mucilaginosa,209,500,0.14967488476709445,0.2654690618762475,1.0,0.030537574005980388,0.9770977717684457
asid_209,cell,C*,Rhodotorula mucilaginosa,209,500,0.06319870396420742,0.2694610778443114,1.0,0.36330648081644534,0.9770977717684457
asid_213,cell,C*,Rhodotorula mucilaginosa,209,500,-0.008230373825460383,0.9301397205588823,1.0,0.9058509248154316,0.9933145409977528
asid_225,cell,C*,Rhodotorula mucilaginosa,209,500,0.009001327304235047,0.8762475049900199,1.0,0.8970784503327731,0.9933145409977528
asid_954,cell,C*,Rhodotorula mucilaginosa,209,500,-0.042991219307008784,0.5229540918163673,1.0,0.5365257546105744,0.9933145409977528
asid_6695,cell,C*,Rhodotorula mucilaginosa,209,500,-0.06618644513381355,0.34930139720558884,1.0,0.3410197649926957,0.9770977717684457
asid_34,cell,C*,Rhodotorula mucilaginosa,209,500,0.13874415058625586,0.7644710578842315,1.0,0.0451266911108397,0.9770977717684457
asid_230,cell,C*,Rhodotorula mucilaginosa,209,500,0.014103898215082998,0.8562874251497006,1.0,0.8393813107373445,0.9933145409977528
asid_233,cell,C*,Rhodotorula mucilaginosa,209,500,-0.07814028077185972,0.2554890219560878,1.0,0.2607558798001668,0.9770977717684457
asid_221,cell,C*,Rhodotorula mucilaginosa,209,500,-0.034904060802050246,0.5808383233532934,1.0,0.6158583149282733,0.9933145409977528
asid_250,cell,C*,Rhodotorula mucilaginosa,209,500,0.05817472001682528,0.44510978043912175,1.0,0.40276846513059805,0.984435915660613
asid_252,cell,C*,Rhodotorula mucilaginosa,209,500,-0.029684996235468067,0.7684630738522954,1.0,0.6696187714204915,0.9933145409977528
asid_253,cell,C*,Rhodotorula mucilaginosa,209,500,0.06856152530857319,0.21756487025948104,1.0,0.3239372540556359,0.9770977717684457
asid_256,cell,C*,Rhodotorula mucilaginosa,209,500,-0.06662218153740432,0.23552894211576847,1.0,0.3378436276088105,0.9770977717684457
asid_259,cell,C*,Rhodotorula mucilaginosa,209,500,0.09098827806504924,0.11177644710578842,1.0,0.19011710266838902,0.9770977717684457
asid_2103,cell,C*,Rhodotorula mucilaginosa,209,500,0.02644723697355276,0.7784431137724551,1.0,0.7038587792370657,0.9933145409977528
asid_263,cell,C*,Rhodotorula mucilaginosa,209,500,0.07304432492055443,0.25948103792415167,1.0,0.29323052956485096,0.9770977717684457
asid_272,cell,C*,Rhodotorula mucilaginosa,209,500,-0.13279125766122998,0.023952095808383235,1.0,0.05527294874646644,0.9770977717684457
asid_276,cell,C*,Rhodotorula mucilaginosa,209,500,0.01225945510392802,0.9321357285429142,1.0,0.8601552249972789,0.9933145409977528
asid_52,cell,C*,Rhodotorula mucilaginosa,209,500,-0.146920958680806,0.027944111776447105,1.0,0.033770083681765976,0.9770977717684457
asid_348,cell,C*,Rhodotorula mucilaginosa,209,500,0.15512908144487092,0.6866267465069861,1.0,0.02490844287847069,0.9770977717684457
asid_286,cell,C*,Rhodotorula mucilaginosa,209,500,-0.03508060384812973,0.5968063872255489,1.0,0.614073017226741,0.9933145409977528
asid_2492,cell,C*,Rhodotorula mucilaginosa,209,500,0.06106787948893212,0.718562874251497,1.0,0.3797410870334217,0.9789465543903788
asid_290,cell,C*,Rhodotorula mucilaginosa,209,500,-0.04814796801619388,0.4431137724550898,1.0,0.48875261355687927,0.9933145409977528
asid_291,cell,C*,Rhodotorula mucilaginosa,209,500,-0.0040004721810005875,0.9341317365269461,1.0,0.9541568384237732,0.997153644395161
asid_8726,cell,C*,Rhodotorula mucilaginosa,209,500,-0.032758031442241965,0.6467065868263473,1.0,0.6377381823407593,0.9933145409977528
asid_20964,cell,C*,Rhodotorula mucilaginosa,209,500,-0.26115946829895614,0.017964071856287425,1.0,0.00013378114606079966,0.09020671562956777
asid_299,cell,C*,Rhodotorula mucilaginosa,209,500,-0.07741690647491103,0.21357285429141717,1.0,0.26520886622554724,0.9770977717684457
asid_300,cell,C*,Rhodotorula mucilaginosa,209,500,0.09325217323866547,0.0998003992015968,1.0,0.1792803970629289,0.9770977717684457
asid_4080,cell,C*,Rhodotorula mucilaginosa,209,500,-0.10093238107360618,0.12375249500998003,1.0,0.14591101161493825,0.9770977717684457
asid_8653,cell,C*,Rhodotorula mucilaginosa,209,500,-0.1260538535585499,0.23952095808383234,1.0,0.06896159254720477,0.9770977717684457
asid_308,cell,C*,Rhodotorula mucilaginosa,209,500,-0.05357122751283412,0.5449101796407185,1.0,0.44107519228120184,0.9923140646173845
asid_311,cell,C*,Rhodotorula mucilaginosa,209,500,0.1057772872068875,0.043912175648702596,1.0,0.12743059130318746,0.9770977717684457
asid_312,cell,C*,Rhodotorula mucilaginosa,209,500,0.02123581608852842,0.7564870259481038,1.0,0.7602169996497541,0.9933145409977528
asid_313,cell,C*,Rhodotorula mucilaginosa,209,500,0.0914845863669943,0.059880239520958084,1.0,0.18770134250064513,0.9770977717684457
asid_316,cell,C*,Rhodotorula mucilaginosa,209,500,0.049765847412401885,0.38323353293413176,1.0,0.47424751217055383,0.9933145409977528
asid_318,cell,C*,Rhodotorula mucilaginosa,209,500,-0.08200959478885782,0.562874251497006,1.0,0.2378101521674529,0.9770977717684457
asid_9484,cell,C*,Rhodotorula mucilaginosa,209,500,-0.13537078640584618,0.01996007984031936,1.0,0.05066564538913826,0.9770977717684457
asid_329,cell,C*,Rhodotorula mucilaginosa,209,500,-0.028170306686124646,0.656686626746507,1.0,0.6855574011951946,0.9933145409977528
asid_330,cell,C*,Rhodotorula mucilaginosa,209,500,0.08729673107664544,0.0998003992015968,1.0,0.20880210813337624,0.9770977717684457
asid_332,cell,C*,Rhodotorula mucilaginosa,209,500,0.0036936894046324152,0.9481037924151696,1.0,0.957668984093683,0.997153644395161
asid_28976,cell,C*,Rhodotorula mucilaginosa,209,500,-0.05982336330970883,0.26147704590818366,1.0,0.3895463222348682,0.9789465543903788
asid_4926,cell,C*,Rhodotorula mucilaginosa,209,500,-0.07771491204820555,0.24151696606786427,1.0,0.26336812821849537,0.9770977717684457
asid_11030,cell,C*,Rhodotorula mucilaginosa,209,500,-0.08457726484042273,0.19161676646706588,1.0,0.22338778026744052,0.9770977717684457
asid_337,cell,C*,Rhodotorula mucilaginosa,209,500,,,,,
asid_22689,cell,C*,Rhodotorula mucilaginosa,209,500,-0.19687928809885893,0.005988023952095809,1.0,0.004273977613438635,0.7612518617143531
asid_341,cell,C*,Rhodotorula mucilaginosa,209,500,0.10793715062759442,0.47704590818363274,1.0,0.11979871696045219,0.9770977717684457
asid_345,cell,C*,Rhodotorula mucilaginosa,209,500,-0.025760609077989164,0.8642714570858283,1.0,0.7112001476149765,0.9933145409977528
asid_5466,cell,C*,Rhodotorula mucilaginosa,209,500,0.0072588963302442815,0.906187624750499,1.0,0.9169212388023588,0.993820372347172
asid_5738,cell,C*,Rhodotorula mucilaginosa,209,500,-0.03568008286226313,0.5449101796407185,1.0,0.6080277417523906,0.9933145409977528
asid_351,cell,C*,Rhodotorula mucilaginosa,209,500,0.08851224618242724,0.09381237524950099,1.0,0.2025092096963746,0.9770977717684457
asid_355,cell,C*,Rhodotorula mucilaginosa,209,500,-0.03565776328934224,0.5808383233532934,1.0,0.6082523445288244,0.9933145409977528
asid_357,cell,C*,Rhodotorula mucilaginosa,209,500,0.01500999000999001,0.9441117764471058,1.0,0.8292156400776757,0.9933145409977528
asid_358,cell,C*,Rhodotorula mucilaginosa,209,500,-0.046461657783361844,0.5289421157684631,1.0,0.5041202534474527,0.9933145409977528
asid_11745,cell,C*,Rhodotorula mucilaginosa,209,500,-0.06846048688153951,0.31736526946107785,1.0,0.32465249422112774,0.9770977717684457
asid_364,cell,C*,Rhodotorula mucilaginosa,209,500,-0.02795231084704769,0.626746506986028,1.0,0.6878629911342998,0.9933145409977528
asid_69,cell,C*,Rhodotorula mucilaginosa,209,500,0.07002076870497922,0.7225548902195609,1.0,0.3137211700480519,0.9770977717684457
asid_368,cell,C*,Rhodotorula mucilaginosa,209,500,0.047398841090201975,0.49101796407185627,1.0,0.49554843527839476,0.9933145409977528
asid_12683,cell,C*,Rhodotorula mucilaginosa,209,500,-0.06607734370892265,0.3413173652694611,1.0,0.3418179806652376,0.9770977717684457
asid_14882,cell,C*,Rhodotorula mucilaginosa,209,500,-0.10009595667490405,0.09780439121756487,1.0,0.14929790591331615,0.9770977717684457
asid_372,cell,C*,Rhodotorula mucilaginosa,209,500,0.02840064015158137,0.7544910179640718,1.0,0.6831244792650515,0.9933145409977528
asid_374,cell,C*,Rhodotorula mucilaginosa,209,500,-0.05161293276776429,0.4311377245508982,1.0,0.45797867571511486,0.9930983206666965
asid_379,cell,C*,Rhodotorula mucilaginosa,209,500,0.1103186582616133,0.7984031936127745,1.0,0.11180083951624063,0.9770977717684457
asid_7731,cell,C*,Rhodotorula mucilaginosa,209,500,0.09647852147852148,0.7445109780439122,1.0,0.16463437004227943,0.9770977717684457
asid_9253,cell,C*,Rhodotorula mucilaginosa,209,500,0.028364389110038517,0.6427145708582834,1.0,0.6835071689793656,0.9933145409977528
asid_212,cell,C*,Rhodotorula mucilaginosa,209,500,0.07230665689903676,0.5528942115768463,1.0,0.2981455087559221,0.9770977717684457
asid_385,cell,C*,Rhodotorula mucilaginosa,209,500,0.13411676558445712,0.1157684630738523,1.0,0.052863921896213,0.9770977717684457
asid_387,cell,C*,Rhodotorula mucilaginosa,209,500,0.11490721415820225,0.18363273453093812,1.0,0.09757536659604327,0.9770977717684457
asid_393,cell,C*,Rhodotorula mucilaginosa,209,500,-0.007468846942531153,0.8982035928143712,1.0,0.914527351302354,0.993820372347172
asid_817,cell,C*,Rhodotorula mucilaginosa,209,500,-0.02190966927809033,0.7684630738522954,1.0,0.7528508074526223,0.9933145409977528
asid_2361,cell,C*,Rhodotorula mucilaginosa,209,500,0.06320854889914447,0.3273453093812375,1.0,0.3632315892845972,0.9770977717684457
asid_401,cell,C*,Rhodotorula mucilaginosa,209,500,0.0999601238307407,0.059880239520958084,1.0,0.14985350412371776,0.9770977717684457
asid_402,cell,C*,Rhodotorula mucilaginosa,209,500,0.12204336271991144,0.5868263473053892,1.0,0.0783459068511875,0.9770977717684457
asid_18909,cell,C*,Rhodotorula mucilaginosa,209,500,-0.012365721135476173,0.8582834331337326,1.0,0.8589555982455848,0.9933145409977528
asid_408,cell,C*,Rhodotorula mucilaginosa,209,500,-0.136825017088175,0.06187624750499002,1.0,0.04821214556719182,0.9770977717684457
asid_409,cell,C*,Rhodotorula mucilaginosa,209,500,0.045981926507640526,0.7524950099800399,1.0,0.5085379094010893,0.9933145409977528
asid_410,cell,C*,Rhodotorula mucilaginosa,209,500,0.05519373438163165,0.3972055888223553,1.0,0.42734310070079473,0.991174155517571
asid_411,cell,C*,Rhodotorula mucilaginosa,209,500,0.006971975393028024,0.9321357285429142,1.0,0.920193958641485,0.9938303369028088
asid_186,cell,C*,Rhodotorula mucilaginosa,209,500,0.008057731741942268,0.9481037924151696,1.0,0.9078169754176113,0.9933145409977528
asid_2420,cell,C*,Rhodotorula mucilaginosa,209,500,-0.07196882065303117,0.4351297405189621,1.0,0.30041459846644936,0.9770977717684457
asid_417,cell,C*,Rhodotorula mucilaginosa,209,500,-0.02679415953705727,0.656686626746507,1.0,0.7001598543986587,0.9933145409977528
asid_418,cell,C*,Rhodotorula mucilaginosa,209,500,0.021577238632700224,0.7325349301397206,1.0,0.7564820113924582,0.9933145409977528
asid_8300,cell,C*,Rhodotorula mucilaginosa,209,500,-0.06746674378253326,0.3213572854291417,1.0,0.3317414177961363,0.9770977717684457
asid_6130,cell,C*,Rhodotorula mucilaginosa,209,500,-0.06947131815552868,0.3473053892215569,1.0,0.31754286781129054,0.9770977717684457
asid_425,cell,C*,Rhodotorula mucilaginosa,209,500,-0.029804445297419532,0.9401197604790419,1.0,0.6683679904816193,0.9933145409977528
asid_428,cell,C*,Rhodotorula mucilaginosa,209,500,-0.03874195180280637,0.6127744510978044,1.0,0.5775711571350391,0.9933145409977528
asid_133,cell,C*,Rhodotorula mucilaginosa,209,500,0.020335182969560054,0.7445109780439122,1.0,0.7700959210724454,0.9933145409977528
asid_11360,cell,C*,Rhodotorula mucilaginosa,209,500,-0.10875306059010968,0.1497005988023952,1.0,0.1170099863562926,0.9770977717684457
asid_432,cell,C*,Rhodotorula mucilaginosa,209,500,-0.03287405455743458,0.592814371257485,1.0,0.6365469916185547,0.9933145409977528
asid_435,cell,C*,Rhodotorula mucilaginosa,209,500,-0.13376580624212867,0.04590818363273453,1.0,0.053493129447695686,0.9770977717684457
asid_436,cell,C*,Rhodotorula mucilaginosa,209,500,-0.03211788211788212,0.5848303393213573,1.0,0.644327134393798,0.9933145409977528
asid_440,cell,C*,Rhodotorula mucilaginosa,209,500,-0.0406645985593354,0.5209580838323353,1.0,0.5588184481528566,0.9933145409977528
asid_441,cell,C*,Rhodotorula mucilaginosa,209,500,-0.03887056638925467,0.7485029940119761,1.0,0.576307574002267,0.9933145409977528
asid_443,cell,C*,Rhodotorula mucilaginosa,209,500,0.12175294362662292,0.47105788423153694,1.0,0.07906370894686848,0.9770977717684457
asid_444,cell,C*,Rhodotorula mucilaginosa,209,500,0.10227390359877352,0.08183632734530938,1.0,0.14060120457789033,0.9770977717684457
asid_448,cell,C*,Rhodotorula mucilaginosa,209,500,-0.03811188811188811,0.5349301397205589,1.0,0.5837798931152793,0.9933145409977528
asid_4258,cell,C*,Rhodotorula mucilaginosa,209,500,0.03699854191603333,0.5129740518962076,1.0,0.5948257496337004,0.9933145409977528
asid_458,cell,C*,Rhodotorula mucilaginosa,209,500,-0.003630022913314765,0.9481037924151696,1.0,0.9583979625787583,0.997153644395161
asid_5097,cell,C*,Rhodotorula mucilaginosa,209,500,-0.09589796387902234,0.10578842315369262,1.0,0.1672016167949117,0.9770977717684457
asid_7040,cell,C*,Rhodotorula mucilaginosa,209,500,-0.10712927667372359,0.06187624750499002,1.0,0.1226106302214588,0.9770977717684457
asid_84,cell,C*,Rhodotorula mucilaginosa,209,500,0.06002681528997318,0.6726546906187625,1.0,0.38793300362866956,0.9789465543903788
asid_3624,cell,C*,Rhodotorula mucilaginosa,209,500,0.10082754876172273,0.592814371257485,1.0,0.1463322756252188,0.9770977717684457
asid_473,cell,C*,Rhodotorula mucilaginosa,209,500,-0.10543169503440784,0.13572854291417166,1.0,0.12868583806274697,0.9770977717684457
asid_474,cell,C*,Rhodotorula mucilaginosa,209,500,0.033675738235540965,0.6806387225548902,1.0,0.6283418408507941,0.9933145409977528
asid_93,cell,C*,Rhodotorula mucilaginosa,209,500,-0.02996179418904336,0.6487025948103793,1.0,0.6667217454335239,0.9933145409977528
asid_480,cell,C*,Rhodotorula mucilaginosa,209,500,-0.008230373825460383,0.9301397205588823,1.0,0.9058509248154316,0.9933145409977528
asid_4935,cell,C*,Rhodotorula mucilaginosa,209,500,-0.012829275987170725,0.8662674650698603,1.0,0.8537263880432169,0.9933145409977528
asid_483,cell,C*,Rhodotorula mucilaginosa,209,500,-0.06006353898549622,0.3652694610778443,1.0,0.38764222599746956,0.9789465543903788
asid_485,cell,C*,Rhodotorula mucilaginosa,209,500,0.11437063095268768,0.36726546906187624,1.0,0.09916076784193688,0.9770977717684457
asid_486,cell,C*,Rhodotorula mucilaginosa,209,500,-0.003943426291940605,0.9640718562874252,1.0,0.9548098528458404,0.997153644395161
asid_640,cell,C*,Rhodotorula mucilaginosa,209,500,-0.04032677848467322,0.5608782435129741,1.0,0.5620920472226801,0.9933145409977528
asid_489,cell,C*,Rhodotorula mucilaginosa,209,500,-0.049099584625900417,0.40119760479041916,1.0,0.48019228579277595,0.9933145409977528
asid_490,cell,C*,Rhodotorula mucilaginosa,209,500,-0.036870791304211725,0.5608782435129741,1.0,0.5960992408433765,0.9933145409977528
asid_83,cell,C*,Rhodotorula mucilaginosa,209,500,0.09345978666132414,0.6047904191616766,1.0,0.1783099075473219,0.9770977717684457
asid_495,cell,C*,Rhodotorula mucilaginosa,209,500,-0.027876272651257396,0.6367265469061876,1.0,0.6886678735078156,0.9933145409977528
asid_150,cell,C*,Rhodotorula mucilaginosa,209,500,-0.06008532917258368,0.3652694610778443,1.0,0.3874697540097065,0.9789465543903788
asid_499,cell,C*,Rhodotorula mucilaginosa,209,500,-0.03229579250913426,0.6187624750499002,1.0,0.642493117818249,0.9933145409977528
asid_500,cell,C*,Rhodotorula mucilaginosa,209,500,-0.007405120999085149,0.93812375249501,1.0,0.9152538834545778,0.993820372347172
asid_504,cell,C*,Rhodotorula mucilaginosa,209,500,0.01422261948577738,0.8582834331337326,1.0,0.8380477934079967,0.9933145409977528
asid_505,cell,C*,Rhodotorula mucilaginosa,209,500,0.08810531573689469,0.5489021956087824,1.0,0.2046004866877143,0.9770977717684457
asid_509,cell,C*,Rhodotorula mucilaginosa,209,500,0.15233962457944814,0.017964071856287425,1.0,0.027664707973410668,0.9770977717684457
asid_511,cell,C*,Rhodotorula mucilaginosa,209,500,-0.038953507277734,0.7465069860279441,1.0,0.5754934026897955,0.9933145409977528
asid_6648,cell,C*,Rhodotorula mucilaginosa,209,500,-0.027292694488707046,0.8263473053892215,1.0,0.6948567814997725,0.9933145409977528
asid_515,cell,C*,Rhodotorula mucilaginosa,209,500,-0.1715916631807457,0.001996007984031936,0.897253112821975,0.012982547512338174,0.9770977717684457
asid_516,cell,C*,Rhodotorula mucilaginosa,209,500,0.0008887801575502152,0.9900199600798403,1.0,0.9898097848145605,0.9995239566751524
asid_1168,cell,C*,Rhodotorula mucilaginosa,209,500,-0.03400415374099584,0.5668662674650699,1.0,0.6249935848389003,0.9933145409977528
asid_522,cell,C*,Rhodotorula mucilaginosa,209,500,-0.041826594458173404,0.5069860279441117,1.0,0.5476290081048216,0.9933145409977528
asid_164,cell,C*,Rhodotorula mucilaginosa,209,500,0.028803181729519133,0.6407185628742516,1.0,0.6788804383786422,0.9933145409977528
asid_524,cell,C*,Rhodotorula mucilaginosa,209,500,0.04755706384308838,0.7544910179640718,1.0,0.494108933593844,0.9933145409977528
asid_1365,cell,C*,Rhodotorula mucilaginosa,209,500,0.012190274838692897,0.8602794411177644,1.0,0.8609363665833841,0.9933145409977528
asid_4125,cell,C*,Rhodotorula mucilaginosa,209,500,0.0012923475711014056,0.9860279441117764,1.0,0.985183170787916,0.9987036497495566
asid_537,cell,C*,Rhodotorula mucilaginosa,209,500,-0.03966296861033703,0.500998003992016,1.0,0.5685512702268858,0.9933145409977528
asid_140,cell,C*,Rhodotorula mucilaginosa,209,500,-0.07911513146933595,0.16766467065868262,1.0,0.25483646750824673,0.9770977717684457
asid_542,cell,C*,Rhodotorula mucilaginosa,209,500,-0.01931621010568379,0.780439121756487,1.0,0.7813176377390356,0.9933145409977528
asid_14207,cell,C*,Rhodotorula mucilaginosa,209,500,-0.07633074627312504,0.25748502994011974,1.0,0.27199228869494474,0.9770977717684457
asid_544,cell,C*,Rhodotorula mucilaginosa,209,500,-0.022160336552762193,0.7864271457085829,1.0,0.750116301058281,0.9933145409977528
asid_545,cell,C*,Rhodotorula mucilaginosa,209,500,-0.04045998776574523,0.5848303393213573,1.0,0.5608001030657523,0.9933145409977528
asid_6097,cell,C*,Rhodotorula mucilaginosa,209,500,-0.10270401051397557,0.2934131736526946,1.0,0.1389304295801532,0.9770977717684457
asid_547,cell,C*,Rhodotorula mucilaginosa,209,500,-0.03085843437971624,0.6127744510978044,1.0,0.6573713296099617,0.9933145409977528
asid_548,cell,C*,Rhodotorula mucilaginosa,209,500,-0.00830237574990923,0.9321357285429142,1.0,0.9050311343679479,0.9933145409977528
asid_549,cell,C*,Rhodotorula mucilaginosa,209,500,0.04257304328527731,0.4630738522954092,1.0,0.5404995744067904,0.9933145409977528
asid_554,cell,C*,Rhodotorula mucilaginosa,209,500,-0.024647720700352278,0.8323353293413174,1.0,0.7231554640472833,0.9933145409977528
asid_4022,cell,C*,Rhodotorula mucilaginosa,209,500,0.055023995772690376,0.5449101796407185,1.0,0.42876799806204036,0.991174155517571
asid_561,cell,C*,Rhodotorula mucilaginosa,209,500,-0.09019007308480993,0.15568862275449102,1.0,0.19404988796588618,0.9770977717684457
asid_407,cell,C*,Rhodotorula mucilaginosa,209,500,-0.08330622658731468,0.20159680638722555,1.0,0.23044751010760628,0.9770977717684457
asid_788,cell,C*,Rhodotorula mucilaginosa,209,500,0.03258739200888274,0.7245508982035929,1.0,0.6394917980567212,0.9933145409977528
asid_570,cell,C*,Rhodotorula mucilaginosa,209,500,-0.06830182166272727,0.6387225548902196,1.0,0.3257777261934428,0.9770977717684457
asid_572,cell,C*,Rhodotorula mucilaginosa,209,500,0.051389691724175755,0.3812375249500998,1.0,0.4599282797153885,0.9933145409977528
asid_578,cell,C*,Rhodotorula mucilaginosa,209,500,0.02340190028486995,0.7245508982035929,1.0,0.7366187130804762,0.9933145409977528
asid_121,cell,C*,Rhodotorula mucilaginosa,209,500,0.03441713722837984,0.5948103792415169,1.0,0.6207940299684507,0.9933145409977528
