row ID	row m/z	row retention time	adduct	has_ms2	log2FC_a_over_b	q_value	q_value_perm_plate	q_used	q_used_source	blocking_robust	best_identity	best_identity_source	library_NAME	library_cosine	library_matched_peaks	library_SMILES	library_INCHI	library_ORGANISM	analog_NAME	analog_cosine	analog_matched_peaks	analog_SMILES	analog_INCHI	analog_ORGANISM	sirius_formula	sirius_adduct	sirius_structure_name	sirius_structure_smiles	sirius_structure_confidence	sirius_npc_pathway	sirius_npc_class	sirius_classyfire_class
27298	287.1281	4.942	[M+H]1+	True	-2.740335004460758	4.490890607967423e-09	0.0108117147651855	0.0108117147651855	q_value_perm_plate	True	Zolazepam-d3	sirius_structure													C12H23FNO3	[M + K]+	Zolazepam-d3	CC1=NN(C2=C1C(=NCC(=O)N2C)C3=CC=CC=C3F)C	0.06	Alkaloids	Purine alkaloids	Benzene and substituted derivatives
2686	397.257	5.083	[M-2H2O+H]1+	True	-8.876989847735915	7.765857380129512e-07	0.0108117147651855	0.0108117147651855	q_value_perm_plate	True	1-Hydroxyoctan-2-yl 2-(2-acetyloxyoctoxy)acetate	sirius_structure								0.869	6	CC(=O)OC[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O			C22H36O6	[M + H]+	1-Hydroxyoctan-2-yl 2-(2-acetyloxyoctoxy)acetate	CCCCCCC(CO)OC(=O)COCC(CCCCCC)OC(=O)C	0.228	Fatty acids	Fatty alcohols	Fatty Acyls
16603	473.271	4.916	[M+H]1+	True	-5.59912882256868	8.466435781397109e-07	0.0108117147651855	0.0108117147651855	q_value_perm_plate	True	laetiporicd acid c	sirius_structure													C20H36N6O7	[M + H]+	laetiporicd acid c	CC(=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CCC(CC(=O)O)O)C(=O)C	0.013	Terpenoids	Beyerane diterpenoids	
11518	558.2932	4.951	[M+H]1+	True	-7.824142309111816	3.9884855099712044e-06	0.0108117147651855	0.0108117147651855	q_value_perm_plate	True	C26H41N5O7 (formula only)	sirius_formula_only								0.9184	6	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C			C26H41N5O7	[M + Na]+		CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C=CC(=O)OC)NC(=O)C(C(C)(C)C)NC(=O)CCCC#C	0.111	Amino acids and Peptides	Tripeptides	Carboxylic acids and derivatives
657	564.3357	5.384	[M+NH3+H]1+	True	-6.453446991575308	5.364796813500434e-06	0.0108117147651855	0.0108117147651855	q_value_perm_plate	True	1-(2-Methoxy-eicosanyl)-sn-glycero-3-phosphoethanolamine	sirius_structure													C33H45N3O5	[M + H]+	1-(2-Methoxy-eicosanyl)-sn-glycero-3-phosphoethanolamine	CCCCCCCCCCCCCCCCCCC(COCC(COP(=O)(O)OCCN)O)OC	0.208	Fatty acids	Glycerophosphoethanolamines	Carboxylic acids and derivatives
3711	529.2601	4.949895	[M+H]1+	True	-6.444970820848144	5.364796813500434e-06	0.0108117147651855	0.0108117147651855	q_value_perm_plate	True	Myrsinionoside E	sirius_structure							PEFA - D-mannitol-2,3,6-triacetate-3-(acetyloxy)-hexadecanoate  M+Na	0.7414	13			GNPS-LIBRARY	C24H42O11	[M + Na]+	Myrsinionoside E	CC1=C(C(CC(C1)OC2C(C(C(C(O2)COC3C(C(CO3)(CO)O)O)O)O)O)(C)C)CCC(C)O	0.02	Fatty acids	Fatty acyl glycosides of mono- and disaccharides	Organooxygen compounds
15364	411.2363	5.015941	[M-H2O+H]1+	True	-4.227318640024736	5.709284117226318e-06	0.0108117147651855	0.0108117147651855	q_value_perm_plate	True	(3R,4S,5R,6S,7S,9R,11R,12S,13R,14R)-4,6,12-trihydroxy-9-(hydroxymethyl)-3,5,7,11,13,14-hexamethyl-oxacyclotetradecane-2,10-dione	sirius_structure								0.7358	7	CCC(O)CC1CCC(C(C)C(=O)OC(C)CC2CCC(C(C)C(=O)O)O2)O1			C22H34O7	[M + H]+	(3R,4S,5R,6S,7S,9R,11R,12S,13R,14R)-4,6,12-trihydroxy-9-(hydroxymethyl)-3,5,7,11,13,14-hexamethyl-oxacyclotetradecane-2,10-dione	CC1CC(C(=O)C(C(C(C(OC(=O)C(C(C(C1O)C)O)C)C)C)O)C)CO	0.097	Fatty acids	Fatty alcohols	Fatty Acyls
407	459.291	4.977	[M+Na]1+	True	-7.58135170560971	6.697684929284817e-05	0.0108117147651855	0.0108117147651855	q_value_perm_plate	True	2-[2-[2-[2-[2-(2-Decoxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]acetic acid	sirius_structure													C24H42O8	[M + H]+	2-[2-[2-[2-[2-(2-Decoxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]acetic acid	CCCCCCCCCCOCCOCCOCCOCCOCCOCC(=O)O	0.031	Fatty acids	Fatty acyl glycosides of mono- and disaccharides	Organooxygen compounds
21597	834.3231	4.725067	[M+2H]2+	True	-5.5640923289526025	7.16047950605461e-05	0.0108117147651855	0.0108117147651855	q_value_perm_plate	True		unidentified																				
6120	601.2961	5.36	[M+K]1+	True	-6.856833186325451	0.0001256724051869	0.0108117147651855	0.0108117147651855	q_value_perm_plate	True	Methoxy-Macrolactin 3	sirius_structure								0.9299	11	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC(CO)COC(=O)CCCCCCC/C=C\CCCCCCCC			C28H50O11	[M + K]+	Methoxy-Macrolactin 3	CC1CCCC(C=CC=CCC(CC=CC=CC(CC=CC=CC(=O)O1)OC2C(C(C(C(O2)CO)O)O)O)O)OC	0.145	Fatty acids	Fatty acyl glycosides of mono- and disaccharides	Fatty Acyls
51431	533.2701	4.464358	[M+K]1+	True	-4.980451698991904	0.0002109347440242	0.0108117147651855	0.0108117147651855	q_value_perm_plate	True	Glu-Lys-Trp-Ala	sirius_structure													C24H41ClN4O7	[M + H]+	Glu-Lys-Trp-Ala	CC(C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)N	0.08	Amino acids and Peptides	Cyclic peptides	Carboxylic acids and derivatives
34608	573.2855	4.9	[M+H]1+	True	-4.527428287264899	0.0002256827432762	0.0108117147651855	0.0108117147651855	q_value_perm_plate	True	3-(acetyloxy)-6-[(acetyloxy)methyl]-5-hydroxy-2-(2,3,4-trihydroxybutoxy)oxan-4-yl dodecanoate	sirius_structure													C26H46O12	[M + Na]+	3-(acetyloxy)-6-[(acetyloxy)methyl]-5-hydroxy-2-(2,3,4-trihydroxybutoxy)oxan-4-yl dodecanoate	CCCCCCCCCCCC(=O)OC1C(C(OC(C1OC(=O)C)OCC(C(CO)O)O)COC(=O)C)O	0.655	Fatty acids	Macrolide lactones	Fatty Acyls
629	504.3231	5.240311	[M-H2O+H]1+	True	-11.923106471922727	0.0002336658152535	0.0108117147651855	0.0108117147651855	q_value_perm_plate	True	(2R,3R,4R,5R,6S)-2-[[(3S,8R,9S,10S,13R,14S,17S)-14-amino-17-[(1S)-1-hydroxyethyl]-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]oxy]-6-methyloxane-3,4,5-triol	sirius_structure													C24H45N3O8	[M + H]+	(2R,3R,4R,5R,6S)-2-[[(3S,8R,9S,10S,13R,14S,17S)-14-amino-17-[(1S)-1-hydroxyethyl]-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]oxy]-6-methyloxane-3,4,5-triol	CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C(C)O)N)C)C)O)O)O	0.051	Fatty acids	Neutral glycosphingolipids	Fatty Acyls
