row ID	ComponentIndex	rho_abs	es_member	p_feature_perm	p_feature_fdr
1	0	0.03348296465490614	0.2021528007951022	0.625001	1.0
3	1	0.13833751439311429	1.354381984710818	0.049001	1.0
5	0	0.1228824585248931	1.129607198369552	0.074001	1.0
10	0	0.1329141976104528	1.2731905039815903	0.056001	1.0
17	277	0.14449740033493375	1.4496788052598137	0.035001000000000004	0.9905231026894865
20	278	0.13454189875145903	1.2972936045768533	0.050001000000000004	1.0
22	348	0.2094646799596397	2.6635141832443114	0.003001	0.5665163620689656
24	277	0.0915999121336922	0.735248516157665	0.186001	1.0
26	425	0.12766642176499238	1.197018018917136	0.063001	1.0
37	7	0.008739849642372767	0.04607954899441274	0.896001	1.0
40	8	0.03495048133376945	0.21265734057136884	0.613001	1.0
42	0	0.04407010308013778	0.28120604204727856	0.526001	1.0
48	499	0.04935646171572267	0.3235667057863725	0.47100099999999995	1.0
51	0	0.03702221146622064	0.22773320909265016	0.586001	1.0
55	425	0.0005403070304146433	0.002718389688434722	0.991001	1.0
57	349	0.04206925121207791	0.2656792977781436	0.5340010000000001	1.0
60	426	0.056214601388173455	0.381458228361861	0.41500099999999995	1.0
71	1	0.04548909728707425	0.29238541124467765	0.48000099999999996	1.0
72	572	0.12408863744634561	1.1464220025772516	0.081001	1.0
79	572	0.12629072310545436	1.1774356154884433	0.057001	1.0
86	444	0.010108325581207812	0.05370777849001131	0.881001	1.0
87	427	0.09720110882589648	0.8000590511808523	0.164001	1.0
92	10	0.042382916142226404	0.2680951118051686	0.5590010000000001	1.0
98	0	0.023786103907717095	0.13632234975592955	0.714001	1.0
99	573	0.05648804361533894	0.38383602953006535	0.438001	1.0
100	777	0.024348202504274656	0.13997076608442788	0.732001	1.0
106	0	0.10043413480975272	0.8386014541075788	0.133001	1.0
108	425	0.10540647083790412	0.8995143642323675	0.11700100000000001	1.0
114	572	0.002010287735343938	0.010200100631204873	0.979001	1.0
122	574	0.0741263105331296	0.5487563278102154	0.30300099999999996	1.0
124	0	0.04513893699314729	0.28961372689132525	0.508001	1.0
129	0	0.04698026305017804	0.3042842868403843	0.49400099999999997	1.0
136	0	0.03450090970307154	0.20942395976868478	0.638001	1.0
138	777	0.02395796686700173	0.13743569913620887	0.715001	1.0
139	816	0.05269318028961873	0.3513151146028641	0.450001	1.0
152	348	0.16969172577458258	1.8742966833281551	0.011000999999999999	0.7212571796407184
154	0	0.097255741146175	0.8007034284205429	0.158001	1.0
156	1	0.00842772464255001	0.04435556033201173	0.9100010000000001	1.0
157	728	0.08762894948963121	0.6907957013085065	0.179001	1.0
178	0	0.14722860850255054	1.4929889380967114	0.026001	0.9234426174698795
181	499	0.13062079892391998	1.2396134707728834	0.056001	1.0
184	0	0.072517081389576	0.5327536602702287	0.29800099999999996	1.0
185	499	0.07371601512859688	0.5446577173386133	0.278001	1.0
186	572	0.039143665688058486	0.24347174491430765	0.609001	1.0
191	866	0.08531782915170147	0.6654897390487908	0.218001	1.0
192	0	0.008335836346174973	0.043849145702798804	0.9190010000000001	1.0
202	878	0.0036205512007768358	0.018540945244705058	0.955001	1.0
205	879	0.08035492842121895	0.6125424532007021	0.237001	1.0
209	887	0.0053101304437934704	0.027457059945007925	0.956001	1.0
213	572	0.04682050529108401	0.30300206870893037	0.522001	1.0
225	0	0.07698430590697905	0.5776587610135419	0.243001	1.0
227	779	0.03010837104934542	0.17854185332875103	0.634001	1.0
228	849	0.0573115883893183	0.3910299092558397	0.41300099999999995	1.0
229	0	0.1278839069777757	1.2001284521376998	0.060001	1.0
230	899	0.03173961450495721	0.18986073534053713	0.6730010000000001	1.0
233	350	0.09805879900704413	0.8102027368022773	0.152001	1.0
249	0	0.10563230189028128	0.90232820905434	0.102001	1.0
250	0	0.043309093687642984	0.2752679934295439	0.653001	1.0
252	0	0.05817706821496779	0.39864277683542654	0.42200099999999996	1.0
253	913	0.05147193407493439	0.3410677081734621	0.458001	1.0
256	914	0.06986755287410465	0.5068290863089225	0.30800099999999997	1.0
259	10	0.05839222083577253	0.4005436788413821	0.389001	1.0
261	572	0.0008421175962338946	0.004244235364333639	0.987001	1.0
263	754	0.1715972307060642	1.9087349429801066	0.012001	0.7219722472527472
272	0	0.0842941940294184	0.6544135797811288	0.207001	1.0
276	0	0.11867816581938535	1.0719480314071068	0.001001	0.3653316333333333
284	972	0.057844113826389945	0.3957076716637711	0.43200099999999997	1.0
285	576	0.12614631901034767	1.1753893555526957	0.062001	1.0
286	572	0.022236751421282317	0.1263712007068029	0.728001	1.0
287	985	0.0023306324194170593	0.011847294822520952	0.971001	1.0
290	0	0.018171467722611107	0.1009890660987692	0.7970010000000001	1.0
291	1	0.12498794342474207	1.1590383108196867	0.076001	1.0
295	8	0.030240820762903457	0.17945433207843395	0.6570010000000001	1.0
296	1	0.05354234414118145	0.35850287847749146	0.456001	1.0
299	994	0.10576418991231866	0.9039734372538039	0.125001	1.0
300	0	0.03883236394393147	0.24114313483630115	0.568001	1.0
301	0	0.0007763412272784134	0.0039112424174165385	0.992001	1.0
303	5	0.05457566638763005	0.367318794740383	0.41600099999999995	1.0
308	0	0.03237140907741237	0.1942920350036805	0.621001	1.0
311	0	0.01378380208870809	0.07476142151889577	0.840001	1.0
312	503	0.015621530369281045	0.08560047046911748	0.826001	1.0
313	349	0.04333829161379452	0.2754950822370394	0.5380010000000001	1.0
316	746	0.022199365373661094	0.12613298138353146	0.756001	1.0
318	278	0.12606145820610815	1.1741876663850068	0.058001000000000004	1.0
324	0	0.09937367206008114	0.8258672308592659	0.155001	1.0
329	499	0.0028001693406504782	0.014272497285544113	0.969001	1.0
330	8	0.09284606215302803	0.7494533039579542	0.190001	1.0
332	1020	0.007412424353520783	0.038788276700460304	0.9100010000000001	1.0
334	499	0.07196161824951185	0.5272751359218981	0.318001	1.0
335	0	0.08035411871921874	0.612533969199303	0.268001	1.0
336	1033	0.07236713673798131	0.5312724775810886	0.29000099999999995	1.0
337	17	0.01864072331456641	0.10386545642210598	0.7940010000000001	1.0
340	1034	0.10658457510693803	0.9142389190529394	0.138001	1.0
341	1035	0.0523083858824779	0.34807490279731484	0.567001	1.0
345	1037	0.05299532359945707	0.3538667300548746	0.440001	1.0
346	504	0.07622181678129619	0.5698873719743738	0.250001	1.0
347	0	0.011023285749303904	0.05887147451113091	0.860001	1.0
351	0	0.03424628477608585	0.20759867420836725	0.612001	1.0
355	1020	0.0005050423949085232	0.0025404497331112733	0.997001	1.0
357	0	0.0950550238079437	0.7749339003419847	0.188001	1.0
358	0	0.1194634202864452	1.0826053795959343	0.078001	1.0
360	0	0.017488819170949875	0.09682939757635058	0.8060010000000001	1.0
364	0	0.01493360065936803	0.08151846163584778	0.849001	1.0
367	1052	0.1065553751609675	0.913872603743576	0.121001	1.0
368	0	0.07500089736627225	0.5575353034755934	0.29100099999999995	1.0
370	576	0.045155309933462895	0.28974313655568507	0.502001	1.0
371	914	0.06930413744201774	0.5013838993753393	0.316001	1.0
372	887	0.0006305350332429897	0.003173995244749205	0.995001	1.0
374	914	0.016270944795426494	0.08948099270397657	0.818001	1.0
379	610	0.017048062917713894	0.09415923454262548	0.7830010000000001	1.0
380	277	0.16197606037638618	1.738225667231387	0.023001	0.9234426174698795
381	1075	0.08635890104128616	0.6768377913441954	0.220001	1.0
382	913	0.0	-0.0	1.0	1.0
385	994	0.07641586228283012	0.5718609272199434	0.249001	1.0
387	8	0.03497512047804042	0.21283494075891843	0.612001	1.0
393	506	0.0734364388087963	0.5418721758275193	0.28500099999999995	1.0
394	879	0.05930108735587313	0.40861058235150516	0.383001	1.0
399	0	0.03770873166755494	0.23279291100361807	0.592001	1.0
401	499	0.033360757424426575	0.20128453598472348	0.616001	1.0
402	572	0.04264132221091537	0.2700904170022792	0.5620010000000001	1.0
404	578	0.012701680106807403	0.0684767483663218	0.868001	1.0
408	581	0.08277277003701544	0.6381006326598051	0.264001	1.0
409	572	0.01663362135470535	0.09165959829899743	0.8050010000000001	1.0
410	499	0.032758917698844724	0.1970230910590387	0.644001	1.0
411	914	0.0508451988241464	0.3358498579109689	0.446001	1.0
414	19	0.0	-0.0	1.0	1.0
416	579	0.001692710137243019	0.008573061572486653	0.984001	1.0
417	572	0.014796100217508218	0.08070609523161867	0.841001	1.0
418	1109	0.0015760012666056894	0.00797661029050299	0.976001	1.0
420	914	0.04980270606919708	0.32723213763092984	0.48000099999999996	1.0
422	0	0.04740973786922554	0.3077401017650049	0.48300099999999996	1.0
425	777	0.05010119736571985	0.3296917654447514	0.463001	1.0
428	1162	0.012472293736892827	0.06715379933941966	0.884001	1.0
429	1163	0.017739456688994553	0.09835323446662801	0.8070010000000001	1.0
431	20	0.1470919202790846	1.4908058883670707	0.029001000000000002	0.9422313026706233
432	503	0.05772469026805023	0.3946568627009268	0.41500099999999995	1.0
435	282	0.035064053198641816	0.21347631142558104	0.609001	1.0
436	913	0.02735288598262201	0.1598203522864757	0.689001	1.0
440	1167	0.05484431222945292	0.3696232742057589	0.41000099999999995	1.0
441	0	0.004072349507127822	0.020908591493193414	0.953001	1.0
443	781	0.0727888159693862	0.5354422090443104	0.28500099999999995	1.0
444	0	0.09282534287324523	0.7492161272039535	0.163001	1.0
448	21	0.02718537820862399	0.15869830169046786	0.6750010000000001	1.0
456	580	0.16729387701652582	1.8314308055324395	0.012001	0.7219722472527472
458	425	0.01680242042512433	0.09267638383841409	0.823001	1.0
459	8	0.04708472530031571	0.3051236666456834	0.48900099999999996	1.0
461	499	0.00774432644324323	0.040601398711946235	0.9190010000000001	1.0
463	0	0.046511876543542024	0.3005300569440734	0.48500099999999996	1.0
471	782	0.055447258189762316	0.3748142315940797	0.463001	1.0
473	351	0.049619405097198234	0.32572481382633	0.47500099999999995	1.0
474	1179	0.08421210094079624	0.6535288067971592	0.224001	1.0
475	0	0.0033174137774714257	0.01695910555292209	0.957001	1.0
480	1185	0.04121988143703356	0.2591714966618692	0.574001	1.0
481	581	0.02612113708811034	0.15161221857152699	0.711001	1.0
483	0	0.09458258685766127	0.7694518902471592	0.166001	1.0
485	0	0.096136662405664	0.7875514447625537	0.194001	1.0
486	572	0.007913177966534922	0.04152634678945183	0.9060010000000001	1.0
487	297	0.004744923005129881	0.024455565948377476	0.939001	1.0
489	0	0.1161307467446187	1.0377271923368392	0.08500100000000001	1.0
490	1250	0.01348340524966795	0.07300955466139364	0.841001	1.0
491	0	0.04708673082383668	0.3051397889806861	0.522001	1.0
495	572	0.055017307965579056	0.3711099875863057	0.42800099999999996	1.0
496	0	0.04075350790246263	0.2556192354785261	0.564001	1.0
499	572	0.0290871581991277	0.1715452962786998	0.6810010000000001	1.0
500	1254	0.04092077944007215	0.25689159028239084	0.5370010000000001	1.0
504	1255	0.07966006753831349	0.605280192958025	0.267001	1.0
505	581	0.0	-0.0	1.0	1.0
509	0	0.0	-0.0	1.0	1.0
511	1257	0.0344496623707504	0.20905624265882408	0.612001	1.0
512	572	0.15220430432560514	1.5735739750669986	0.028001	0.9234426174698795
515	572	0.055084388487092274	0.3716870493345745	0.42600099999999996	1.0
516	499	0.07567247643251654	0.5643157279788751	0.29100099999999995	1.0
517	0	0.014031996222343029	0.07621305816048109	0.860001	1.0
522	0	0.08934587584525303	0.7098645013014389	0.183001	1.0
523	23	0.1746046539780814	1.9637648433809252	0.011000999999999999	0.7212571796407184
524	0	0.0	-0.0	1.0	1.0
526	349	0.029553938940173774	0.1747347927332975	0.6670010000000001	1.0
536	0	0.0721284881835019	0.5289185395576753	0.31000099999999997	1.0
537	0	0.010749478584175617	0.05732085833518526	0.886001	1.0
539	20	0.07184562936018882	0.5261340594637989	0.28700099999999995	1.0
542	8	0.0028766005734940474	0.014668496611304446	0.961001	1.0
543	917	0.02513249503775332	0.14509547722372743	0.726001	1.0
544	1254	0.03916612879535115	0.24364002950880034	0.5580010000000001	1.0
