ComponentIndex	n_members	max_rho_abs	es	p_maxrho_perm	p_es_perm	p_fdr_max	p_es_fdr	p_maxrho_fdr
350	13	0.12251880311971822	0.43873330605006267	0.256001	0.43300099999999997	1.0	0.7432718839941262	0.39457011051930757
351	3	0.12055445730201428	0.762559018952472	0.103001	0.090001	1.0	0.5522323842105263	0.327162955922865
352	3	0.16306560340181483	0.7070262513367321	0.014001	0.050001000000000004	1.0	0.49282381451612906	0.21619779464285718
353	2	0.09604766464087824	0.4105229451340217	0.155001	0.449001	1.0	0.7535635414847162	0.3415512320754717
354	4	0.03516090039865148	0.06638375712285785	0.47200099999999995	0.981001	1.0	1.0	0.4947428663636363
355	2	0.10134177705903381	0.4294690387356415	0.130001	0.43300099999999997	1.0	0.7432718839941262	0.3348256615720524
356	2	0.10967887362455044	0.48575797227767376	0.082001	0.395001	1.0	0.7240638362480127	0.3226865290102389
357	3	0.06959760537645243	0.20041941365336624	0.257001	0.587001	1.0	0.8223719963547995	0.39457011051930757
363	2	0.06942646926148738	0.33827078674585365	0.274001	0.5530010000000001	1.0	0.8104540493046777	0.40129779697351825
365	2	0.10672273776066662	0.4579865583609268	0.054001	0.115001	1.0	0.5690822017167382	0.28959606046511627
366	2	0.06828211868634695	0.47251412365912593	0.266001	0.35600099999999996	1.0	0.6976153831932772	0.3983105883116883
367	2	0.007536885668607725	0.01973370543455787	0.446001	0.893001	1.0	0.9667888760563381	0.48104691580916736
368	2	0.12338077407402448	0.6671650514557673	0.062001	0.209001	1.0	0.6441534515306122	0.3068118154506438
370	31	0.13273668659547372	0.45536936868027084	0.35500099999999996	0.240001	1.0	0.6489003558139534	0.43683687620064027
373	2	0.15145279887218052	0.7806314462349004	0.011000999999999999	0.022001	1.0	0.4232677594936709	0.21140254999999997
381	2	0.0903778075217197	0.4077734332931334	0.158001	0.439001	1.0	0.7432718839941262	0.3430793841807909
390	2	0.09955466990536113	0.7792318686352078	0.146001	0.104001	1.0	0.5607825136363637	0.3415512320754717
392	2	0.11393126366667121	0.7681432249466282	0.087001	0.128001	1.0	0.5787303204633204	0.3232746199376947
425	24	0.15500311672237668	0.45267528296517634	0.138001	0.231001	1.0	0.6445714530120482	0.33926471855010665
426	2	0.09641520769074789	0.7465540085688923	0.144001	0.130001	1.0	0.5787303204633204	0.3415512320754717
427	4	0.11014757552702945	0.5101314303966499	0.154001	0.29000099999999995	1.0	0.6629772173076922	0.3415512320754717
428	2	0.018053848215403057	0.06626798677677437	0.520001	0.963001	1.0	0.9940377376902417	0.524091916958042
429	4	0.05629808396876375	0.1806695746129644	0.42000099999999996	0.8050010000000001	1.0	0.9189932541871921	0.4674335453667953
436	3	0.08528034881919613	0.34246965552293807	0.247001	0.565001	1.0	0.8153268498122652	0.3917361114167813
441	2	0.0072494341889664205	0.018950156625315902	0.437001	0.903001	1.0	0.9677163939393941	0.4770670622054666
444	8	0.1517667577518226	0.5924289679985637	0.082001	0.176001	1.0	0.6208495650887574	0.3226865290102389
464	3	0.11925606963615024	0.4046161902490484	0.11700100000000001	0.48600099999999996	1.0	0.7776802110344827	0.331294463800905
499	51	0.2269591797408793	0.5429366490368478	0.017001000000000002	0.128001	0.653001	0.5787303204633204	0.21619779464285718
503	17	0.14745225493507627	0.5421069302373991	0.148001	0.162001	1.0	0.6025392032258065	0.3415512320754717
504	2	0.02453878246943654	0.08144214029810994	0.457001	0.942001	1.0	0.9882867634212922	0.48760401939058173
506	4	0.05091211270886323	0.17703590392433516	0.327001	0.602001	1.0	0.8276906583333333	0.42602503163841804
512	2	0.02886880263629737	0.1086707314847718	0.462001	0.9130010000000001	1.0	0.9677163939393941	0.4891525739210285
513	3	0.011781551884294958	0.02326106086334535	0.503001	0.992001	1.0	1.0	0.5091836286215979
515	2	0.08255896384929001	0.5411967654582245	0.170001	0.272001	1.0	0.6530501099585062	0.3512744677419355
516	2	0.005308612704587289	0.026984003872209186	0.49200099999999997	0.995001	1.0	1.0	0.5030355336283185
518	3	0.09044412230334525	0.5776032238998366	0.228001	0.251001	1.0	0.6520265349344978	0.3787970504322767
521	5	0.12815626731797986	0.40880736810626095	0.118001	0.314001	1.0	0.6729426635687732	0.331294463800905
522	5	0.12763966432953436	0.7816704579260978	0.131001	0.068001	1.0	0.510830082278481	0.3348256615720524
526	17	0.13663237662041594	0.3612763884226831	0.17100100000000001	0.318001	1.0	0.6764855221402213	0.3514512531194296
529	32	0.26140897056875856	0.546829009640573	0.002001	0.042001000000000004	0.149001	0.4633659158878505	0.1774733076923077
532	27	0.15000439042560276	0.4377311435673491	0.185001	0.193001	1.0	0.6321879346590908	0.3578962298657718
557	2	0.09955466990536113	0.46485593494622335	0.149001	0.43000099999999997	1.0	0.7432718839941262	0.3415512320754717
566	2	0.062022882230599895	0.23414199274639538	0.316001	0.745001	1.0	0.8987869937304076	0.42024123760092275
572	29	0.20281382725880126	0.5676910040164777	0.029001000000000002	0.143001	0.969001	0.5824884186851211	0.2290284452054795
573	2	0.054851373030426184	0.2021829624911004	0.35000099999999995	0.7860010000000001	1.0	0.9159572385229543	0.4343930602798708
574	6	0.06884276770699364	0.24200527311190348	0.446001	0.849001	1.0	0.9421541414821945	0.48104691580916736
576	3	0.24125653500723557	1.6969431418435148	1e-06	1e-06	0.400001	0.0005765	0.0003843333333333333
578	3	0.1557154785999373	0.973675741266503	0.020001	0.035001000000000004	1.0	0.4534399213483147	0.21619779464285718
579	3	0.11571723432856781	0.6492586228923957	0.124001	0.197001	1.0	0.6362525294117648	0.331294463800905
580	2	0.09800207921785434	0.418465215648912	0.142001	0.43300099999999997	1.0	0.7432718839941262	0.3403890914760915
581	8	0.1427040288768289	0.4904751202966413	0.086001	0.121001	1.0	0.5765047254098361	0.322993983713355
583	2	0.03302840815454744	0.19407035598249767	0.42600099999999996	0.7870010000000001	1.0	0.9159572385229543	0.47047811590038313
584	4	0.1005966047559613	0.40083979797738906	0.218001	0.48000099999999996	1.0	0.7773049901685393	0.37237800444444447
585	3	0.1590628573763132	0.8915674569665275	0.021001000000000002	0.049001	1.0	0.49282381451612906	0.21619779464285718
586	3	0.03695624520619201	0.07574957096765621	0.316001	0.628001	1.0	0.8442819010477299	0.42024123760092275
588	4	0.04617398458292654	0.08668127700692105	0.383001	0.814001	1.0	0.9219480874263262	0.4492371851475076
589	3	0.031682898967623135	0.06912162455948455	0.47100099999999995	0.9200010000000001	1.0	0.9722833666361137	0.494593946265938
590	2	0.11259488546728191	0.713490061008952	0.081001	0.152001	1.0	0.5881112516778523	0.3226865290102389
592	9	0.1186781658193853	0.3902727704679829	0.224001	0.43300099999999997	1.0	0.7432718839941262	0.3748521814223512
594	2	0.05810710393064954	0.22156012467667163	0.334001	0.730001	1.0	0.8952861790254237	0.4288453819599109
595	2	0.01668765975036749	0.052728483662269426	0.49400099999999997	0.973001	1.0	0.9963322850799289	0.5031653295053002
597	7	0.12229956687275581	0.5429662649862552	0.176001	0.241001	1.0	0.6489003558139534	0.352473493955095
598	5	0.11604967718866549	0.5047101351815902	0.17100100000000001	0.29600099999999996	1.0	0.6629772173076922	0.3514512531194296
600	5	0.09626478702073919	0.2798870847754883	0.264001	0.619001	1.0	0.8376856255868544	0.39732919765929775
602	2	0.050154076122670005	0.26653100049989453	0.36600099999999997	0.6800010000000001	1.0	0.8721258654060068	0.4414217081589958
604	2	0.055775048654683565	0.3471872318806183	0.329001	0.503001	1.0	0.7888962928475034	0.42622264382022473
606	3	0.09393011228358933	0.30208719248094656	0.212001	0.690001	1.0	0.8800565851769911	0.3711611818181818
608	3	0.12426773933232027	0.546485846788782	0.072001	0.272001	1.0	0.6530501099585062	0.3132722754716981
610	3	0.1628153876113439	1.0711884728769012	0.024001	0.027001	1.0	0.4232677594936709	0.21789884251968505
611	2	0.009900939517277583	0.031475835448022044	0.49000099999999996	0.988001	1.0	1.0	0.5030355336283185
612	3	0.08754007028157271	0.46506174705287234	0.257001	0.401001	1.0	0.7287848317610063	0.39457011051930757
614	2	0.07295965130635867	0.39763381201919257	0.271001	0.47200099999999995	1.0	0.7697555205091937	0.40008214212548016
616	2	0.08201269408121688	0.5923815731700173	0.182001	0.251001	1.0	0.6520265349344978	0.35581813322091066
624	3	0.14345413108925498	0.6835535477397888	0.046001	0.14000100000000001	1.0	0.5824884186851211	0.270960765
637	2	0.10907904729638673	0.8493837849651148	0.102001	0.095001	1.0	0.5560210812182741	0.3257815872576177
638	4	0.12380619011102253	0.6154365447470911	0.090001	0.176001	1.0	0.6208495650887574	0.3232746199376947
641	2	0.15604312173743295	1.2241134186467741	0.024001	0.026001	1.0	0.4232677594936709	0.21789884251968505
655	4	0.019866848176443186	0.052697113308734514	0.49100099999999997	0.981001	1.0	1.0	0.5030355336283185
661	2	0.04769437513932742	0.23696791446629378	0.387001	0.728001	1.0	0.8952861790254237	0.45117507886754293
675	2	0.10982280888006182	0.6371190833356272	0.122001	0.230001	1.0	0.6445714530120482	0.331294463800905
718	2	0.017496670177014756	0.04843853529595951	0.37300099999999997	0.8040010000000001	1.0	0.9189932541871921	0.44593914477766283
728	3	0.17213880503082962	1.2704071995006574	0.015000999999999999	0.007001	1.0	0.4232677594936709	0.21619779464285718
730	2	0.05128661358442956	0.20676362722711816	0.35700099999999996	0.767001	1.0	0.9070278492307692	0.4374305557917109
732	2	0.15864516804547577	0.9563596293455945	0.024001	0.080001	1.0	0.5301215689655172	0.21789884251968505
735	30	0.21135198924927556	0.47731991959502473	0.011000999999999999	0.115001	0.904001	0.5690822017167382	0.21140254999999997
742	54	0.19057238640897317	0.5761296094045163	0.07000100000000001	0.041001	0.997001	0.4633659158878505	0.3124585992366412
746	4	0.13849377762356221	0.7712063445476798	0.056001	0.081001	1.0	0.5306485965909091	0.29216811312217195
749	2	0.0613894771147294	0.41788755508476794	0.198001	0.36600099999999997	1.0	0.7033319216666666	0.3658576169871795
752	3	0.1517923263280092	0.6245552858925315	0.019001	0.074001	1.0	0.5178212754491018	0.21619779464285718
754	13	0.1427057840072082	0.2869487026168262	0.137001	0.707001	1.0	0.8908985278688525	0.33824872162740904
760	3	0.07681427921908633	0.33931016347872284	0.29100099999999995	0.585001	1.0	0.8205670961070559	0.4089060952955368
762	2	0.040725173945635	0.12770195120111888	0.30600099999999997	0.578001	1.0	0.8191265680981595	0.41557026266195524
767	2	0.16062987960851038	0.9868193176934819	0.017001000000000002	0.059001	1.0	0.510830082278481	0.21619779464285718
777	9	0.11873219245390429	0.4789324583432413	0.223001	0.30300099999999996	1.0	0.664698046641791	0.37481071865889215
778	2	0.09168028923488061	0.48276415620581065	0.221001	0.41000099999999995	1.0	0.7351961944012441	0.37253531140350876
779	2	0.04310869239401356	0.17424841595653212	0.388001	0.7900010000000001	1.0	0.9159572385229543	0.45142800504540864
781	6	0.17669104915547934	0.6405408767686974	0.013000999999999999	0.148001	1.0	0.5844012089041096	0.21414504285714284
783	2	0.0	0.0	1.0	1.0	1.0	1.0	1.0
785	2	0.05939006634978737	0.2217550356222283	0.317001	0.732001	1.0	0.8952861790254237	0.4206008665132336
787	2	0.020508784369221565	0.07117307462410223	0.47600099999999995	0.954001	1.0	0.9918513552750224	0.4953331705776172
788	2	0.050741768788113636	0.1772693553079158	0.321001	0.742001	1.0	0.8977199926547745	0.42189449204545454
814	2	0.012897516434437987	0.04276301322609735	0.49800099999999997	0.971001	1.0	0.9951681360000001	0.5050089296394019
816	4	0.08260265173572495	0.30220174832246316	0.264001	0.454001	1.0	0.759743328011611	0.39732919765929775
818	2	0.1622896786021289	0.932133359859907	0.018001	0.075001	1.0	0.5178212754491018	0.21619779464285718
821	7	0.0778130285783376	0.18108505497095143	0.378001	0.844001	1.0	0.9421541414821945	0.44839007510288065
830	2	0.09167713065480429	0.36806258851873197	0.086001	0.177001	1.0	0.6208495650887574	0.322993983713355
831	2	0.11653874448011373	0.9336044715165348	0.082001	0.097001	1.0	0.5564286218905473	0.3226865290102389
849	4	0.1309159783224701	1.00581453494966	0.105001	0.014001	1.0	0.4232677594936709	0.3272058189189189
850	4	0.09653818309497456	0.3702182771085714	0.244001	0.5520010000000001	1.0	0.8104540493046777	0.3907139045643154
851	3	0.13437398062703323	0.44840073372326567	0.058001000000000004	0.206001	1.0	0.6441534515306122	0.3012394279279279
858	5	0.08776816025144508	0.26880334759033647	0.29200099999999996	0.629001	1.0	0.8442819010477299	0.4089060952955368
866	2	0.1914921469728758	1.2362288619086987	0.004001	0.021001000000000002	0.997001	0.4232677594936709	0.18452612
874	24	0.15230702097119983	0.4606798688983548	0.174001	0.30200099999999996	1.0	0.664698046641791	0.352473493955095
878	5	0.10042409077413356	0.2801866219089516	0.235001	0.739001	1.0	0.8969138452631579	0.3848808991477272
879	5	0.19562213787681149	0.9722819196498435	0.007001	0.011000999999999999	0.990001	0.4232677594936709	0.20966256818181817
881	5	0.14338326788169364	0.7385008561755989	0.062001	0.029001000000000002	1.0	0.4232677594936709	0.3068118154506438
882	2	0.05544195256897524	0.30890222441814064	0.331001	0.597001	1.0	0.8273343185096154	0.4267526789297659
884	2	0.09617993533229807	0.7621096042117951	0.178001	0.071001	1.0	0.5116509562499999	0.35280026153846156
887	46	0.17290854931286187	0.43111195307152467	0.116001	0.219001	1.0	0.6441534515306122	0.331294463800905
888	3	0.1049992416328306	0.5890456238349372	0.183001	0.219001	1.0	0.6441534515306122	0.35581813322091066
890	2	0.11184248039108621	0.9549507961614425	0.096001	0.051001	1.0	0.49282381451612906	0.3246987155172414
891	3	0.09624298851531807	0.45574665284335714	0.142001	0.180001	1.0	0.6208495650887574	0.3403890914760915
893	2	0.17715076771450122	1.8433211972698944	0.008001	0.004001	1.0	0.4193775454545455	0.20966256818181817
899	18	0.22499093377206758	0.6495415719709954	0.004001	0.043001	0.697001	0.4633659158878505	0.18452612
900	2	0.11263672416742647	0.602720992609129	0.077001	0.218001	1.0	0.6441534515306122	0.3218662650176678
913	44	0.1756439211819087	0.4894743224162952	0.11700100000000001	0.156001	1.0	0.5955932218543046	0.331294463800905
914	9	0.10628809070105152	0.3391466463823567	0.31000099999999997	0.6600010000000001	1.0	0.8627904229024944	0.417443717112922
915	3	0.060286990476576485	0.38959714133099527	0.396001	0.48800099999999996	1.0	0.7776802110344827	0.4579630421263791
916	26	0.19083599678240273	0.6734707399555712	0.029001000000000002	0.027001	0.997001	0.4232677594936709	0.2290284452054795
917	47	0.17821571982388223	0.3447129885116714	0.096001	0.5600010000000001	1.0	0.8111572273869349	0.3246987155172414
918	47	0.19951874918142026	0.5670571424003078	0.054001	0.069001	0.983001	0.510830082278481	0.28959606046511627
919	9	0.10668427276502929	0.47331675508932886	0.30400099999999997	0.34700099999999995	1.0	0.6958124399999999	0.41529994431279615
920	2	0.10273207161419717	0.7198751298195588	0.127001	0.151001	1.0	0.5881112516778523	0.331294463800905
921	5	0.1028025759681106	0.4552168398050315	0.209001	0.232001	1.0	0.6445714530120482	0.37016613364055295
923	2	0.17041605735777798	1.0242804708637745	0.009000999999999999	0.049001	1.0	0.49282381451612906	0.21140254999999997
924	5	0.10192100152498107	0.5231635070381211	0.256001	0.28800099999999995	1.0	0.6629772173076922	0.39457011051930757
926	4	0.18797300735117675	0.9594692414640724	0.008001	0.017001000000000002	0.998001	0.4232677594936709	0.20966256818181817
929	5	0.11159166390635684	0.2795326103089037	0.204001	0.772001	1.0	0.9082828091836735	0.36925141758241753
930	2	0.04645295554983815	0.16419921147795163	0.383001	0.827001	1.0	0.9311837431640625	0.4492371851475076
932	6	0.06348897507495278	0.12977960105986994	0.458001	0.970001	1.0	0.9951681360000001	0.48760401939058173
934	2	0.11648133874611893	0.8179422662197495	0.100001	0.122001	1.0	0.5765047254098361	0.32570947175141246
935	9	0.10762731322666813	0.37243002963173016	0.28600099999999995	0.375001	1.0	0.7086750455284552	0.4075272820197044
937	2	0.10547275843740629	0.47358760322694726	0.127001	0.36800099999999997	1.0	0.7036569701492537	0.331294463800905
940	4	0.14252299212307754	0.9013047116860275	0.061001	0.040001	1.0	0.4633659158878505	0.3068118154506438
946	7	0.09683884588056743	0.2897818599313763	0.29300099999999996	0.48400099999999996	1.0	0.7776802110344827	0.4089060952955368
949	2	0.058836411253064796	0.20223937389321464	0.20300100000000001	0.42000099999999996	1.0	0.7415944150076569	0.36801910849056607
963	6	0.09629304036685463	0.26098788193059036	0.30300099999999996	0.702001	1.0	0.8893502768052517	0.41491704631828974
964	3	0.1108037851489048	0.5495139039498625	0.094001	0.090001	1.0	0.5522323842105263	0.3246987155172414
965	2	0.0836531304432155	0.3439084414856854	0.190001	0.524001	1.0	0.7970622071240107	0.3603143963815789
972	2	0.1409499994815982	1.12526518005943	0.037001	0.035001000000000004	1.0	0.4534399213483147	0.24378373142857143
976	2	0.17466579660376813	1.0213226056631617	0.010001	0.062001	1.0	0.510830082278481	0.21140254999999997
977	2	0.01834177097402379	0.0510156836302944	0.382001	0.7910010000000001	1.0	0.9159572385229543	0.4489777298674822
985	39	0.1512868167135003	0.3666699275445609	0.215001	0.37100099999999997	1.0	0.7070481867768594	0.3711611818181818
986	5	0.11900850883295558	0.617658344140531	0.096001	0.143001	1.0	0.5824884186851211	0.3246987155172414
987	3	0.08414506073356032	0.38478534445583623	0.219001	0.277001	1.0	0.6571649238683127	0.3724833377386197
988	17	0.13066991774486675	0.4050850493573789	0.240001	0.28700099999999995	1.0	0.6629772173076922	0.38865330477528093
994	24	0.21704123381408136	0.8246485065880046	0.011000999999999999	0.004001	0.821001	0.4193775454545455	0.21140254999999997
1007	15	0.17812396094685107	0.418425593949936	0.051001	0.325001	1.0	0.6788517264492753	0.2855102523809524
1008	3	0.09328177678812144	0.2812383920051589	0.153001	0.41200099999999995	1.0	0.7359971452859351	0.3415512320754717
1015	2	0.07801891002244044	0.4909684432254017	0.223001	0.35500099999999996	1.0	0.6976153831932772	0.37481071865889215
1020	4	0.0861043476487525	0.33736053975273284	0.245001	0.521001	1.0	0.7967031206896552	0.3907139045643154
1023	2	0.11727403538391348	0.5399170721643172	0.092001	0.317001	1.0	0.675604719038817	0.3246987155172414
1025	2	0.08778913511290315	0.5105869551692062	0.175001	0.29700099999999996	1.0	0.6629772173076922	0.352473493955095
1033	2	0.09962556344955181	0.431337245450099	0.14000100000000001	0.389001	1.0	0.7187790913461538	0.3403890914760915
1034	24	0.19567828470157608	0.5533372645199366	0.026001	0.094001	0.990001	0.555811041025641	0.2220678
1035	13	0.14446391088990146	0.47985146592789235	0.155001	0.154001	1.0	0.58991080730897	0.3415512320754717
1036	6	0.127363843258064	0.45378272888973736	0.11700100000000001	0.254001	1.0	0.6520265349344978	0.331294463800905
1037	2	0.061389929199645574	0.33440096734068314	0.327001	0.5450010000000001	1.0	0.8091762892030849	0.42602503163841804
1038	4	0.15156949729958138	0.9356660650005892	0.051001	0.024001	1.0	0.4232677594936709	0.2855102523809524
1040	26	0.19679260310328406	0.5067143050559819	0.031001	0.122001	0.988001	0.5765047254098361	0.23362191503267973
1052	5	0.10846947013386768	0.41897279127652326	0.179001	0.29900099999999996	1.0	0.6629772173076922	0.35280026153846156
1053	2	0.09280926294615725	0.7375027503212157	0.154001	0.146001	1.0	0.5824884186851211	0.3415512320754717
1059	4	0.06691505530900173	0.33170505148710816	0.36400099999999996	0.593001	1.0	0.8269424223826715	0.44039155613850994
1060	8	0.1276863418073675	0.4026905373736316	0.163001	0.254001	1.0	0.6520265349344978	0.34547822242647064
1062	2	0.0769177381478923	0.32851931616347874	0.227001	0.5360010000000001	1.0	0.8036529947984395	0.3787970504322767
1065	22	0.10803621694397812	0.2616898373978278	0.399001	0.746001	1.0	0.8987869937304076	0.460048153
1066	20	0.12522039233241702	0.2981271616203661	0.28700099999999995	0.733001	1.0	0.8952861790254237	0.4075272820197044
1068	28	0.23648815739943863	0.7073130490811675	0.002001	0.013000999999999999	0.48400099999999996	0.4232677594936709	0.1774733076923077
1069	3	0.10425054443974904	0.5130013491493557	0.176001	0.29900099999999996	1.0	0.6629772173076922	0.352473493955095
1075	8	0.14988053842544902	0.5856676352402663	0.080001	0.201001	1.0	0.6437615361111112	0.3226865290102389
1077	6	0.08673320559114212	0.34212481427747	0.31000099999999997	0.48900099999999996	1.0	0.7776802110344827	0.417443717112922
1085	2	0.09442148734308742	0.5137636181757834	0.146001	0.30800099999999997	1.0	0.664698046641791	0.3415512320754717
1089	3	0.08459016641204647	0.2264379269385829	0.193001	0.523001	1.0	0.7970622071240107	0.36183764715447153
1093	8	0.10698706350009357	0.3383634403017258	0.265001	0.406001	1.0	0.7302950904836194	0.39732919765929775
1096	7	0.13867758771277672	0.6336180304404787	0.091001	0.129001	1.0	0.5787303204633204	0.3246987155172414
1109	30	0.1401462483250313	0.541158780675357	0.256001	0.130001	1.0	0.5787303204633204	0.39457011051930757
1110	27	0.17711617104936694	0.385349240858644	0.072001	0.530001	1.0	0.7992743511749348	0.3132722754716981
1111	13	0.13976809730181317	0.3634147995167299	0.159001	0.43600099999999997	1.0	0.7432718839941262	0.3446017913533835
1112	2	0.07503944697486122	0.4153431585133534	0.151001	0.342001	1.0	0.6918020228070175	0.3415512320754717
1113	2	0.09167275141996399	0.6562404319251849	0.184001	0.211001	1.0	0.6441534515306122	0.35716019023569023
1120	8	0.15164363850981316	0.34930686790706356	0.067001	0.384001	1.0	0.7141179887096774	0.3124585992366412
1125	2	0.1108037851489048	0.48394909092329	0.035001000000000004	0.07000100000000001	1.0	0.510830082278481	0.24378373142857143
1147	28	0.20165202624901707	0.49389959382700555	0.017001000000000002	0.142001	0.975001	0.5824884186851211	0.21619779464285718
