row ID	ComponentIndex	rho_abs	es_member	p_feature_perm	p_feature_fdr
1	0	0.1533593435748242	1.5925931105403544	0.022001	0.7608397250755288
3	1	0.06018440968623152	0.4165081233773638	0.403001	1.0
5	0	0.18417794615317767	2.1444995781036034	0.006001	0.5214678492063493
10	0	0.1598830216387298	1.7022403480450885	0.018001	0.7403628078291815
17	277	0.032438473983039125	0.19476397500809955	0.647001	1.0
20	278	0.06296780953988262	0.4417651169625934	0.379001	1.0
22	348	0.06430913118881401	0.45413872588410475	0.36900099999999997	1.0
24	277	0.03803274261863346	0.23519198790473966	0.606001	1.0
26	425	0.16651723971369306	1.8176590983019625	0.014001	0.6989189319148936
37	7	0.01510043780013056	0.08250572934265263	0.830001	1.0
40	8	0.12936915422357095	1.221477220597927	0.064001	0.808745396590909
42	0	0.15458615385242652	1.612923535179781	0.022001	0.7608397250755288
48	499	0.025002739318860476	0.1442448826705146	0.698001	1.0
51	0	0.1812570147062667	2.088452658373696	0.008001	0.58401966
55	425	0.11551487229736279	1.0295344640512913	0.098001	0.870245700729927
57	349	0.07832058972812102	0.5913848347676316	0.259001	1.0
60	426	0.05677380027279836	0.38632665884175077	0.42100099999999996	1.0
71	1	0.0	-0.0	1.0	1.0
72	572	0.12377816932894875	1.1420822400815207	0.073001	0.8310122553846154
79	572	0.06333808988240448	0.4451677481759687	0.374001	1.0
86	444	0.015782255007285962	0.08655841761041785	0.8110010000000001	1.0
87	427	0.013933372208571097	0.07563577034870332	0.845001	1.0
92	10	0.06939617828157801	0.5022718216157156	0.29900099999999996	1.0
98	0	0.019573220418819808	0.1096226397401225	0.779001	1.0
99	573	0.05575993743017885	0.3775164463850226	0.41800099999999996	1.0
100	777	0.09866207888482645	0.817372675962266	0.151001	0.9367195178470255
106	0	0.051303978750442375	0.33966667805726625	0.465001	1.0
108	425	0.04645255058923693	0.3000556378700694	0.522001	1.0
114	572	0.10409033832791975	0.8831974484058165	0.139001	0.9285673880414889
122	574	0.008481405448358563	0.0446516416479257	0.9060010000000001	1.0
124	0	0.04994628416119538	0.3284144655164826	0.46900099999999995	1.0
129	0	0.047528126822276764	0.30869499946177253	0.49800099999999997	1.0
136	0	0.034665511318238765	0.21060622368294696	0.614001	1.0
138	777	0.0874448769855769	0.6887649614865927	0.179001	0.9745807802088513
139	816	0.06752372564920912	0.4843321059370588	0.29300099999999996	1.0
152	348	0.008328801171991421	0.043810394453096396	0.896001	1.0
154	0	0.016722213429799113	0.0921930230433809	0.7980010000000001	1.0
156	1	0.05349118291884274	0.3580683695384381	0.43300099999999997	1.0
157	728	0.1337406881892786	1.2854009145640444	0.045001	0.7916888799454297
178	0	0.0598733238202352	0.41372033133599184	0.386001	1.0
181	499	0.09926825114445638	0.8246062307470444	0.166001	0.9672937461415648
184	0	0.027717889977732384	0.16227168027125988	0.726001	1.0
185	499	0.0887766013050493	0.7035164499807335	0.215001	0.9999978642706132
186	572	0.04021446032899534	0.2515319903910972	0.5370010000000001	1.0
191	866	0.014014249394698135	0.07610913411807957	0.839001	1.0
192	0	0.06357503212518514	0.4473503617746433	0.35100099999999995	1.0
202	878	0.008499651474700207	0.04475231885122454	0.9190010000000001	1.0
205	879	0.1374687408213478	1.3412057598991112	0.035001000000000004	0.7916888799454297
209	887	0.03723759458333518	0.22931716274250769	0.576001	1.0
213	572	0.008553091597144097	0.045047304272989655	0.9200010000000001	1.0
225	0	0.002812278185865765	0.014335211776643854	0.974001	1.0
227	779	0.06782427552887745	0.48719409496459165	0.34400099999999995	1.0
228	849	0.043041941175803816	0.27319293024471825	0.5510010000000001	1.0
229	0	0.18158976212636632	2.0947972632476177	0.011000999999999999	0.6546192880434781
230	899	0.00921986031569403	0.048742327362405656	0.900001	1.0
233	350	0.10264826012320011	0.8654795592141029	0.151001	0.9367195178470255
249	0	0.07690706983369769	0.5768695534524871	0.28600099999999995	1.0
250	0	0.06824493414929352	0.4912110721215981	0.332001	1.0
252	0	0.004023871843529557	0.020653967227683347	0.955001	1.0
253	913	0.06358368174471513	0.44743011635084984	0.34900099999999995	1.0
