row ID	ComponentIndex	rho_abs	es_member	p_feature_perm	p_feature_fdr
1	0	0.15714943700862827	1.6558334789469726	0.017001000000000002	0.5813951297935104
3	1	0.09828298234367301	0.8128637529040662	0.152001	0.8127678245862884
5	0	0.08244279231680883	0.634586093391002	0.247001	0.8814908569100391
10	0	0.17403931772698256	1.953356922333637	0.010001	0.4699611545064378
17	277	0.06929083887497814	0.501255659636091	0.30800099999999997	0.9253546752998908
20	278	0.10079056112585374	0.8429016918927618	0.156001	0.8127678245862884
22	348	0.09932959106692377	0.8253398447916096	0.148001	0.808614246007984
24	277	0.012674219568168882	0.06831820362757053	0.839001	1.0
26	425	0.15500311672237668	1.6198637739691635	0.022001	0.5945406085972851
37	7	0.017744058372244464	0.09838124888644542	0.8030010000000001	1.0
40	8	0.10071839165805409	0.8420301548589643	0.143001	0.8052435898876403
42	0	0.13508035371714444	1.3053169923878938	0.056001	0.7162999523364487
48	499	0.019048026871773434	0.10637336352271663	0.760001	1.0
51	0	0.145573146433263	1.4666596038530786	0.034001	0.6451940190641249
55	425	0.1334734689096755	1.2814466832593818	0.059001	0.7162999523364487
57	349	0.06270836140872775	0.43938694156126556	0.36200099999999996	0.9573789731884057
60	426	0.09641520769074789	0.7908157545523973	0.155001	0.8127678245862884
71	1	0.0	-0.0	1.0	1.0
72	572	0.12413081727420769	1.1470122219452477	0.062001	0.7162999523364487
79	572	0.0274914262468309	0.1607497486925494	0.701001	1.0
86	444	0.019787328099869925	0.11095229597124347	0.762001	1.0
87	427	0.04455077059873323	0.2849772767490792	0.499001	1.0
92	10	0.04034770527582811	0.2525404499703983	0.595001	1.0
98	0	0.01069530839692541	0.05701462534799857	0.876001	1.0
99	573	0.006656229966762949	0.034682012665826836	0.9280010000000001	1.0
100	777	0.06941371019643751	0.5024410243351705	0.322001	0.9303663648046158
106	0	0.09344162983804645	0.756285318626345	0.168001	0.8195406112061591
108	425	0.08067577421967194	0.615908203277292	0.215001	0.8605898352983208
114	572	0.07821983317233278	0.5903451463345757	0.268001	0.9020420992929603
122	574	0.047723958340015096	0.3102766845113791	0.49300099999999997	1.0
124	0	0.09761295124768105	0.8049225007205943	0.144001	0.8052435898876403
129	0	0.08783326805148156	0.6930528900583184	0.191001	0.8325119223726115
136	0	0.0011990105644151556	0.0060553960159582965	0.985001	1.0
138	777	0.07223893557881783	0.5300074193060861	0.30600099999999997	0.923994746001103
139	816	0.032098221127970415	0.1923726856004169	0.6630010000000001	1.0
152	348	0.003271068459674948	0.016717742312585566	0.957001	1.0
154	0	0.003495154086900344	0.01788593792963486	0.953001	1.0
156	1	0.05699412794091101	0.3882510262625932	0.42200099999999996	0.9998894068383467
157	728	0.17213880503082962	1.9185834386184883	0.012001	0.5235017888446215
178	0	0.0788357076195886	0.5967123260950666	0.258001	0.8897174642519684
181	499	0.08829066170135891	0.6981176883137623	0.183001	0.8256667823770492
184	0	0.038946423305131275	0.24199555978390314	0.589001	1.0
185	499	0.09488244858581878	0.7729293447410073	0.170001	0.8195406112061591
186	572	0.025409543912855652	0.14691528066191636	0.746001	1.0
191	866	0.030912799006698244	0.18410161215834575	0.651001	1.0
192	0	0.08575550462697296	0.6702503206692031	0.225001	0.8639961414106145
202	878	0.00638876663816668	0.03323783991821352	0.940001	1.0
205	879	0.17228400808596406	1.9212285143010133	0.013000999999999999	0.5391967765151515
209	887	0.019249198630387227	0.10761591420414149	0.774001	1.0
213	572	0.00629257441776768	0.032719494050103326	0.941001	1.0
225	0	0.027991604675309298	0.16411563570251544	0.6690010000000001	1.0
227	779	0.04310869239401356	0.27371094765217646	0.5440010000000001	1.0
228	849	0.08010272130862615	0.6099022702562202	0.235001	0.8713260917710802
229	0	0.22513800499500625	3.01644050965764	0.001001	0.2029620185185185
230	899	0.002684769628537526	0.013675247760899897	0.971001	1.0
233	350	0.11496448961136937	1.0222394509667974	0.106001	0.769121901259112
249	0	0.041215925506622134	0.2591413025328106	0.5530010000000001	1.0
250	0	0.03513255154642421	0.21397067436430237	0.620001	1.0
252	0	0.014899311113251039	0.08131576566091568	0.824001	1.0
253	913	0.03383474370875853	0.20465771101991984	0.627001	1.0
256	914	0.07374513462468735	0.5449481859979194	0.261001	0.8924734381636477
259	10	0.07477074731736433	0.5552194940882673	0.28800099999999995	0.9098143772130209
261	572	0.07229408823503479	0.530551501348113	0.29200099999999996	0.9106068546693158
263	754	0.0067584466275894765	0.03523506361857159	0.9260010000000001	1.0
272	0	0.12356319998061108	1.1390821113000569	0.060001	0.7162999523364487
276	0	0.03835110585077951	0.23755618683402677	0.602001	1.0
284	972	0.1409499994815982	1.3943967674630589	0.036001	0.6558651397670548
285	576	0.24125653500723557	3.4051800412410476	1e-06	0.0004562083333333333
286	572	0.04765793756776744	0.30974315025056415	0.48800099999999996	1.0
287	985	0.10312307539235233	0.8712948121215052	0.137001	0.7953467386002122
290	0	0.0321187115235673	0.19251647378772382	0.632001	1.0
291	1	0.015716884243033906	0.08616860209257528	0.824001	1.0
295	8	0.01493338102476973	0.08151716307627783	0.8000010000000001	1.0
296	1	0.2574731882721608	3.823459632302827	1e-06	0.0004562083333333333
299	994	0.11047464598802662	0.9636600304453778	0.112001	0.7835776031948882
300	0	0.0723520460356884	0.5311235021166347	0.317001	0.9295243569898232
301	0	0.15705486565429927	1.6542399335132474	0.014001	0.5436062021276596
303	5	0.1324038533651491	1.2656799101025529	0.061001	0.7162999523364487
308	0	0.08461180131141283	0.6578415532496645	0.214001	0.859221470113678
311	0	0.07466103156699964	0.5541169230088757	0.30300099999999996	0.9205210735294117
312	503	0.002213127746963691	0.011242394559462306	0.970001	1.0
313	349	0.04836168304023289	0.3154460601698676	0.48800099999999996	1.0
316	746	0.030470915748709002	0.18104226730207248	0.6710010000000001	1.0
318	278	0.08151233747527953	0.6247210481438369	0.246001	0.8799297448546227
324	0	0.10398638691214843	0.8819146583483878	0.127001	0.7927787622576967
329	499	0.0690484717709853	0.4989207896443726	0.31000099999999997	0.9253546752998908
330	8	0.043887183376462094	0.27977508869943596	0.5350010000000001	1.0
332	1020	0.016044850987992954	0.08812700171297226	0.827001	1.0
334	499	0.05540885495982346	0.3744828292075134	0.40800099999999995	0.9913995902147442
335	0	0.08846406072602894	0.7000420281500445	0.188001	0.829674707376058
336	1033	0.09962556344955181	0.8288838439096362	0.143001	0.8052435898876403
337	17	0.0	-0.0	1.0	1.0
340	1034	0.19567828470157608	2.3729667666583447	0.006001	0.4594751678321678
341	1035	0.14446391088990146	1.4491517909033242	0.039001	0.6693133996865204
345	1037	0.03886997115727926	0.24142409526439473	0.575001	1.0
346	504	0.0042175144959891026	0.021671887524685098	0.952001	1.0
347	0	0.05013566363480275	0.32997617907473226	0.460001	1.0
351	0	0.07003160873775358	0.5084190690057455	0.325001	0.9315277353403141
355	1020	0.06647035931047252	0.4743542252575703	0.320001	0.9303663648046158
357	0	0.037067077417559095	0.22806289997626247	0.617001	1.0
358	0	0.08616434588408342	0.6747106857555611	0.20300100000000001	0.8506153650975891
360	0	0.08497430078098925	0.661763582974508	0.214001	0.859221470113678
364	0	0.03742854156144952	0.23072403559836552	0.607001	1.0
367	1052	0.10846947013386768	0.9380315495684433	0.116001	0.7881769340131973
368	0	0.08592763866300046	0.6721266840594043	0.20200100000000001	0.8483732063674722
370	576	0.0800850889113632	0.6097178707933539	0.232001	0.8712868678278689
371	914	0.10628809070105152	0.9105227148930725	0.125001	0.7892940882352941
372	887	0.0026618706395233685	0.013556827351805604	0.972001	1.0
374	914	0.01575953616652176	0.08642291160556284	0.855001	1.0
379	610	0.1628153876113439	1.752766766103045	0.022001	0.5945406085972851
380	277	0.1630316640071134	1.7565239756860929	0.023001	0.5945406085972851
381	1075	0.021760782973060628	0.12334506661351395	0.756001	1.0
382	913	0.10201556229732471	0.8577588365573445	0.138001	0.7990338175568483
385	994	0.17273686756313625	1.9294903919534239	0.011000999999999999	0.5082276329113923
387	8	0.05604383386608114	0.3799759916829736	0.397001	0.9836533036886174
393	506	0.03396125658538553	0.20556059325465628	0.622001	1.0
394	879	0.06090985688790706	0.4230365344490703	0.398001	0.9836823812641083
399	0	0.017627359351946453	0.09767121229921083	0.813001	1.0
401	499	0.06445506846496614	0.45549295349280017	0.37100099999999997	0.9673946056203857
402	572	0.20281382725880126	2.521054356050521	0.002001	0.2960668783783784
404	578	0.043583615914117725	0.27740543462148026	0.524001	1.0
408	581	0.1427040288768289	1.421594494170092	0.029001000000000002	0.6238348703339882
409	572	0.04185498848837011	0.2640329597606407	0.5420010000000001	1.0
410	499	0.03263136672381882	0.19612304231306973	0.639001	1.0
411	914	0.02611735871726828	0.15158719222688805	0.6820010000000001	1.0
414	19	0.028024176535561406	0.16433539161768815	0.721001	1.0
416	579	0.10494928796601481	0.893830516285934	0.132001	0.7953467386002122
417	572	0.039761384585634746	0.24811198029750509	0.572001	1.0
418	1109	0.005217906471000703	0.02696601557650491	0.938001	1.0
420	914	0.07677145768287631	0.5754849473298145	0.254001	0.8863510949206348
422	0	0.09254363703458345	0.7459947517967184	0.167001	0.8195406112061591
425	777	0.10053501798514758	0.8398175642609568	0.134001	0.7953467386002122
428	1162	0.06363457628805083	0.44789950507554765	0.335001	0.9390491420890937
429	1163	0.008784752766213927	0.04632805072282109	0.901001	1.0
431	20	0.14748230813866664	1.4970451199670025	0.021001000000000002	0.5945406085972851
432	503	0.06698988965760146	0.47926514905158996	0.337001	0.9395938791014639
435	282	0.11903314940690345	1.0767594612167766	0.074001	0.7260187715053763
436	913	0.07298301118523717	0.5373669796450766	0.268001	0.9020420992929603
440	1167	0.08389620563405467	0.6501290424842581	0.207001	0.8539766198191409
441	0	0.05246858811428316	0.34942262836960747	0.48200099999999996	1.0
443	781	0.17669104915547934	2.002430440989622	0.012001	0.5235017888446215
444	0	0.08530836726813296	0.6653869863046087	0.209001	0.8554586725233644
448	21	0.06641872157563103	0.4738672035627902	0.318001	0.9303663648046158
456	580	0.005299477645969785	0.027400313543554048	0.9270010000000001	1.0
458	425	0.030582312737090563	0.18181229865273932	0.644001	1.0
459	8	0.11202273509128231	0.9836711893401797	0.096001	0.7516376142958245
461	499	0.10654953562693585	0.9137993546889932	0.11700100000000001	0.7881769340131973
463	0	0.10572385398863722	0.9034701200227567	0.129001	0.7930555581134195
471	782	0.1708730153450465	1.8956070801449456	0.021001000000000002	0.5945406085972851
473	351	0.12055445730201428	1.0974979603879	0.086001	0.7502987641434262
474	1179	0.020444288142432845	0.1150503151256001	0.7810010000000001	1.0
