row ID	row m/z	row retention time	adduct	has_ms2	log2FC_a_over_b	q_value	q_value_perm_plate	q_used	q_used_source	blocking_robust	best_identity	best_identity_source	library_NAME	library_cosine	library_matched_peaks	library_SMILES	library_INCHI	library_ORGANISM	analog_NAME	analog_cosine	analog_matched_peaks	analog_SMILES	analog_INCHI	analog_ORGANISM	sirius_formula	sirius_adduct	sirius_structure_name	sirius_structure_smiles	sirius_structure_confidence	sirius_npc_pathway	sirius_npc_class	sirius_classyfire_class
406	502.3049	5.14	[M+Na]1+	True	-11.89666382128938	5.3156774391430176e-08	0.0106605233968381	0.0106605233968381	q_value_perm_plate	True	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14 M+Na	exact_library_match	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14 M+Na	0.7509	6	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O	InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)/b10-9-/t22-/m1/s1	GNPS-NIST14-MATCHES		0.7663	6	CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OCC(O)COP(=O)(O)OCCN			C26H45N3O4	[M + K]+	3-Cyclohexyl-1-(2-{methyl[(1-methylpiperidin-3-YL)methyl]amino}-2-oxoethyl)-2-phenyl-1H-indole-6-carboxylic acid	CN1CCCC(C1)CN(C)C(=O)CN2C3=C(C=CC(=C3)C(=O)O)C(=C2C4=CC=CC=C4)C5CCCCC5	0.048	Alkaloids	Terpenoid alkaloids	Carboxylic acids and derivatives
196	515.2808	5.104	[M+Na]1+	True	-10.57910086243462	5.3156774391430176e-08	0.0106605233968381	0.0106605233968381	q_value_perm_plate	True	5,5,14-trimethyl-9-methylidene-6-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}tetracyclo[11.2.1.0¹,¹⁰.0⁴,⁸]hexadecane-3,4,7,14-tetrol	sirius_structure													C24H44O10	[M + Na]+	5,5,14-trimethyl-9-methylidene-6-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}tetracyclo[11.2.1.0¹,¹⁰.0⁴,⁸]hexadecane-3,4,7,14-tetrol	CC1(C(C(C2C1(C(CC34CC(CCC3C2=C)C(C4)(C)O)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)C	0.07	Fatty acids	Fatty acyl glycosides of mono- and disaccharides	Fatty Acyls
777	532.3539	5.409	[M+H]1+	True	-9.582281598204633	5.3156774391430176e-08	0.0106605233968381	0.0106605233968381	q_value_perm_plate	True	2-Taehm	sirius_structure							[(2S,3R,4S,5R,6R)-6-[[(2R,3S,4S,5R,6R)-3,4-dihydroxy-6-[(2E,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraenoxy]-5-[(2S,3R,4R,5S,6S)-3,4,5-triacetyloxy-6-methyloxan-2-yl]oxyoxan-2-yl]methoxy]-4,5-dihydroxy-2-methyloxan-3-yl] acetate [M+NH4]+	0.7194	7		InChI=1S/C46H72O18/c1-24(2)15-12-16-25(3)17-13-18-26(4)19-14-20-27(5)21-22-55-45-41(64-46-43(62-33(11)50)42(61-32(10)49)40(29(7)58-46)60-31(9)48)36(52)35(51)34(63-45)23-56-44-38(54)37(53)39(28(6)57-44)59-30(8)47/h15,17,19,21,28-29,34-46,51-54H,12-14,16,18,20,22-23H2,1-11H3/b25-17+,26-19+,27-21+/t28-,29-,34+,35+,36-,37-,38+,39-,40-,41+,42+,43+,44+,45+,46-/m0/s1	MONA	C28H45N5O5	[M + H]+	2-Taehm	CCCCCCCCCCCCCCCCOCC(CCP(=O)(O)OCC[N+](C)(C)C)OC	0.275	Fatty acids	Sphingoid bases	Organic phosphoric acids and derivatives
1329	545.33	5.318	[M+H]1+	True	-7.209262124090191	5.3156774391430176e-08	0.0106605233968381	0.0106605233968381	q_value_perm_plate	True	1-O-Tetradecyl-4-O-(beta-D-galactopyranosyl)-3,6-anhydro-L-galactitol	sirius_structure								0.8836	9	CC(=O)OC[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O			C28H48O10	[M + H]+	1-O-Tetradecyl-4-O-(beta-D-galactopyranosyl)-3,6-anhydro-L-galactitol	CCCCCCCCCCCCCCOCC(C1C(C(CO1)O)OC2C(C(C(C(O2)CO)O)O)O)O	0.062	Fatty acids	Fatty acyl glycosides of mono- and disaccharides	Fatty Acyls
5563	599.3744	5.555955	[M+H]1+	True	-6.830455118702642	5.3156774391430176e-08	0.0106605233968381	0.0106605233968381	q_value_perm_plate	True		unidentified								0.7422	6	C=C(C)[C@@H]1CC=C(C(=O)O)CC1										
8090	375.2879	5.409	[M-2H2O+H]1+	True	-6.296418585074453	5.3156774391430176e-08	0.0106605233968381	0.0106605233968381	q_value_perm_plate	True	(1r,3r,7e,17beta)-17-[(2r)-5-Hydroxypentan-2-Yl]-2-Methylidene-9,10-Secoestra-5,7-Diene-1,3-Diol	sirius_structure													C24H38O3	[M + H]+	(1r,3r,7e,17beta)-17-[(2r)-5-Hydroxypentan-2-Yl]-2-Methylidene-9,10-Secoestra-5,7-Diene-1,3-Diol	CC(CCCO)C1CCC2C1(CCCC2=CC=C3CC(C(=C)C(C3)O)O)C	0.17	Terpenoids	Ergostane steroids	Steroids and steroid derivatives
4506	602.3	5.376	[M+H]1+	True	-5.798424155712426	5.3156774391430176e-08	0.0106605233968381	0.0106605233968381	q_value_perm_plate	True	9-hydroxy-7-[3-hydroxy-4,8-dimethyl-9-(2-methyl-1,3-oxazol-4-yl)nona-4,6,8-trien-2-yl]-10,14-dimethyl-6,16-dioxabicyclo[13.3.1]nonadeca-3,10,12-triene-5,17-dione	sirius_structure								0.9259	9	CCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC			C31H43N3O9	[M + H]+	9-hydroxy-7-[3-hydroxy-4,8-dimethyl-9-(2-methyl-1,3-oxazol-4-yl)nona-4,6,8-trien-2-yl]-10,14-dimethyl-6,16-dioxabicyclo[13.3.1]nonadeca-3,10,12-triene-5,17-dione	CC1C=CC=C(C(CC(OC(=O)C=CCC2CC1OC(=O)C2)C(C)C(C(=CC=CC(=CC3=COC(=N3)C)C)C)O)O)C	0.072	Amino acids and Peptides	Open-chain polyketides	Fatty Acyls
902	430.3227	5.326	[M+H]1+	True	-5.099681124213612	5.3156774391430176e-08	0.0106605233968381	0.0106605233968381	q_value_perm_plate	True	Candidate Phenylalanine-C18:1 (delta mass:264.2452) M+H	exact_library_match	Candidate Phenylalanine-C18:1 (delta mass:264.2452) M+H	0.963	10	CCCCCCCCCCCCCCCC=CC(=O)NC(Cc1ccccc1)C(=O)O		GNPS-N-ACYL-LIPIDS-MASSQL	Candidate Phenylalanine-C18:2 (delta mass:262.2294) M+H	0.9723	10	CCCCCCCCCCCCCC=CC=CC(=O)NC(Cc1ccccc1)C(=O)O		GNPS-N-ACYL-LIPIDS-MASSQL	C27H43NO3	[M + H]+		CCCCCCCCC=CCCCCCCCC(=O)NC(CC1=CC=CC=C1)C(=O)O	0.988	Fatty acids	N-acyl amines	Carboxylic acids and derivatives
233	429.3193	5.326	[M+H]1+	True	-4.968434254722197	5.3156774391430176e-08	0.0106605233968381	0.0106605233968381	q_value_perm_plate	True	2-(3,4-dihydroxyoxolan-2-yl)-2-hydroxyethyl octadec-9-enoate	sirius_structure								0.7509	8	CCCC/C=C\CCCCCCCC(=O)O			C24H44O6	[M + H]+	2-(3,4-dihydroxyoxolan-2-yl)-2-hydroxyethyl octadec-9-enoate	CCCCCCCCC=CCCCCCCCC(=O)OCC(C1C(C(CO1)O)O)O	0.89	Fatty acids	Wax monoesters	Fatty Acyls
244	600.3049	5.299	[M+Na]1+	True	-5.32386215925472	6.190532469067775e-08	0.0106605233968381	0.0106605233968381	q_value_perm_plate	True		unidentified								0.8603	8	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC(CO)COC(=O)CCCCCCC/C=C\CCCCCCCC										
