sample_id,PCoA1,PCoA2
C_181,-0.014061273607820415,-0.051006081264135465
C_182,-0.03237127208213846,-0.04408694542100865
C_183,-0.011820305437431927,-0.061109287731749826
C_185,-0.057544871447823887,0.31039092938095747
C_186,-0.15952736343953647,-0.030109147194984826
C_187,-0.11908949404346245,-0.05023496592185635
C_188,-0.07837573625085788,-0.049250626645914605
C_189,-0.1649958167250138,-0.06423889518591867
C_19,-0.16332732468376987,-0.03843296726823676
C_190,-0.14238506291943637,-0.04742426854147333
C_191,-0.17876790938679346,-0.06084001796929857
C_192,-0.0064642814303656594,-0.023426501404754326
C_193,-0.12958517025682242,-0.02457761880814702
C_194,0.2427712321252629,-0.09257521021923369
C_196,-0.10792863580522835,-0.03254050176858727
C_197,-0.15332724314891003,-0.045037226837846195
C_198,-0.1581120742416286,-0.036754016095125984
C_199,-0.1539127110609804,-0.02983783100424084
C_2,-0.1157492931559953,-0.013068451347078519
C_20,-0.08279610139433276,-0.011433755615670563
C_200,-0.16908067101176058,-0.010679509614704865
C_201,-0.14945090315961998,-0.05792209195599257
C_202,-0.15540766153837976,-0.02582287203648913
C_204,-0.1031381687408059,-0.03556811735470478
C_205,-0.16591206587166793,-0.06744000182924785
C_206,-0.11899446672013207,-0.009331824786181806
C_207,-0.1469670309729345,-0.03319708941805989
C_209,-0.13163045669956244,-0.037782175033261665
C_21,-0.14632280035970172,-0.016920429871585697
C_210,-0.11271049933335278,-0.021353122853466185
C_211,-0.13603560449572827,-0.02629566924141671
C_213,-0.09518784325811641,-0.029822346090643444
C_214,-0.15743814961438393,-0.06365329690395442
C_215,-0.12014613118253036,0.17072157498270968
C_216,-0.17261582013194585,-0.04138283914253384
C_217,-0.09829045782027261,-0.06688512559114759
C_218,-0.08986191702308997,-0.0721927567650603
C_219,-0.037805297429525736,-0.08210886373022562
C_22,-0.04794409758024644,-0.04887926206392175
C_220,-0.1803667068166432,-0.02259012062067278
C_221,-0.15643854137711746,-0.03026410638588078
C_222,-0.09843500109943533,-0.05241299441822245
C_223,-0.14604636850740488,-0.04135619168098004
C_224,-0.058980442607901314,0.0193033222054974
C_225,0.011878076573906958,-0.09250657502545027
C_227,-0.013689302653820042,-0.0671525563500376
C_228,-0.11286577205540141,-0.07617318423754749
C_229,-0.17236405918775985,-0.06389205427977428
C_230,-0.11726026829223322,-0.06540191378935936
C_231,-0.12136862295240256,-0.03723446112857205
C_232,-0.16341432728626437,-0.046961772594007876
C_233,-0.10536584341230315,-0.06288106851377316
C_234,-0.09841395169966015,-0.05661246213277403
C_235,-0.15347358308399045,-0.06424763741882164
C_236,-0.17993873104130237,-0.04988488506428398
C_237,-0.1642095969427875,-0.049320350576851725
C_238,-0.08853436198601108,-0.07898682686023407
C_239,-0.15162085761319838,-0.02690832536650255
C_24,0.034150386373124154,-0.03637521734354341
C_240,-0.08553285845134258,-0.05333843152401967
C_242,0.05274910562524713,-0.0006188929149833196
C_244,0.49311804366769296,-0.03351563153113534
C_245,0.5377261836032919,-0.01297048625614761
C_246,-0.04140537066795493,-0.042191697526259016
C_247,0.21936405297145645,-0.11331801529650318
C_248,0.09252286510909306,0.2818612288986305
C_249,-0.06008702462175273,-0.08365853778743136
C_25,-0.07545725793451549,-0.06713140273434388
C_250,-0.08657316446413307,0.3776775581298284
C_251,-0.16199531072896728,-0.0240589789527241
C_252,-0.16520780464086804,-0.043474736364475276
C_253,-0.056695516795458645,-0.06634198719885408
C_254,-0.11509723226472658,-0.06737350871609601
C_255,-0.14118701457568386,-0.03871043539169189
C_256,-0.1167309115133433,-0.03872633353646114
C_257,-0.07386548633998344,-0.057219210195075865
C_258,-0.07525569951488009,-0.05020873690640397
C_259,0.2140763825222527,-0.05475296521806116
C_26,-0.058137799977625026,-0.07501223905861494
C_260,0.22053738579437995,-0.04840564487556769
C_261,-0.15296130833960436,0.13982761238716995
C_262,-0.13843639145302308,-0.055024095596778365
C_263,-0.16616929970487318,-0.06386663158511868
C_264,-0.14765523658672422,-0.070083737688834
C_265,-0.13363151139802248,-0.04669802353263024
C_266,-0.13753475217144126,-0.04315007449809611
C_267,-0.10761891216825568,-0.053822307837889743
C_268,-0.116695601567835,-0.05378455897124403
C_269,-0.12279527243745038,-0.04885788017584074
C_27,-0.05345596098432105,-0.06870927793840936
C_270,0.024788114604870706,0.4652216947866839
C_271,-0.09911792993933669,-0.05656917100271108
C_272,-0.09488276660988866,-0.06965039384376724
C_273,-0.14049734203899397,-0.034900010214066704
C_274,-0.1151204270262719,-0.05913283495264466
C_275,-0.08983366786587263,-0.0618963472124164
C_276,0.08213221149115901,-0.037729824591129536
C_277,0.07688848043929426,-0.06830640056657422
C_278,0.2141328690019818,0.19104282586500973
C_279,0.2104534913458796,-0.06650622299953705
C_28,0.023887290023066825,-0.0363369035655118
C_280,0.13257554449137257,-0.04852954673599792
C_281,0.03541784215653698,-0.04658636903625744
C_282,0.1521232232072605,0.48707583074385774
C_283,0.09838618794201699,-0.06598249606658402
C_284,-0.02425019105069251,-0.023880105915064665
C_285,0.14965027584136223,-0.0743281197109622
C_286,0.0326240125780181,-0.03506396927225003
C_287,0.39712854570770056,-0.07140023208655552
C_288,0.04660156437256197,-0.06380211742939197
C_289,0.07712941675660766,-0.05623595833817922
C_29,0.08107331325724423,-0.020712649588122887
C_290,0.15545575733017195,-0.07572387935032636
C_291,0.1849227720370799,0.5584579793734277
C_292,0.16019721726303607,0.3866301340748125
C_293,0.16816998826162274,-0.05096405458398843
C_294,0.10388328396570976,0.026628176881491838
C_295,0.27868053151688016,-0.053867403938984426
C_296,-0.01338395819916444,-0.0425891313350645
C_297,0.20789842934082006,0.5930624849988162
C_298,0.12088020200206004,-0.016736974544166852
C_299,0.19943530478516802,-0.08284156837960666
C_3,-0.1293781822033186,-0.004867896517524563
C_30,-0.10654968965637597,0.021251801115368816
C_300,0.12631949213997673,-0.05468888264010034
C_301,0.11252104184053531,0.48828721558710325
C_302,0.0644348986128644,-0.08446830605261998
C_303,0.18478868295036913,-0.0940840084054093
C_304,0.022442132919473556,-0.04505304901456039
C_305,0.14746927624368092,-0.08629460541310839
C_306,0.11820012234243156,-0.08410556144525301
C_307,0.07999630076611113,-0.07596510259449964
C_308,0.23421500553022923,-0.08227336136578003
C_309,0.1360500010050419,-0.05873640032420181
C_31,-0.1213315582875794,-0.043582520046750256
C_310,0.17346602229730632,0.562096227756756
C_311,0.010651799529500967,0.4674934700527522
C_312,0.0784298670544844,-0.04912592668966418
C_313,0.17340825572505492,-0.09873283278230535
C_314,0.5135451771761387,-0.08407018204045588
C_317,0.12568405696102078,-0.045744919222261794
C_318,0.12457194217015007,-0.061747189431726274
C_319,-0.0154771120587806,-0.037648748430504204
C_32,-0.13434853792293683,-0.05775901024112743
C_320,0.0063327342083933395,0.015338376936486337
C_321,0.10653614742814631,0.39282175421283905
C_322,0.5191411475105541,-0.1613669113001931
C_323,0.6223820734996729,-0.09753701287643055
C_325,0.1067514425159467,0.48286613739832057
C_326,0.20365774790170546,-0.07213219105618796
C_327,0.11167854170316889,-0.06598813967780398
C_33,-0.17398646143569083,-0.004037366460221624
C_334,0.0889794578931963,-0.057257376758292435
C_34,-0.1268622064262827,0.14538869857618233
C_35,-0.04551846006031221,0.4275896629260873
C_36,-0.08729300025332992,0.023901737636546485
C_37,-0.14045817618714324,0.2956616320298773
C_38,-0.09029316289199268,-0.038703825022883415
C_39,-0.1066132870343516,-0.05716452674071229
C_4,-0.11968678781017786,0.0057108373842302195
C_40,-0.06731389192999498,-0.07322638784108132
C_41,-0.07094547196455445,-0.06939671195326222
C_42,-0.11822390542699024,-0.04807772714157093
C_43,0.19948800677974302,-0.0596079071808767
C_44,0.08297764754470556,0.49174409840219996
C_45,0.016425755821349645,0.015338587837378926
C_46,-0.12421135086825744,0.32840377819347955
C_47,-0.0572924429897513,-0.009315413452079563
C_48,-0.07647168712143818,-0.03195247304288649
C_49,-0.014027152863221929,-0.05947463004606634
C_5,-0.13400674547541713,0.0021886892329171835
C_50,-0.11729943015850296,-0.04323595544160696
C_51,-0.18362072584965514,0.010911977853744028
C_52,-0.0056757237390524,-0.028326200618021026
C_53,-0.0964706031351019,-0.02646979510612036
C_54,-0.10711077426333053,-0.062317720780004054
C_55,-0.15905303540528937,-0.020344737715177263
C_56,-0.07304831756328285,-0.06843024350370021
C_57,-0.14528999544106153,-0.03665428445952427
C_58,-0.1211277783606886,-0.05330102042245529
C_59,-0.10798993093674743,-0.04643368451465515
C_6,-0.10657676382005221,-0.009728144373162677
C_60,-0.08768591240759503,-0.05248339671715614
C_61,0.1897447573807069,-0.01707614394239461
C_62,-0.1146547129617472,-0.04460057469498703
C_63,-0.06669923577327012,-0.02188473557493784
C_64,-0.15911429981180472,-0.016173537903042583
C_65,-0.1338757993608494,-0.012951303790832003
C_66,-0.11471950004348999,-0.006662122453712584
C_67,-0.08494245501207817,-0.05186231274694101
C_68,-0.15359983270175553,-0.030719404518446028
C_69,-0.14967648020560023,-0.00042757170388306226
C_7,-0.13613875060666908,0.007211658226428157
C_71,-0.13657477279742308,0.3248275610574018
C_72,-0.11316684860956727,-0.012602665845644545
C_73,-0.15652358034534192,-0.0033006714570905453
C_74,-0.15880668858068875,-0.019027217131120464
C_75,-0.15553300491394326,-0.018893130487629146
C_76,-0.11607495470685396,-0.024669213645718214
C_77,-0.11747064094571363,-0.014103002740214744
C_78,-0.049567661947908265,-0.02801932103435675
C_79,-0.1474287821563519,-0.0042663159866611145
C_8,-0.18412206917197302,-0.014448901091524536
C_80,-0.1235211049226262,-0.018065850832367777
C_81,-0.1342136252680218,-0.0049798383095475815
C_83,-0.10959855528257278,-0.007794919602433267
C_86,-0.09022565527494063,-0.0392047989531563
C_88,0.1745315932936036,-0.008762845267966179
C_89,-0.06651918590060951,-0.03707389571670871
C_9,-0.12194412186142539,0.011092780045598336
C_91,0.10807017456017344,0.5642207830682971
C_92,0.14077218948529657,0.29836082543443115
C_93,0.08907979317167866,0.5464329571018789
C_95,-0.08404628812101236,-0.01271559192948565
C_96,0.2258463148506282,-0.04998667385246773
C_97,-0.047239673451113476,-0.033844786151725884
C_98,-0.03332111043070773,-0.05205832181303052
C_99,-0.0077017873454915155,-0.07435350954035484
