sample_id,PCoA1,PCoA2
C_1,0.3135506680956613,0.004557368991756754
C_10,0.26420731305979134,0.16087444600964226
C_100,0.21010146067204147,-0.09503832074164734
C_104,0.3293803595323469,-0.0035354255584987434
C_105,0.35076196936923426,0.06902170286516922
C_106,0.34264335869937146,-0.03550823224254579
C_107,0.3656963658740056,-0.016353540215507903
C_108,0.3807308557697494,-0.030195108540380163
C_109,0.33152693159410684,-0.06935493758648352
C_11,0.32473153700459956,0.014734323636216224
C_111,0.27570139088484813,0.24902624281862523
C_113,0.3262819229932028,0.0352419606208204
C_114,0.30833675122800025,-0.05761103985335766
C_115,0.36873144021002524,-0.02697969182607629
C_116,0.369257735841989,-0.024611574496462618
C_117,0.3617918192776208,-0.034171257255950646
C_118,0.3546894271500965,0.09955167495924831
C_119,0.3614973077239575,-0.019003414685843056
C_12,0.32456738740707125,0.012927586155420136
C_120,0.25687901577584604,-0.19881617888164305
C_121,0.2162034540141325,-0.2189877127770971
C_122,0.19946428229794894,-0.20846886094804562
C_123,0.11935431083307847,-0.20687003634304263
C_124,0.1459809833815864,-0.22523409122744847
C_125,0.1789545714073903,-0.24218687414884588
C_126,0.3251713332154165,-0.0762361118334441
C_127,0.36113605995502424,-0.02064356447223107
C_129,0.3478552111604435,-0.05905715744060525
C_13,0.30428557692590374,-0.01144600728315173
C_130,0.353351987958147,0.0028458634725727814
C_131,0.3554147327618059,-0.011463685693700702
C_133,0.3554273015921612,-0.021465244838879686
C_134,0.34354654436732057,-0.05483444094782007
C_135,0.26044168507870674,-0.2204245923327375
C_136,0.3108250759069448,0.04724115198426487
C_137,0.33388147840232607,0.09578055052887617
C_139,0.3152460333102591,0.2243185895481702
C_14,0.31191040926565033,0.010037745449528932
C_141,0.3131975506004856,-0.07308399358409717
C_142,0.3730396196123795,-0.024725384710118228
C_143,0.3638491820397768,-0.03517807669296103
C_144,0.35257747056390587,-0.04554446112926143
C_148,0.3855157627620542,-0.042704972270912175
C_149,0.36217097780400564,0.07942931956929793
C_15,0.32001142440631514,0.014714134782940508
C_150,0.36847343911104685,-0.024963585669442477
C_151,0.3857079156714974,-0.03742981182485293
C_152,0.38062436198778316,-0.04314290481482521
C_153,0.37427937289124785,-0.04327430380265327
C_155,0.37815802038011653,0.09516928393799551
C_156,0.3705012974867822,-0.031042222467509047
C_157,0.36280092433491506,-0.026198965082913694
C_158,0.3791130726507529,-0.07915740333802664
C_159,0.3773676401741212,-0.05196172994677884
C_16,0.3191230980069356,-0.0096868820914824
C_161,0.3735197673222575,-0.06127322177940267
C_162,0.38316136805031326,-0.03129229048951282
C_163,0.36667593797290043,-0.08118329778116833
C_164,0.3307054176643201,-0.06505432186133982
C_165,0.34090538974250556,-0.07159943296572796
C_166,0.38189988789788687,-0.02492975818670969
C_167,0.38595142964983953,-0.06520986652964919
C_168,0.37528323762984855,-0.030644470047196302
C_169,0.33956282656162234,-0.07336158656109906
C_17,0.21854876005626034,0.22645321821015327
C_170,0.19601150465586015,-0.11109890033992705
C_171,0.32347284061614034,-0.07071412889390333
C_172,0.3441666419050894,-0.03484131951616996
C_174,0.33950459139379213,-0.07662876276069162
C_175,0.3725009242674821,-0.026842897309289234
C_176,0.35209066143035583,-0.11453478290639532
C_177,0.24574608445402435,-0.231404802013126
C_178,0.24569373230238686,-0.2497633278035284
C_179,0.35572036839274473,-0.08001410577573163
C_18,0.3210767836071502,0.016204566250389216
C_181,0.35631574335577537,-0.05170305517797388
C_182,0.3767632399013086,-0.05723248593464391
C_183,0.36587002868201973,-0.06164380580719916
C_185,0.3825807101644668,0.14610721310565208
C_186,0.3623699037313622,0.03595147200545078
C_187,0.37612101458210256,0.035833663726626
C_188,0.3960973599194183,-0.006287352504267926
C_189,0.3986351605823132,0.023291218741575404
C_19,0.3247422395817412,0.04578571285384183
C_190,0.40518969924701786,0.027499332429092468
C_191,0.41714299122053095,0.0239437844761029
C_192,0.39847597798202894,0.019842458241341038
C_193,0.3909630533572978,0.024204422172250172
C_194,0.3704966397073817,-0.08893826897508367
C_196,0.39146867729915935,-0.003025885714359627
C_197,0.39093626182987923,0.024417215793988527
C_198,0.37936939133722464,0.04963534534898404
C_199,0.4127878365698114,0.012356195348936425
C_2,0.33280163398156365,0.020258694862932823
C_20,0.28882307770540505,0.04490173090836003
C_200,0.38756061813026593,0.023494942364960733
C_201,0.39774064315041413,0.005086209586605718
C_202,0.4031755653838973,0.028381022532998165
C_204,0.39106524120657193,0.0017636267924152095
C_205,0.4186043262911009,0.014904037931098691
C_206,0.40593130249363296,0.03859133418242675
C_207,0.40517403672991237,0.007152662174078183
C_209,0.40603289099440387,0.0052818837002400485
C_21,0.3301357988437601,0.032254762193266444
C_210,0.38867949666461277,-0.022557017834092585
C_211,0.39197883342422557,0.02214439987252247
C_213,0.39679766871130207,0.012150154326478755
C_214,0.41813832248000293,0.008288258007739632
C_215,0.39810565947193827,0.15027678849290996
C_216,0.40641668230455485,0.043754802751536016
C_217,0.40620185701608996,-0.02101746788309138
C_218,0.40291867309524226,-0.023823220784290822
C_219,0.3891372896511736,-0.02946050768724581
C_22,0.28856231722519887,0.0129760657711876
C_220,0.4138315866636012,0.05755246659439316
C_221,0.40639100363767305,0.035860728673147074
C_222,0.41151067847241574,0.004875084414874748
C_223,0.42284324893354797,0.016797457383438956
C_224,0.3956413242270667,0.04174124253151287
C_225,0.407506153229052,-0.06992298090836319
C_227,0.4042154523542739,-0.03952652850400421
C_228,0.4074619695913721,0.011590545078474151
C_229,0.41954603076180547,0.02319613402277797
C_230,0.41113749017904794,-0.006867641625797166
C_231,0.400172703043034,0.02448340115259998
C_232,0.39766165191322994,0.030204154282668313
C_233,0.3873224703417037,0.009530196803659042
C_234,0.3776754132687046,0.022741590116164025
C_235,0.4256926768294977,0.019878312081558536
C_236,0.41110802099570926,0.03509131103922732
C_237,0.4120310996153477,0.027194906335819252
C_238,0.4106519711352861,-0.02344734224127418
C_239,0.4167031500470147,0.032070051090102
C_24,0.2779754267636967,-0.013742868531755362
C_240,0.39615142970307843,0.005851182240479491
C_242,0.3550741089584991,0.024058360394158332
C_244,0.1137001322955607,-0.0796329016169192
C_245,0.11703582457484846,-0.09961658900408436
C_246,0.38522322934242376,-0.017376633492880246
C_247,0.3826260629592744,-0.11128835786875664
C_248,0.3873965800924255,0.1094582921552599
C_249,0.3941809737212714,-0.0014851011496806996
C_25,0.30769174382689446,0.004725383115314177
C_250,0.37787065497299854,0.25279434347383434
C_251,0.4028886140127243,0.06079571745315007
C_252,0.40871654485563136,0.03594413067277992
C_253,0.40774591543923244,-0.010953153250251665
C_254,0.41568480050980805,0.0024522692062260267
C_255,0.412625260311968,0.012407675130235944
C_256,0.4083339490266339,2.2690831990317553e-05
C_257,0.4139073300615432,0.0036442821465002134
C_258,0.4108917120439846,-0.007852713323382844
C_259,0.379097712382892,-0.09050463789685867
C_26,0.3196216018745349,-0.007824774260180667
C_260,0.366257150338501,-0.10240154111587202
C_261,0.38082566553529873,0.1333562236959302
C_262,0.3792730996076217,0.022534777652702443
C_263,0.4116117986283707,0.009885976157445724
C_264,0.3928932062360872,0.0020963191752371756
C_265,0.4108500181915441,0.004116174548715419
C_266,0.4168273438912213,0.005861342397413476
C_267,0.40225174750631915,-0.011231544482196655
C_268,0.4129074897434992,0.005247078253798305
C_269,0.41025432287150776,-0.011329589862906097
C_27,0.331079120476313,-0.005877757189171861
C_270,0.37219327338615593,0.20323055402790247
C_271,0.40880882176980654,-0.0057735682328514185
C_272,0.40219616470900327,-0.012974650953558271
C_273,0.3789387370460557,0.027475387446966672
C_274,0.39329932340118645,-0.012246682446112506
C_275,0.38524457572256643,-0.0263264125164983
C_276,0.30513793848089915,-0.04971303799371892
C_277,0.2934569070642162,-0.06146484441800764
C_278,0.3205795126935463,0.02036970795508128
C_279,0.2530953996303405,-0.07872061997066777
C_28,0.2882975409776643,0.005190972097835392
C_280,0.2708254750713939,-0.057891743412995744
C_281,0.32271427477110676,-0.044746046701023674
C_282,0.2710566440913461,0.15836517105985423
C_283,0.30103153173981545,-0.05291295799503612
C_284,0.34085403216923854,-0.012448135902492587
C_285,0.2946954466233847,-0.06736356197905329
C_286,0.29740234740671745,-0.021356225273309375
C_287,0.2883262846802645,-0.10625572276733239
C_288,0.31153845295498866,-0.04627531654617765
C_289,0.2713250208279322,-0.05515057175411683
C_29,0.153708200855293,0.01675253099226286
C_290,0.24105753155805754,-0.06899866446530947
C_291,0.296609100221134,0.16660327403282596
C_292,0.31056944766983713,0.09066892118644879
C_293,0.2751496162153939,-0.06790389207258878
C_294,0.3026278159106119,-0.0008262767678742844
C_295,0.26910187907493677,-0.09622754199591238
C_296,0.3146610667169155,-0.03797632905631841
C_297,0.26466265822558616,0.18331175940764322
C_298,0.2834754015169948,-0.021618881125738638
C_299,0.27627359794819883,-0.07196943317004696
C_3,0.33397844238305036,0.026792000246196875
C_30,0.24940788729231755,0.05617103305930512
C_300,0.2863315466262743,-0.058374069975368176
C_301,0.31734991879377344,0.1614781093712032
C_302,0.33436855101896756,-0.06219721940694609
C_303,0.27967493668401877,-0.0880364623548942
C_304,0.3168690715070053,-0.04818799519904706
C_305,0.29385703623234394,-0.07730411651163445
C_306,0.3018578772767782,-0.07572340527421248
C_307,0.3013079384998198,-0.07026385731177526
C_308,0.222116821930226,-0.09217765632626335
C_309,0.28337412286509284,-0.08144270230982499
C_31,0.2817974250839296,0.015019780133918784
C_310,0.28490778999461885,0.17038516930030653
C_311,0.315792038630724,0.2127310932083834
C_312,0.28141417616189424,-0.01878624486017122
C_313,0.281406918968112,-0.0646641442578801
C_314,0.23989417350502976,-0.14705348677994526
C_317,0.3089780388255698,-0.05802320697477021
C_318,0.2935402497045155,-0.07090259395303658
C_319,0.2834449331377118,-0.02983358417050571
C_32,0.32094244676684713,0.02211314522528529
C_320,0.3102446854461475,0.02559602840097888
C_321,0.29536928245717214,0.140267908476418
C_322,0.2655663642393615,-0.19130043033446656
C_323,0.14909017889020984,-0.20521270446213027
C_325,0.304307634930398,0.1598333681627194
