sample_id,PCoA1,PCoA2
SUP_216,0.04666724666560995,0.03518417804759095
SUP_217,0.045513716208620374,0.039189621289768356
SUP_218,0.036803638336797284,0.037360466494808925
SUP_219,0.043097767893400134,0.036885584959730586
SUP_22,-0.034558838402026566,-0.05789821699721615
SUP_220,0.044646328207518085,0.03874087886776175
SUP_221,0.035179099965832114,0.048047644524348315
SUP_222,0.04542079866302164,0.031969931273406055
SUP_223,0.045193773481887814,0.03035381723242591
SUP_224,0.04247898129545382,0.037714522199304726
SUP_225,0.03691052826106366,0.0426977741134931
SUP_227,-0.671498338391533,0.3299756291072401
SUP_228,-0.038893219398973805,-0.04883766670422865
SUP_229,-0.6597802066070538,0.32352161283297554
SUP_230,-0.04640466143677152,-0.04369944865476735
SUP_231,-0.04100990990416614,-0.03949752245891191
SUP_232,-0.6435618281731164,0.3138691943438271
SUP_233,-0.032825316762141704,-0.055980998772027855
SUP_234,-0.042079701292004536,-0.04584239692250832
SUP_235,-0.044813839328564746,-0.04183399357797938
SUP_236,-0.03849092556262349,-0.0486494371495752
SUP_237,-0.04433002750111521,-0.04372971091370582
SUP_238,-0.04742890424573808,-0.042340461578720734
SUP_239,-0.03817627665324007,-0.04751463064378049
SUP_24,-0.0300314364817745,-0.053347290938309554
SUP_240,-0.032673036857174625,-0.056596175828600326
SUP_242,-0.045189043556249794,-0.05242164877569668
SUP_244,-0.04245429858789408,-0.046366260337649665
SUP_245,-0.041868266804848064,-0.042017606060831166
SUP_246,-0.04118152149028084,-0.045840336418048314
SUP_247,-0.04084830500642317,-0.049446535434359014
SUP_248,-0.03852087955471665,-0.04679975392744409
SUP_249,-0.039072344725253116,-0.0592808386441582
SUP_25,-0.03216052565413167,-0.05851893249491575
SUP_250,-0.0410134181228091,-0.046762474286514207
SUP_251,-0.0643906034770667,-0.028387248084573814
SUP_252,-0.042497375164622236,-0.04612526928403261
SUP_253,-0.043103078882202966,-0.046907296687161475
SUP_254,-0.03908335563930613,-0.04947210573200907
SUP_255,-0.04116745120607203,-0.056880927699020346
SUP_256,-0.04274265717084831,-0.0529482698600932
SUP_257,-0.03823418300969382,-0.0532345035279563
SUP_258,-0.0643313655700544,-0.03031906297593124
SUP_259,-0.0640045331571169,-0.019443379145470417
SUP_26,-0.03459104976627736,-0.05806160396640392
SUP_260,-0.04131390467307135,-0.04218375567838573
SUP_261,-0.0457810227512531,-0.04329606339710373
SUP_262,-0.04336747029306075,-0.05485928438929003
SUP_263,-0.04269650368034376,-0.054610831096715315
SUP_264,-0.04161713159577348,-0.05649442423918778
SUP_265,-0.04295462599420471,-0.05107298327852742
SUP_266,-0.037821153462228946,-0.05051457813930288
SUP_267,-0.0425973541390715,-0.040773545295932356
SUP_268,-0.04363754511535696,-0.04579091724583041
SUP_269,-0.037130363183015,-0.05188061430826741
SUP_27,-0.02734523872041073,-0.05976983625126149
SUP_270,-0.04337089446088746,-0.04792075691141457
SUP_271,-0.045707825764473096,-0.04861386372596525
SUP_272,-0.042062104744575675,-0.050565635925100605
SUP_273,-0.041996683456543143,-0.05112909532659123
SUP_274,-0.042550837687209235,-0.04915085046574425
SUP_275,-0.039254356274713104,-0.050308698178426904
SUP_276,-0.039528393861137226,-0.055886887534133234
SUP_277,-0.03912086596623934,-0.04847047987893409
SUP_278,-0.036996299951590046,-0.058540699017590514
SUP_279,-0.033113229869896905,-0.05643258528986005
SUP_28,-0.034596201286335636,-0.054942004261026155
SUP_280,-0.037702147842862306,-0.053301109431731684
SUP_281,-0.04139289905529044,-0.056551495764590246
SUP_282,-0.03565173578627647,-0.06792190096031653
SUP_283,-0.0363035089661536,-0.05473991487727486
SUP_284,-0.04254453553155306,-0.05261933576910367
SUP_285,-0.03952094364672311,-0.052609514646689136
SUP_286,-0.03540727582597106,-0.05720195028735191
SUP_287,-0.04098651318153767,-0.048191375770034024
SUP_288,-0.038428452680605636,-0.05664745132521837
SUP_289,-0.04027617716080619,-0.05547942500195201
SUP_29,-0.03280390974321921,-0.061824796876581295
SUP_290,-0.04002115897269483,-0.056751334979543974
SUP_291,-0.03601037913075157,-0.06020613219893715
SUP_292,-0.03511752477739399,-0.05774113498184663
SUP_293,-0.0334742687334455,-0.05813684466124592
SUP_294,-0.03921405995582092,-0.05781533411623776
SUP_295,-0.036209397534121605,-0.05994839829250772
SUP_296,-0.03229609065816006,-0.05845370944370356
SUP_297,-0.03849290110775155,-0.059459975961818894
SUP_298,-0.04102306807475772,-0.05678235788358286
SUP_299,-0.03946328678242459,-0.058261832240638974
SUP_3,-0.03416131421068623,-0.0538580050289551
SUP_30,-0.027887213357191635,-0.04306960044497708
SUP_300,-0.03713468435568228,-0.05373132469295964
SUP_301,-0.035985766728307576,-0.06691950720183586
SUP_302,-0.03939517679203058,-0.05291628371914165
SUP_303,-0.041073822989161145,-0.04292573789605986
SUP_304,-0.03600136583793931,-0.05881310154447727
SUP_305,-0.04212159588319229,-0.0586673224520529
SUP_306,-0.03858074634349579,-0.05708042977429051
SUP_307,-0.04118546913470686,-0.06087995882408304
SUP_308,-0.0365608697551148,-0.06001590423781376
SUP_309,-0.035806086061584246,-0.05438736068008607
SUP_31,-0.03115757714667452,-0.05959345226030026
SUP_310,-0.035216713088108864,-0.06878737014162004
SUP_311,-0.03627686318322279,-0.06378046955892912
SUP_312,-0.03753217803870187,-0.053059532380507
SUP_313,-0.04510178326260126,-0.05495169789762201
SUP_314,-0.03587870921150912,-0.0577028531224845
SUP_317,-0.035731203274539984,-0.05459123285800824
SUP_318,-0.03474708341271351,-0.05876105809619983
SUP_319,-0.03366368764680745,-0.05773508800535313
SUP_32,-0.03489527868380642,-0.042254708377945746
SUP_320,-0.05869737138343202,-0.02400062962570478
SUP_321,-0.03240157370650983,-0.07351538469349927
SUP_322,-0.06082815975401266,-0.03441236992363294
SUP_323,-0.03908580515867987,-0.05346535108852328
SUP_325,-0.039441612446997586,-0.057310971069454555
SUP_326,-0.03843338055303194,-0.04742019279312813
SUP_327,-0.03060937204526117,-0.061447764068416386
SUP_33,-0.03336056425438151,-0.043812552212749975
SUP_334,-0.03676547525316314,-0.05457945894717678
SUP_34,-0.03147483912359903,-0.05825149053037913
SUP_35,-0.028371063676939083,-0.07158263255353611
SUP_36,-0.032560785821332566,-0.061778603233376764
SUP_37,-0.0507531786844639,-0.033889507458237704
SUP_38,-0.05419402069518554,-0.06241664059467211
SUP_39,-0.030480311762734497,-0.048819152016199456
SUP_4,-0.028185083282400648,-0.056937465737401195
SUP_40,-0.03261944630939829,-0.05683702147975745
SUP_41,-0.02969405260868814,-0.058601291160639175
SUP_42,-0.030791004777844945,-0.061478391988178054
SUP_43,-0.033038542458497404,-0.05739679835958879
SUP_44,-0.04859562377215383,-0.03581784595172362
SUP_45,-0.04668457046924262,-0.06630602884533064
SUP_46,-0.06496827571363212,-0.05604661147585246
SUP_47,-0.045325186133074985,-0.03721722040379262
SUP_48,-0.029939046746925643,-0.04821859042956242
SUP_49,-0.03462886804088952,-0.0607828121442697
SUP_5,-0.023571345978273074,-0.05930893987228547
SUP_50,-0.03692322871492767,-0.04706009068900852
SUP_51,-0.07050283869098897,-0.033815479969826395
SUP_52,-0.0577165439546409,-0.061371022763017494
SUP_53,0.050656512316985425,0.04353107753367707
SUP_54,0.05622444479823514,0.036406356143185735
SUP_55,0.04916310625999404,0.044016550716876136
SUP_56,0.05345694322578179,0.033025094421545345
SUP_57,0.04293723234890747,0.04311228768646031
SUP_58,0.05613515921412263,0.03682324160181284
SUP_59,0.054831865028913795,0.03998533572346824
SUP_6,-0.026970273430547347,-0.05814401078543188
SUP_60,0.055642576925795786,0.04795711847022681
SUP_61,0.0535526676122859,0.03672708542911256
SUP_62,0.053304293958575624,0.043430141525011984
SUP_63,0.05143860538303286,0.03169843166106764
SUP_64,0.04982259734281186,0.047057427500683806
SUP_65,0.05506787103009829,0.03936759041915184
SUP_66,0.05534016924885906,0.03584536723369814
SUP_67,0.053763581738256405,0.0372542974957562
SUP_68,0.05817236739633492,0.05249344270720113
SUP_69,0.05478342599365882,0.043356841532032384
SUP_7,-0.032145084201246114,-0.060382949199406045
SUP_71,0.06409493161660361,0.051682190495716464
SUP_72,0.05227654347231979,0.030580234846680595
SUP_73,0.05818826639237608,0.03524078458976912
SUP_74,0.05561409432540429,0.03670516952497047
SUP_75,0.05528165955618966,0.038055886130891906
SUP_76,0.05593963859782151,0.03099527164613544
SUP_77,0.05726202538492125,0.03305272706080176
SUP_78,0.03997876220502945,0.05081831888984955
SUP_79,0.05465050905674316,0.04234687059909424
SUP_8,-0.03668405232770088,-0.051042793428025784
SUP_80,0.04904198368796358,0.046836057531965083
SUP_81,0.05596593361650032,0.03808165338541657
SUP_83,0.05599790948023771,0.040657429743342036
SUP_86,0.05678575969286719,0.033957242885361706
SUP_88,0.05454883026775331,0.03696120963627842
SUP_89,0.04640822337144925,0.046682502236084715
SUP_9,-0.03829319139861673,-0.04506944860407948
SUP_91,0.05808673772085388,0.06431035826948293
SUP_92,0.05750765336336582,0.07643101218180541
SUP_93,0.04879132314165788,0.08413134426286895
SUP_95,0.05390462222314995,0.05232015059451924
SUP_96,0.055631477427360465,0.04931167988981237
SUP_97,0.05005359729709394,0.046537372437446524
SUP_98,0.05425604360225902,0.035414237040407325
SUP_99,0.05952502754055644,0.042355125668283325
