row ID	row m/z	row retention time	adduct	has_ms2	log2FC_a_over_b	q_value	q_value_perm_plate	q_used	q_used_source	blocking_robust	best_identity	best_identity_source	library_NAME	library_cosine	library_matched_peaks	library_SMILES	library_INCHI	library_ORGANISM	analog_NAME	analog_cosine	analog_matched_peaks	analog_SMILES	analog_INCHI	analog_ORGANISM	sirius_formula	sirius_adduct	sirius_structure_name	sirius_structure_smiles	sirius_structure_confidence	sirius_npc_pathway	sirius_npc_class	sirius_classyfire_class
190	447.3299	5.167	[M-H2O+H]1+	True	-4.021145451131029	1.3570926474211925e-12	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified								0.9181	9	OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO										
258	489.3404	5.272875	[M-H2O+H]1+	True	-5.84881549064148	6.568232720340824e-09	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified								0.8743	10	CC1OC[C@H]2O[C@H](O)[C@H](O)[C@@H](O)[C@@H]2O1										
354	471.3296	5.275	[M-2H2O+H]1+	True	-5.861591186521249	2.028777373661013e-08	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True	[(2R,3R,4R,5S)-2,3,4,5,6-pentahydroxyhexyl] 18-deuteriooctadecanoate	sirius_structure								0.9172	10	CC(=O)OC[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O			C26H46O7	[M + H]+	[(2R,3R,4R,5S)-2,3,4,5,6-pentahydroxyhexyl] 18-deuteriooctadecanoate	CCCCCCCCCCCCCCCCCC(=O)OCC(C(C(C(CO)O)O)O)O	0.852	Fatty acids	Wax monoesters	Fatty Acyls
9722	441.3192	5.342	[M+H]1+	True	-5.002250387801107	1.3707521318646086e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified																				
1981	518.3021	5.196239	[M-H2O+H]1+	True	-2.465632265097597	1.3707521318646086e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True	PC(18:3/0:0); [M+H]+ C26H49N1O7P1 M+H	exact_library_match	PC(18:3/0:0); [M+H]+ C26H49N1O7P1 M+H	0.8991	7			PNNL-LIPIDS-POSITIVE		0.9647	8	CCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C										
45725	749.5145	6.874619	[M+H]1+	True	-3.0961345717963424	2.1344099482542047e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified																				
477	542.3361	5.469	[M+Na]1+	True	-5.797420629619132	2.9097565973229424e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified																				
7125	606.419	5.718317	[M+H]1+	True	-4.330501345559235	3.953766242069722e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified																				
9263	733.5197	6.232245	[M+H]1+	True	-4.644365060955857	4.231529991500798e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified																				
10740	538.3491	5.12	[M+H]1+	True	-3.5952972192420227	4.231529991500798e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True	Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	analog_library_match							Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	0.9173	6	CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC	InChI=1S/C42H84NO7P/c1-6-8-10-12-14-16-18-20-22-23-25-27-29-31-33-35-42(44)50-41(40-49-51(45,46)48-38-36-43(3,4)5)39-47-37-34-32-30-28-26-24-21-19-17-15-13-11-9-7-2/h20,22,41H,6-19,21,23-40H2,1-5H3/b22-20-/t41-/m1/s1	GNPS-NIST14-MATCHES								
22067	440.281	5.640615	[M+H]1+	True	-4.195770033545343	5.078568525254528e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified																				
16688	1225.595	2.952016	[M+H]1+	True	-2.015080649050795	5.164279909869801e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified																				
120	611.3009	5.46836	[M+Na]1+	True	-10.07132246190891	6.759055285230114e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True	PEFA - D-arabitol-tetraacetate-3-(acetyloxy)-octadecanoate  M+Na	analog_library_match							PEFA - D-arabitol-tetraacetate-3-(acetyloxy)-octadecanoate  M+Na	0.7339	12			GNPS-LIBRARY								
10492	383.2778	5.377	[M+H]1+	True	-4.222927949412977	6.759055285230114e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified								0.7925	6	OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO										
49739	737.5728	6.06	[M-H2O+H]1+	True	-2.0733230228970565	9.08885340816062e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified																				
9222	628.3615	5.605814	[M+Na]1+	True	-5.685213996219533	9.54548798260292e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified																				
20467	873.5657	6.396653	[M+H]1+	True	-3.570607202595684	9.54548798260292e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified																				
24426	1431.5515	4.782557	[M+H]1+	True	-3.3742743508171382	9.54548798260292e-07	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified																				
30141	399.3102	4.731	[M+H]1+	True	-2.1182199142316613	1.0948393183909345e-06	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified																				
1329	545.33	5.318	[M+H]1+	True	-10.072540516485931	1.595408543410311e-06	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified								0.8836	9	CC(=O)OC[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O										
592	634.377	5.46836	[M+H]1+	True	-8.8449202293342	1.595408543410311e-06	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified																				
244	600.3049	5.299	[M+Na]1+	True	-7.5369750470236285	1.595408543410311e-06	0.0058246738699615	0.0058246738699615	q_value_perm_plate	True		unidentified								0.8603	8	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC(CO)COC(=O)CCCCCCC/C=C\CCCCCCCC										
