sample_id,sample_type,n_unique,prop_unique,n_nonzero,prop_nonzero,mode_count,mode_proportion,entropy
C_188,C,4995.0,0.30584129316678915,5024.0,0.307616948322312,11308.0,0.692383051677688,3.2361396896055337
C_189,C,5320.0,0.3257408768062699,5338.0,0.32684300759245655,10994.0,0.6731569924075435,3.435471899536312
C_19,C,6613.0,0.40491060494734266,6649.0,0.4071148665197159,9683.0,0.5928851334802842,4.256165272749736
C_190,C,5085.0,0.31135194709772224,5104.0,0.31251530737203037,11228.0,0.6874846926279696,3.287587179130443
C_193,C,5453.0,0.33388439872642667,5472.0,0.33504775900073475,10860.0,0.6649522409992652,3.519855584200587
C_196,C,5608.0,0.3433749693852559,5640.0,0.3453343130051433,10692.0,0.6546656869948567,3.6245820326166474
C_197,C,5632.0,0.34484447710017146,5656.0,0.34631398481508696,10676.0,0.6536860151849131,3.6353286867548267
C_198,C,5781.0,0.35396767083027186,5805.0,0.35543717854518736,10527.0,0.6445628214548126,3.7290123994929085
C_199,C,4850.0,0.29696301738917463,4868.0,0.2980651481753612,11464.0,0.7019348518246388,3.1383065329002418
C_2,C,6233.0,0.3816433994611805,6273.0,0.38409257898603966,10059.0,0.6159074210139603,4.021060702222131
C_20,C,6866.0,0.4204016654420769,6915.0,0.4234019103600294,9417.0,0.5765980896399706,4.420575557110659
C_200,C,5544.0,0.33945628214548124,5573.0,0.34123193730100415,10759.0,0.6587680626989958,3.5826306752261035
C_201,C,5385.0,0.32972079353416606,5402.0,0.3307616948322312,10930.0,0.6692383051677688,3.4759278301599252
C_202,C,5107.0,0.3126989958363948,5118.0,0.3133725202057311,11214.0,0.686627479794269,3.297085382787686
C_204,C,5445.0,0.3333945628214548,5462.0,0.33443546411951997,10870.0,0.66556453588048,3.513754851366743
C_205,C,4943.0,0.3026573597844722,4962.0,0.3038207200587803,11370.0,0.6961792799412196,3.197750692274802
C_206,C,4965.0,0.30400440852314475,4983.0,0.30510653930933135,11349.0,0.6948934606906686,3.2111281266773255
C_207,C,5445.0,0.3333945628214548,5464.0,0.33455792309576293,10868.0,0.6654420769042371,3.514845639465816
C_209,C,5194.0,0.3180259613029635,5216.0,0.31937301004163604,11116.0,0.6806269899583639,3.358111980362194
C_21,C,6579.0,0.4028288023512123,6621.0,0.40540044085231447,9711.0,0.5945995591476855,4.2381718267218735
C_210,C,5265.0,0.3223732549595885,5287.0,0.3237203036982611,11045.0,0.6762796963017389,3.4029453535350713
C_211,C,5397.0,0.3304555473916238,5418.0,0.33174136664217485,10914.0,0.6682586333578251,3.485677484314337
C_213,C,5490.0,0.3361498897869214,5503.0,0.33694587313250063,10829.0,0.6630541268674994,3.539931187689768
C_214,C,4951.0,0.30314719568944404,4963.0,0.3038819495469018,11369.0,0.6961180504530982,3.1989778988062945
C_216,C,5107.0,0.3126989958363948,5125.0,0.3138011266225814,11207.0,0.6861988733774186,3.300948438771578
C_217,C,5125.0,0.3138011266225814,5142.0,0.3148420279206466,11190.0,0.6851579720793534,3.3117791000725094
C_218,C,5198.0,0.31827087925544945,5220.0,0.319617927994122,11112.0,0.6803820720058781,3.3606385439711204
C_219,C,5280.0,0.3232916972814107,5299.0,0.32445505755571885,11033.0,0.6755449424442812,3.410774715207051
C_22,C,7012.0,0.42934117070781286,7053.0,0.4318515797207935,9279.0,0.5681484202792064,4.506990861632937
C_220,C,5002.0,0.3062698995836395,5016.0,0.3071271124173402,11316.0,0.6928728875826599,3.2323511425228766
C_222,C,5048.0,0.3090864560372275,5070.0,0.3104335047759001,11262.0,0.6895664952241,3.2658323486691843
C_223,C,4779.0,0.29261572373254957,4798.0,0.2937790840068577,11534.0,0.7062209159931423,3.093860834571636
C_225,C,4518.0,0.2766348273328435,4545.0,0.27828802351212345,11787.0,0.7217119764878765,2.9326333402076807
C_227,C,5152.0,0.31545432280186136,5168.0,0.31643399461180505,11164.0,0.683566005388195,3.3282956437987288
C_228,C,5099.0,0.31220915993142295,5112.0,0.3130051432770022,11220.0,0.6869948567229978,3.293154422585431
C_229,C,4886.0,0.2991672789615479,4901.0,0.3000857212833701,11431.0,0.6999142787166299,3.1594650678090916
C_231,C,5354.0,0.3278226794024002,5361.0,0.32825128581925056,10971.0,0.6717487141807494,3.450916579972573
C_232,C,5400.0,0.33063923585598826,5419.0,0.33180259613029633,10913.0,0.6681974038697036,3.486477774521064
C_233,C,5536.0,0.3389664462405094,5560.0,0.3404359539554249,10772.0,0.6595640460445751,3.574901150959805
C_234,C,5818.0,0.3562331618907666,5841.0,0.3576414401175606,10491.0,0.6423585598824394,3.75171297257382
C_235,C,4736.0,0.289982855743326,4747.0,0.29065638011266226,11585.0,0.7093436198873377,3.0622034784093137
C_236,C,5164.0,0.3161890766593191,5179.0,0.3171075189811413,11153.0,0.6828924810188587,3.335331267073198
C_237,C,5236.0,0.32059759980406566,5258.0,0.3219446485427382,11074.0,0.6780553514572618,3.3846364966133367
C_238,C,4880.0,0.29879990203281903,4898.0,0.2999020328190056,11434.0,0.7000979671809944,3.1573103090751857
C_239,C,4907.0,0.3004530982120989,4921.0,0.30131031104579964,11411.0,0.6986896889542004,3.1722161355539784
C_24,C,6966.0,0.42652461425422483,7013.0,0.42940240019593434,9319.0,0.5705975998040657,4.481652620997377
C_240,C,5466.0,0.3346803820720059,5483.0,0.335721283370071,10849.0,0.664278716629929,3.5269895237290307
C_244,C,6408.0,0.3923585598824394,6473.0,0.39633847661033555,9859.0,0.6036615233896645,4.143890859879946
C_245,C,6321.0,0.3870315944158707,6402.0,0.3919911829537105,9930.0,0.6080088170462895,4.09812744763348
C_246,C,5481.0,0.33559882439382804,5504.0,0.3370071026206221,10828.0,0.6629928973793779,3.5397124152132475
C_249,C,5240.0,0.32084251775655154,5259.0,0.32200587803085967,11073.0,0.6779941219691403,3.38552255996723
C_25,C,6687.0,0.4094415870683321,6724.0,0.41170707812882684,9608.0,0.5882929218711731,4.302770627575999
C_253,C,5101.0,0.3123316189076659,5116.0,0.3132500612294881,11216.0,0.6867499387705118,3.2955135033857275
C_254,C,4928.0,0.30173891746265,4943.0,0.3026573597844722,11389.0,0.6973426402155278,3.1860615787259268
C_255,C,4871.0,0.2982488366397257,4892.0,0.2995346558902768,11440.0,0.7004653441097233,3.1532552930163775
C_256,C,5161.0,0.3160053881949547,5175.0,0.3168626010286554,11157.0,0.6831373989713446,3.332888683608507
C_257,C,5207.0,0.31882194464854274,5228.0,0.3201077638990938,11104.0,0.6798922361009062,3.365776288661106
C_258,C,4918.0,0.30112662258143524,4936.0,0.30222875336762184,11396.0,0.6977712466323781,3.181374838565308
C_26,C,6442.0,0.3944403624785697,6488.0,0.39725691893215775,9844.0,0.6027430810678422,4.154899521962353
C_262,C,5761.0,0.35274308106784225,5787.0,0.3543350477590007,10545.0,0.6456649522409993,3.7175319615642506
C_263,C,5188.0,0.3176585843742346,5208.0,0.3188831741366642,11124.0,0.6811168258633358,3.353228352769219
C_264,C,5290.0,0.3239039921626255,5310.0,0.3251285819250551,11022.0,0.6748714180749449,3.4176326205831593
C_265,C,5149.0,0.3152706343374969,5164.0,0.3161890766593191,11168.0,0.6838109233406808,3.3258528189382477
C_267,C,5182.0,0.31729120744550576,5196.0,0.3181484202792065,11136.0,0.6818515797207936,3.346156896928899
C_268,C,5137.0,0.31453588048003916,5157.0,0.3157604702424688,11175.0,0.6842395297575312,3.3210047109115552
C_27,C,6362.0,0.3895420034288513,6399.0,0.39180749448934604,9933.0,0.608192505510654,4.100084111175102
C_271,C,5361.0,0.32825128581925056,5380.0,0.32941464609355864,10952.0,0.6705853539064414,3.461883099547163
C_272,C,5230.0,0.32023022287533676,5248.0,0.3213323536615234,11084.0,0.6786676463384766,3.3786615468550663
C_274,C,5273.0,0.3228630908645604,5300.0,0.32451628704384033,11032.0,0.6754837129561597,3.410694811284718
C_276,C,6136.0,0.375704139113397,6172.0,0.37790840068577025,10160.0,0.6220915993142297,3.9581903519634447
C_277,C,6264.0,0.38354151359294636,6311.0,0.38641929953465587,10021.0,0.6135807004653441,4.044232420144295
C_279,C,6402.0,0.3919911829537105,6457.0,0.39535880480039187,9875.0,0.6046411951996081,4.134750015954259
C_28,C,6885.0,0.421565025716385,6932.0,0.42444281165809455,9400.0,0.5755571883419055,4.43134184864736
C_280,C,6479.0,0.3967058535390644,6529.0,0.39976732794513836,9803.0,0.6002326720548616,4.180147414152851
C_281,C,5924.0,0.3627234876316434,5967.0,0.365356355620867,10365.0,0.634643644379133,3.8291105138933914
C_283,C,6278.0,0.3843987264266471,6339.0,0.3881337252020573,9993.0,0.6118662747979426,4.060550138152145
C_285,C,6220.0,0.3808474161156013,6256.0,0.38305167768797455,10076.0,0.6169483223120255,4.010733234782484
C_286,C,6491.0,0.39744060739652215,6542.0,0.4005633112907176,9790.0,0.5994366887092824,4.188173426340017
C_289,C,6684.0,0.40925789860396766,6742.0,0.4128092089150135,9590.0,0.5871907910849865,4.3121961282112755
C_29,C,8437.0,0.5165931912809208,8505.0,0.5207567964731815,7827.0,0.47924320352681854,5.3984162441900985
C_290,C,6845.0,0.41911584619152586,6904.0,0.4227283859906931,9428.0,0.5772716140093069,4.412889889607234
C_293,C,6343.0,0.38837864315454323,6400.0,0.3918687239774675,9932.0,0.6081312760225325,4.099011230407015
C_295,C,6144.0,0.3761939750183688,6213.0,0.3804188096987509,10119.0,0.619581190301249,3.9810561490306697
C_296,C,6050.0,0.3704384031349498,6099.0,0.3734386480529023,10233.0,0.6265613519470977,3.9113301900660598
C_298,C,6829.0,0.4181361743815822,6898.0,0.4223610090619642,9434.0,0.5776389909380357,4.408247472380095
C_299,C,6361.0,0.38948077394072983,6412.0,0.3926034778349253,9920.0,0.6073965221650747,4.107017150705335
C_3,C,6227.0,0.38127602253245163,6269.0,0.3838476610335538,10063.0,0.6161523389664463,4.018388753516163
C_30,C,8092.0,0.49546901787901054,8166.0,0.5,8166.0,0.5,5.190615412025583
C_300,C,6328.0,0.38746020083272104,6386.0,0.39101151114376687,9946.0,0.6089884888562331,4.09017916009234
C_303,C,5898.0,0.36113152094048495,5947.0,0.36413176585843743,10385.0,0.6358682341415626,3.8160526638132537
C_304,C,6230.0,0.3814597109968161,6275.0,0.3842150379622826,10057.0,0.6157849620377174,4.021855309874617
C_307,C,6115.0,0.37441831986284596,6168.0,0.3776634827332844,10164.0,0.6223365172667157,3.9542106887153166
C_308,C,6458.0,0.39542003428851336,6520.0,0.39921626255204506,9812.0,0.6007837374479549,4.173480939136503
C_309,C,6134.0,0.37558168013715404,6196.0,0.37937790840068575,10136.0,0.6206220915993143,3.9709771424506806
C_31,C,7169.0,0.4389542003428851,7219.0,0.4420156747489591,9113.0,0.5579843252510409,4.609153720164695
C_313,C,6502.0,0.3981141317658584,6551.0,0.40111437668381095,9781.0,0.5988856233161891,4.1938937292390275
C_317,C,6096.0,0.3732549595885378,6138.0,0.37582659808964,10194.0,0.6241734019103601,3.9363886256735037
C_318,C,5897.0,0.36107029145236347,5944.0,0.363948077394073,10388.0,0.636051922605927,3.8143399405626384
C_32,C,6477.0,0.39658339456282143,6532.0,0.3999510164095028,9800.0,0.6000489835904972,4.181530766302256
C_322,C,4594.0,0.2812882684300759,4624.0,0.2831251530737203,11708.0,0.7168748469262797,2.9825464620959883
C_33,C,6540.0,0.4004408523144746,6577.0,0.4027063433749694,9755.0,0.5972936566250306,4.211193539506883
C_334,C,6852.0,0.4195444526083762,6917.0,0.42352436933627235,9415.0,0.5764756306637276,4.420492462114623
C_36,C,7246.0,0.44366887092823903,7299.0,0.44691403379867745,9033.0,0.5530859662013226,4.658436440709576
C_38,C,7689.0,0.47079353416605435,7734.0,0.47354886113152095,8598.0,0.526451138868479,4.927705455821446
C_39,C,6038.0,0.36970364927749205,6072.0,0.37178545187362233,10260.0,0.6282145481263777,3.895715508549631
C_4,C,6268.0,0.3837864315454323,6302.0,0.38586823414156257,10030.0,0.6141317658584374,4.039675880111478
C_40,C,6261.0,0.3833578251285819,6292.0,0.3852559392603478,10040.0,0.6147440607396523,4.033708686899439
C_41,C,6414.0,0.39272593681116824,6458.0,0.39542003428851336,9874.0,0.6045799657114866,4.1363401566273446
C_42,C,6278.0,0.3843987264266471,6310.0,0.3863580700465344,10022.0,0.6136419299534656,4.044848306523468
C_45,C,9016.0,0.5520450649032574,9084.0,0.556208670095518,7248.0,0.443791329904482,5.750393150104698
C_47,C,7776.0,0.4761204996326231,7844.0,0.48028410482488365,8488.0,0.5197158951751163,4.993397548515171
C_48,C,8390.0,0.5137154053392113,8460.0,0.5180014695077149,7872.0,0.4819985304922851,5.370780824125781
C_49,C,7772.0,0.47587558168013716,7840.0,0.48003918687239777,8492.0,0.5199608131276022,4.990936945371194
C_5,C,6498.0,0.39786921381337254,6546.0,0.40080822924320353,9786.0,0.5991917707567965,4.1908274048417375
C_50,C,7053.0,0.4318515797207935,7094.0,0.4343619887337742,9238.0,0.5656380112662258,4.5324295764237945
C_51,C,8846.0,0.5416360519226059,8918.0,0.5460445750673525,7414.0,0.45395542493264757,5.6494306647791595
C_52,C,8913.0,0.5457384276267451,8969.0,0.5491672789615479,7363.0,0.4508327210384521,5.681727516355127
C_53,C,6960.0,0.426157237325496,7003.0,0.42879010531471956,9329.0,0.5712098946852804,4.475751229225251
C_54,C,6924.0,0.4239529757531227,6964.0,0.42640215527798186,9368.0,0.5735978447220181,4.451817010649508
C_55,C,6999.0,0.4285451873622336,7047.0,0.4314842027920647,9285.0,0.5685157972079353,4.502673017332753
C_56,C,6688.0,0.4095028165564536,6742.0,0.4128092089150135,9590.0,0.5871907910849865,4.312535656187745
C_57,C,7707.0,0.471895664952241,7774.0,0.47599804065638013,8558.0,0.5240019593436199,4.950437298392858
C_58,C,7254.0,0.44415870683321085,7310.0,0.4475875581680137,9022.0,0.5524124418319862,4.664957760407804
C_59,C,7349.0,0.4499755082047514,7412.0,0.4538329659564046,8920.0,0.5461670340435953,4.72748514413618
C_6,C,6065.0,0.371356845456772,6102.0,0.37362233651726673,10230.0,0.6263776634827333,3.914260537567638
C_60,C,7288.0,0.4462405094293412,7345.0,0.44973059025226547,8987.0,0.5502694097477345,4.6865612790716815
C_62,C,7241.0,0.4433627234876316,7290.0,0.44636296840558415,9042.0,0.5536370315944159,4.6532051735765965
C_63,C,6446.0,0.3946852804310556,6486.0,0.3971344599559148,9846.0,0.6028655400440852,4.154160379276535
C_64,C,6804.0,0.4166054371785452,6846.0,0.4191770756796473,9486.0,0.5808229243203527,4.378303115292866
C_66,C,7373.0,0.4514450159196669,7412.0,0.4538329659564046,8920.0,0.5461670340435953,4.729522311994994
C_67,C,6570.0,0.402277736958119,6605.0,0.4044207690423708,9727.0,0.5955792309576292,4.228823180934041
C_68,C,6314.0,0.3866029879990203,6341.0,0.38825618417830027,9991.0,0.6117438158216997,4.0646863755745795
C_69,C,6446.0,0.3946852804310556,6473.0,0.39633847661033555,9859.0,0.6036615233896645,4.147148413872402
C_7,C,6225.0,0.38115356355620866,6268.0,0.3837864315454323,10064.0,0.6162135684545678,4.0176462719135575
C_72,C,7124.0,0.4361988733774186,7172.0,0.4391378888072496,9160.0,0.5608621111927504,4.580168166094472
C_73,C,6979.0,0.42732059759980406,7019.0,0.42976977712466324,9313.0,0.5702302228753368,4.485971808541988
C_74,C,6784.0,0.4153808474161156,6837.0,0.418626010286554,9495.0,0.581373989713446,4.371771666348071
C_75,C,6443.0,0.39450159196669116,6474.0,0.39639970609845704,9858.0,0.603600293901543,4.147401148908964
C_76,C,6253.0,0.3828679892236101,6286.0,0.3848885623316189,10046.0,0.6151114376683811,4.0297863036954364
C_77,C,6238.0,0.3819495469017879,6268.0,0.3837864315454323,10064.0,0.6162135684545678,4.018749737837082
C_78,C,6006.0,0.3677443056576047,6048.0,0.37031594415870683,10284.0,0.6296840558412932,3.879928768280377
C_79,C,6889.0,0.4218099436688709,6933.0,0.42450404114621604,9399.0,0.575495958853784,4.432185838371931
C_8,C,5544.0,0.33945628214548124,5585.0,0.3419666911584619,10747.0,0.6580333088415381,3.589167519936889
C_80,C,6957.0,0.42597354886113153,7001.0,0.4286676463384766,9331.0,0.5713323536615234,4.474424492141893
C_81,C,6427.0,0.3935219201567475,6463.0,0.3957261817291207,9869.0,0.6042738182708792,4.140141122160456
C_83,C,6941.0,0.42499387705118785,6982.0,0.4275042860641685,9350.0,0.5724957139358315,4.462912244679085
C_86,C,6556.0,0.4014205241244183,6588.0,0.4033798677443057,9744.0,0.5966201322556943,4.218477774700238
C_89,C,6079.0,0.3722140582904727,6119.0,0.37466323781533184,10213.0,0.6253367621846682,3.9246246124241893
C_9,C,6158.0,0.37705118785206954,6192.0,0.37913299044819987,10140.0,0.6208670095518002,3.97088182448645
C_95,C,6920.0,0.4237080578006368,6958.0,0.426034778349253,9374.0,0.573965221650747,4.448259598501503
C_97,C,5914.0,0.3621111927504286,5941.0,0.3637643889297085,10391.0,0.6362356110702915,3.8141550401578646
C_98,C,6571.0,0.4023389664462405,6613.0,0.40491060494734266,9719.0,0.5950893950526573,4.2332166375558735
C_99,C,6085.0,0.37258143521920156,6120.0,0.3747244673034533,10212.0,0.6252755326965467,3.925707521920206
SUP_1,SUP,8975.0,0.5495346558902767,8998.0,0.5509429341170707,7334.0,0.4490570658829292,5.702111602017801
SUP_100,SUP,9188.0,0.5625765368601519,9215.0,0.5642297330394318,7117.0,0.4357702669605682,5.833116499218208
SUP_104,SUP,9085.0,0.5562698995836395,9106.0,0.5575557188341905,7226.0,0.44244428116580947,5.767700820847896
SUP_106,SUP,9116.0,0.5581680137154054,9147.0,0.5600661278471712,7185.0,0.4399338721528288,5.791661361286413
SUP_107,SUP,9066.0,0.5551065393093314,9096.0,0.5569434239529758,7236.0,0.44305657604702425,5.760883655552515
SUP_108,SUP,8964.0,0.5488611315209405,8986.0,0.550208180259613,7346.0,0.44979181974038696,5.694889579978837
SUP_109,SUP,9069.0,0.5552902277736959,9089.0,0.5565148175361254,7243.0,0.4434851824638746,5.757494712803846
SUP_11,SUP,8989.0,0.5503918687239775,9000.0,0.5510653930933137,7332.0,0.44893460690668624,5.7043425467544315
SUP_113,SUP,9192.0,0.5628214548126378,9210.0,0.5639235855988244,7122.0,0.4360764144011756,5.830858580955528
SUP_115,SUP,9110.0,0.5578006367866765,9135.0,0.5593313739897134,7197.0,0.44066862601028656,5.784910856209327
SUP_116,SUP,8984.0,0.5500857212833701,9010.0,0.5516776879745285,7322.0,0.44832231202547146,5.709130619636788
SUP_117,SUP,9088.0,0.5564535880480039,9109.0,0.557739407298555,7223.0,0.442260592701445,5.769516623872519
SUP_12,SUP,9003.0,0.5512490815576782,9020.0,0.5522899828557434,7312.0,0.4477100171442567,5.715955024137761
SUP_124,SUP,9056.0,0.5544942444281166,9081.0,0.5560249816311535,7251.0,0.44397501836884645,5.752226638280169
SUP_125,SUP,9041.0,0.5535758021062944,9061.0,0.554800391868724,7271.0,0.445199608131276,5.740539523771133
SUP_126,SUP,9146.0,0.5600048983590498,9160.0,0.5608621111927504,7172.0,0.4391378888072496,5.80096775044953
SUP_127,SUP,9212.0,0.5640460445750674,9232.0,0.5652706343374969,7100.0,0.4347293656625031,5.843983374572799
SUP_129,SUP,9301.0,0.5694954690178791,9321.0,0.5707200587803086,7011.0,0.42927994121969143,5.897723170546963
SUP_13,SUP,8912.0,0.5456771981386236,8934.0,0.5470242468772961,7398.0,0.4529757531227039,5.663383355162266
SUP_130,SUP,9034.0,0.553147195689444,9050.0,0.5541268674993877,7282.0,0.4458731325006123,5.734216276900231
SUP_131,SUP,9061.0,0.554800391868724,9076.0,0.5557188341905461,7256.0,0.4442811658094538,5.750047893398604
SUP_133,SUP,9163.0,0.5610457996571149,9182.0,0.562209159931423,7150.0,0.43779084006857705,5.813847336532575
SUP_134,SUP,8966.0,0.5489835904971835,8985.0,0.5501469507714916,7347.0,0.44985304922850844,5.694569971154026
SUP_135,SUP,8988.0,0.550330639235856,9015.0,0.551983835415136,7317.0,0.4480161645848641,5.712076075521061
SUP_14,SUP,8950.0,0.5480039186872397,8965.0,0.548922361009062,7367.0,0.45107763899093806,5.682749851829497
SUP_142,SUP,9145.0,0.5599436688709283,9166.0,0.5612294881214793,7166.0,0.4387705118785207,5.804002349375157
SUP_143,SUP,9117.0,0.5582292432035268,9142.0,0.5597599804065638,7190.0,0.44024001959343617,5.789145886831895
SUP_144,SUP,9123.0,0.5585966201322556,9140.0,0.5596375214303209,7192.0,0.44036247856967914,5.788614976597387
SUP_148,SUP,9041.0,0.5535758021062944,9064.0,0.5549840803330884,7268.0,0.44501591966691156,5.7421018214243595
SUP_15,SUP,8955.0,0.5483100661278472,8968.0,0.5491060494734264,7364.0,0.4508939505265736,5.684771007555988
SUP_150,SUP,9134.0,0.559270144501592,9158.0,0.5607396522165075,7174.0,0.43926034778349254,5.798909271235802
SUP_151,SUP,9100.0,0.5571883419054616,9120.0,0.5584129316678913,7212.0,0.44158706833210876,5.776258797318824
SUP_152,SUP,9211.0,0.5639848150869459,9236.0,0.5655155522899828,7096.0,0.43448444771001715,5.845975708831157
