ont_level,class_id,fraction,predictor,n_members,mean_signed_rho,mean_signed_rho_empirical_p,mean_signed_rho_empirical_fdr,gsea_es,gsea_es_empirical_p,gsea_es_empirical_fdr
npc_class,Cephalosporins,cell,C*,5,0.015303404011156516,0.5429141716566867,0.8574850299401198,0.36896000000000007,0.35528942115768464,0.9498563847913929
npc_class,Ceramides,cell,C*,37,0.06222654971773182,0.015968063872255488,0.3062446535500428,0.4974703122132802,0.003992015968063872,0.1786427145708583
npc_class,Chalcones,cell,C*,9,-0.007359397757630466,0.8682634730538922,0.9476778151015043,0.2733810388408273,0.810379241516966,0.9814321973337276
npc_class,Cholane steroids,cell,C*,5,0.0175795259864164,0.7964071856287425,0.9090426741453802,0.47775999999999996,0.43313373253493015,0.9498563847913929
npc_class,Cholestane steroids,cell,C*,10,-0.01839288637977271,0.6027944111776448,0.8701629000064388,0.18653846153846154,0.9261477045908184,0.9867883281056935
npc_class,Cinnamic acid amides,cell,C*,4,0.00332039763234714,0.9421157684630739,0.9960079840319361,0.5438259756877799,0.22554890219560877,0.8742090287510085
npc_class,Cinnamic acids and derivatives,cell,C*,1,-0.13618585793768279,0.017964071856287425,0.3062446535500428,0.9338446788111218,0.027944111776447105,0.40492348636061215
npc_class,Cucurbitane triterpenoids,cell,C*,2,-0.05055899415182838,0.2934131736526946,0.71946517923058,0.4162404092071611,0.8203592814371258,0.9814321973337276
npc_class,Cyanogenic glycosides,cell,C*,3,-0.029450855928148778,0.36327345309381237,0.7556381489893776,0.3341861208826351,0.720558882235529,0.9814321973337276
npc_class,Cyclamides,cell,C*,9,-0.021523691003311078,0.35129740518962077,0.7556381489893776,0.3421624123322297,0.2215568862275449,0.8742090287510085
npc_class,Cyclic peptides,cell,C*,207,-0.03850803001095893,0.16966067864271456,0.5623937310564057,0.11694358089514933,0.34530938123752497,0.9498563847913929
npc_class,Cyclitols,cell,C*,2,-0.1137149441855261,0.05588822355289421,0.39186143841349563,0.7343350383631714,0.17365269461077845,0.8166524094667809
npc_class,Cytochalasan alkaloids,cell,C*,3,0.024263175540258197,0.4411177644710579,0.8311587351612565,0.47510926340475423,0.3932135728542914,0.9498563847913929
npc_class,DKXanthenes and derivatives,cell,C*,1,-0.03901832859955458,0.6227544910179641,0.8708832335329342,0.5065516139341643,0.9900199600798403,0.9955818699679293
npc_class,Dammarane and Protostane triterpenoids,cell,C*,2,0.022449361238597827,0.5289421157684631,0.8574850299401198,0.7461636828644501,0.06387225548902195,0.5126269200728977
npc_class,Depsipeptides,cell,C*,27,-0.05643208415672697,0.029940119760479042,0.3215568862275449,0.283990403552118,0.017964071856287425,0.3215568862275449
npc_class,Diacylglycerols,cell,C*,39,-0.02840748631411172,0.18363273453093812,0.585713818265109,0.12540128910235676,0.8423153692614771,0.9814321973337276
npc_class,Dipeptides,cell,C*,232,-0.05781618928896878,0.1996007984031936,0.585713818265109,0.17259524999405057,0.6147704590818364,0.9814321973337276
npc_class,Disaccharides,cell,C*,7,-0.051624994773450505,0.5329341317365269,0.8574850299401198,0.3885458121769362,0.5189620758483033,0.9814321973337276
npc_class,Dolabellane diterpenoids,cell,C*,1,0.008667369699679928,0.9820359281437125,0.9960079840319361,0.7209971236816874,0.9201596806387226,0.9867883281056935
npc_class,Drimane sesquiterpenoids,cell,C*,1,-0.015378613977942476,0.780439121756487,0.9090426741453802,0.6270373921380632,0.7125748502994012,0.9814321973337276
npc_class,Epothilones,cell,C*,1,0.1408289376206098,0.027944111776447105,0.3215568862275449,0.9632470437839565,0.06187624750499002,0.5126269200728977
npc_class,Ergostane steroids,cell,C*,23,0.05192184457274487,0.6506986027944112,0.8891225183221343,0.4365318145561915,0.6986027944111777,0.9814321973337276
npc_class,Ergot alkaloids,cell,C*,1,-0.0547634988408315,0.46506986027944114,0.8567558760030959,0.5752636625119847,0.8363273453093812,0.9814321973337276
npc_class,Erythromycins,cell,C*,11,-0.013918617674350082,0.6986027944111777,0.897014481674948,0.4002448337171005,0.06387225548902195,0.5126269200728977
npc_class,Farnesane sesquiterpenoids,cell,C*,5,-0.1051424826834874,0.005988023952095809,0.20416310236669516,0.55104,0.03992015968063872,0.4466067864271457
npc_class,Fatty acyl carnitines,cell,C*,33,0.04982014144065013,0.14770459081836326,0.5395739133976943,0.4616784571579534,0.13572854291417166,0.7703967065868264
npc_class,Fatty acyl glycosides of mono- and disaccharides,cell,C*,57,-0.03410744482396037,0.8243512974051896,0.922243013972056,0.0738748922419945,1.0,1.0
npc_class,Fatty acyl homoserine lactones,cell,C*,1,0.019107455680083353,0.9820359281437125,0.9960079840319361,0.7567913071268776,0.9560878243512974,0.9911138175626149
npc_class,Fatty alcohols,cell,C*,46,-0.04430480018149465,0.5728542914171657,0.8574850299401198,0.11690069362206057,0.9760479041916168,0.9911138175626149
npc_class,Fatty aldehydes,cell,C*,3,-0.0381639401466406,0.7325349301397206,0.9043017413448965,0.3805564438759194,0.8582834331337326,0.9814321973337276
npc_class,Fatty nitriles,cell,C*,1,0.06538573694498306,0.7145708582834331,0.900761856568553,0.87248322147651,0.6786427145708582,0.9814321973337276
npc_class,Flavanones,cell,C*,2,-0.08954880645899416,0.14570858283433133,0.5395739133976943,0.46451406649616367,0.6966067864271457,0.9814321973337276
npc_class,Flavonols,cell,C*,1,0.03499892716133466,0.5568862275449101,0.8574850299401198,0.8031319910514542,0.3592814371257485,0.9498563847913929
npc_class,Furocoumarins,cell,C*,1,-0.07879227165874876,0.1996007984031936,0.585713818265109,0.6995845317992969,0.48902195608782434,0.9814321973337276
npc_class,Fusidane triterpenoids,cell,C*,1,0.03366285639403796,0.7684630738522954,0.9090426741453802,0.7992968999680409,0.48902195608782434,0.9814321973337276
npc_class,Glucosinolates,cell,C*,1,-0.030915945368500147,0.5708582834331337,0.8574850299401198,0.5452221156919144,0.8842315369261478,0.9814321973337276
npc_class,Glycerophosphates,cell,C*,12,-0.02906431329427549,0.3932135728542914,0.7568304251711631,0.21210177464186442,0.7664670658682635,0.9814321973337276
npc_class,Glycerophosphocholines,cell,C*,166,0.027278186012992055,0.3932135728542914,0.7568304251711631,0.3529299383769897,0.281437125748503,0.9498563847913929
npc_class,Glycerophosphoethanolamines,cell,C*,73,-0.047450851744302636,0.059880239520958084,0.39186143841349563,0.15457898109436685,0.37924151696606784,0.9498563847913929
npc_class,Glycerophosphoglycerols,cell,C*,3,0.05073381930654718,0.08782435129740519,0.43668219117320917,0.4816117684681803,0.2934131736526946,0.9498563847913929
npc_class,Glycerophosphoinositols,cell,C*,2,-0.0023962918420190604,0.9880239520958084,0.9960079840319361,0.5517902813299232,0.4930139720558882,0.9814321973337276
npc_class,Glycerophosphoserines,cell,C*,23,-0.03671797630103434,0.34930139720558884,0.7556381489893776,0.16164061516071698,0.8562874251497006,0.9814321973337276
npc_class,Glycosyldiacylglycerols,cell,C*,2,-0.022379053953822895,0.6007984031936128,0.8701629000064388,0.4175191815856778,0.7964071856287425,0.9814321973337276
npc_class,Halogenated fatty acids,cell,C*,19,-0.07583535750013916,0.033932135728542916,0.3215568862275449,0.5071816474648532,0.06986027944111776,0.5144910179640718
npc_class,Humulane sesquiterpenoids,cell,C*,3,-0.015603063852432,0.7225548902195609,0.903138168108228,0.30284617844579464,0.8802395209580839,0.9814321973337276
npc_class,Hydrocarbons,cell,C*,5,-0.025252372768005533,0.500998003992016,0.8574850299401198,0.47456000000000004,0.11177644710578842,0.6899304838598666
npc_class,Illudalane sesquiterpenoids,cell,C*,1,-0.022053622434547275,0.7045908183632734,0.897014481674948,0.5893256631511665,0.7624750499001997,0.9814321973337276
npc_class,Imidazole alkaloids,cell,C*,31,-0.05594949342356185,0.03992015968063872,0.3402718372778253,0.17117904839230136,0.37325349301397204,0.9498563847913929
npc_class,"Indole diketopiperazine alkaloids (L-Trp, L-Trp)",cell,C*,1,-0.025595695146789492,0.8682634730538922,0.9476778151015043,0.5688718440396292,0.9141716566866267,0.9867883281056935
npc_class,Iridoids monoterpenoids,cell,C*,4,-0.014260041133507307,0.6746506986027944,0.897014481674948,0.36676263595649394,0.5469061876247505,0.9814321973337276
npc_class,Isocoumarins,cell,C*,3,-0.038217409407294976,0.281437125748503,0.6996839654025283,0.24219166400170566,0.9660678642714571,0.9911138175626149
npc_class,Isoflavones,cell,C*,7,-0.05049411427971443,0.26147704590818366,0.6783245103994909,0.30863181007273227,0.5389221556886228,0.9814321973337276
npc_class,Isoquinoline alkaloids,cell,C*,6,-0.10106299553958038,0.003992015968063872,0.20416310236669516,0.6729620145113103,0.001996007984031936,0.17864271457085826
npc_class,Jasmonic acids,cell,C*,1,-0.10080868037072417,0.07584830339321358,0.4083262047333903,0.8056887184403962,0.25948103792415167,0.9387499510782358
npc_class,Jatrophane diterpenoids,cell,C*,12,-0.08976973824605422,0.5728542914171657,0.8574850299401198,0.4242035492837289,0.8882235528942116,0.9814321973337276
npc_class,Kaurane and Phyllocladane diterpenoids,cell,C*,1,-0.07174443259953851,0.25748502994011974,0.6783245103994909,0.6615532118887824,0.626746506986028,0.9814321973337276
npc_class,Labdane diterpenoids,cell,C*,11,-0.03665853427740944,0.6786427145708582,0.897014481674948,0.18248855985309975,0.9481037924151696,0.9911138175626149
npc_class,Lactam bearing macrolide lactones,cell,C*,2,0.03735918782070053,0.8962075848303394,0.9663925161724743,0.7621483375959079,0.7265469061876247,0.9814321973337276
npc_class,Lactones,cell,C*,3,-0.09498929294549735,0.16766467065868262,0.5623937310564057,0.49141882528515085,0.47105788423153694,0.9814321973337276
npc_class,"Lanostane, Tirucallane and Euphane triterpenoids",cell,C*,3,0.03224865007187108,0.4810379241516966,0.8574850299401198,0.5847990619336957,0.3273453093812375,0.9498563847913929
npc_class,Leukotrienes,cell,C*,14,0.039801987670341335,0.1437125748502994,0.5395739133976943,0.47845222813130384,0.0718562874251497,0.5144910179640718
npc_class,Linear peptides,cell,C*,59,-0.025562337317130188,0.06786427145708583,0.39186143841349563,0.10466419043098646,0.718562874251497,0.9814321973337276
npc_class,Lipopeptides,cell,C*,77,0.004901709620163864,0.7984031936127745,0.9090426741453802,0.24717437819304833,0.3333333333333333,0.9498563847913929
npc_class,Lupane triterpenoids,cell,C*,4,-0.02251634290693645,0.6207584830339321,0.8708832335329342,0.19849648112603968,0.9800399201596807,0.9911138175626149
npc_class,Macrolide lactones,cell,C*,11,-0.056964688502595374,0.2275449101796407,0.6171293776084195,0.2913521233495585,0.4351297405189621,0.9498563847913929
npc_class,Macrotetrolides,cell,C*,3,-0.010389306965160047,0.8662674650698603,0.9476778151015043,0.5452510393348258,0.2654690618762475,0.9387499510782358
npc_class,Melithiazole and Myxothiazole derivatives,cell,C*,1,-0.050308431109915445,0.5469061876247505,0.8574850299401198,0.5522531160115053,0.9201596806387226,0.9867883281056935
npc_class,Menthane monoterpenoids,cell,C*,1,0.003500727081272805,0.9560878243512974,0.9960079840319361,0.702141259188239,0.592814371257485,0.9814321973337276
npc_class,Merosesquiterpenoids,cell,C*,1,-0.017381565402286425,0.8183632734530938,0.9213020499880742,0.6158517098114413,0.8043912175648703,0.9814321973337276
npc_class,Methyl xanthones,cell,C*,1,-0.05680013417239699,0.35728542914171657,0.7556381489893776,0.5838926174496645,0.7664670658682635,0.9814321973337276
npc_class,Microcolins and mirabimids,cell,C*,5,-0.0959109428155672,0.1536926147704591,0.5502195608782435,0.71808,0.029940119760479042,0.40492348636061215
npc_class,Monacolins and Monacolin derivatives,cell,C*,1,0.13165599913786832,0.14570858283433133,0.5395739133976943,0.9590923617769256,0.19161676646706588,0.8166524094667809
npc_class,Monoacylglycerols,cell,C*,22,-0.017233803913210673,0.7485029940119761,0.9090426741453802,0.19500994500994495,0.7025948103792415,0.9814321973337276
npc_class,Monocyclic monoterpenoids,cell,C*,1,0.014580967522402366,0.8023952095808383,0.9090426741453802,0.7408117609459891,0.4231536926147705,0.9498563847913929
npc_class,Monomeric stilbenes,cell,C*,1,-0.10832991475576105,0.18962075848303392,0.585713818265109,0.835091083413231,0.3313373253493014,0.9498563847913929
npc_class,Monosaccharides,cell,C*,10,-0.05939044076156782,0.5349301397205589,0.8574850299401198,0.29166666666666674,0.872255489021956,0.9814321973337276
npc_class,N-acyl amines,cell,C*,110,-0.012646145940531426,0.5349301397205589,0.8574850299401198,0.19533413606261285,0.43313373253493015,0.9498563847913929
npc_class,N-acyl ethanolamines (endocannabinoids),cell,C*,11,-0.03631124571978983,0.36327345309381237,0.7556381489893776,0.27844005945961703,0.3992015968063872,0.9498563847913929
npc_class,Naphthoquinones,cell,C*,1,-0.019965144344706386,0.7025948103792415,0.897014481674948,0.6005113454777884,0.7265469061876247,0.9814321973337276
npc_class,Neutral glycosphingolipids,cell,C*,55,-0.01090298028708433,0.5329341317365269,0.8574850299401198,0.12632668144863266,0.8423153692614771,0.9814321973337276
npc_class,Nitro fatty acids,cell,C*,1,0.01824773428472271,0.8782435129740519,0.9527611443779108,0.7535953978907,0.7045908183632734,0.9814321973337276
npc_class,Noreudesmane sesquiterpenoids,cell,C*,1,-0.19344063280061066,0.001996007984031936,0.20416310236669516,0.9948865452221157,0.001996007984031936,0.17864271457085826
npc_class,Oleanane triterpenoids,cell,C*,12,-0.06466840541191377,0.0658682634730539,0.39186143841349563,0.31344879196065856,0.29141716566866266,0.9498563847913929
npc_class,Open-chain polyketides,cell,C*,117,-0.0287458469179573,0.3253493013972056,0.7556381489893776,0.08274400674002402,0.7724550898203593,0.9814321973337276
npc_class,Other Octadecanoids,cell,C*,2,-0.018438130775574865,0.7065868263473054,0.897014481674948,0.37851662404092073,0.8083832335329342,0.9814321973337276
npc_class,Other indole diketopiperazine alkaloids,cell,C*,4,-0.09142031112798589,0.0998003992015968,0.4701124067654165,0.4609724888035829,0.46506986027944114,0.9814321973337276
npc_class,Oxidized glycerophospholipids,cell,C*,31,-0.0009855600307301737,0.9860279441117764,0.9960079840319361,0.42471556901810154,0.17365269461077845,0.8166524094667809
npc_class,Oxygenated hydrocarbons,cell,C*,1,-0.055922763368018845,0.49500998003992014,0.8574850299401198,0.5790987535953979,0.8343313373253493,0.9814321973337276
npc_class,Penicillins,cell,C*,3,-0.11446624539787541,0.031936127744510975,0.3215568862275449,0.8273105212663895,0.00998003992015968,0.22330339321357284
npc_class,Phenazine alkaloids,cell,C*,3,0.018220134733536033,0.6966067864271457,0.897014481674948,0.5195608144121096,0.5049900199600799,0.9814321973337276
npc_class,Phenoxazine alkaloids,cell,C*,1,0.018042160051796374,0.7984031936127745,0.9090426741453802,0.7526366251198466,0.36327345309381237,0.9498563847913929
npc_class,Phenylalanine-derived alkaloids,cell,C*,4,-0.03444829488391307,0.3393213572854291,0.7556381489893776,0.4537747920665387,0.3093812375249501,0.9498563847913929
npc_class,Phenylethylamines,cell,C*,6,-0.06084877265194727,0.26746506986027946,0.683946392928429,0.24039692701664533,0.9680638722554891,0.9911138175626149
npc_class,Phosphosphingolipids,cell,C*,34,-0.009610597780518464,0.7604790419161677,0.9090426741453802,0.23360313117495063,0.6606786427145709,0.9814321973337276
npc_class,Phytoprostanes,cell,C*,1,0.08378216089418615,0.22355289421157684,0.615630277905727,0.9050814956855225,0.21756487025948104,0.8742090287510085
npc_class,Pimarane and Isopimarane diterpenoids,cell,C*,3,-0.04546332785986488,0.5848303393213573,0.8651622375084542,0.4451551007355293,0.5968063872255489,0.9814321973337276
npc_class,Pinane monoterpenoids,cell,C*,5,-0.03933386993180379,0.12974051896207583,0.5278080203229903,0.25984000000000007,0.7664670658682635,0.9814321973337276
npc_class,Piperidine alkaloids,cell,C*,5,-0.019034855132943604,0.5748502994011976,0.8574850299401198,0.41216,0.15169660678642716,0.7860279441117766
npc_class,Polyamines,cell,C*,22,-0.06733188168374463,0.04590818363273453,0.35728542914171657,0.36925236925236926,0.017964071856287425,0.3215568862275449
npc_class,Polyene macrolides,cell,C*,9,0.00017699982059435812,0.9960079840319361,0.9960079840319361,0.3568300758303962,0.5429141716566867,0.9814321973337276
npc_class,Polyether ionophores,cell,C*,1,-0.014693317301727168,0.9620758483033932,0.9960079840319361,0.6302333013742409,0.8762475049900199,0.9814321973337276
npc_class,Polysaccharides,cell,C*,5,-0.01205555550065957,0.7624750499001997,0.9090426741453802,0.35807999999999995,0.6407185628742516,0.9814321973337276
npc_class,Prenyl quinone meroterpenoids,cell,C*,9,-0.01876172848868355,0.46107784431137727,0.8567558760030959,0.20805297447399335,0.7365269461077845,0.9814321973337276
npc_class,Primary amides,cell,C*,21,-0.06203437529221244,0.043912175648702596,0.35728542914171657,0.2961907825207922,0.3073852295409182,0.9498563847913929
npc_class,Prostaglandins,cell,C*,1,-0.049353884875351695,0.5209580838323353,0.8574850299401198,0.5474592521572388,0.9261477045908184,0.9867883281056935
npc_class,Purine alkaloids,cell,C*,22,-0.0481995763362218,0.06187624750499002,0.39186143841349563,0.131010881010881,0.8343313373253493,0.9814321973337276
npc_class,Purine nucleosides,cell,C*,32,-0.04190306739787154,0.25948103792415167,0.6783245103994909,0.1739630406714009,0.7524950099800399,0.9814321973337276
npc_class,Purine nucleotides,cell,C*,6,0.06176948892800874,0.4870259481037924,0.8574850299401198,0.6764831412718737,0.3992015968063872,0.9498563847913929
npc_class,Pyrazine and Piperazine alkaloids,cell,C*,1,-0.02302047460858688,0.7045908183632734,0.897014481674948,0.582933844678811,0.7245508982035929,0.9814321973337276
npc_class,Pyridine alkaloids,cell,C*,27,-0.04283618452401479,0.09580838323353294,0.46350542158925395,0.14652486840691803,0.562874251497006,0.9814321973337276
npc_class,Pyrimidine nucleosides,cell,C*,12,-0.022171864887089925,0.6347305389221557,0.8739751266697375,0.2262133846482789,0.5728542914171657,0.9814321973337276
npc_class,Pyrrole alkaloids,cell,C*,8,0.012129256012814648,0.6347305389221557,0.8739751266697375,0.4389814221652787,0.22954091816367264,0.8742090287510085
npc_class,Pyrrolidine alkaloids,cell,C*,2,-0.00031649925277364883,0.9920159680638723,0.9960079840319361,0.6748721227621484,0.22355289421157684,0.8742090287510085
npc_class,Pyrrolizidine alkaloids,cell,C*,1,-0.014863563198307398,0.7864271457085829,0.9090426741453802,0.6292745286033876,0.7325349301397206,0.9814321973337276
npc_class,Pyrroloindole alkaloids,cell,C*,3,0.008198121557711222,0.8662674650698603,0.9476778151015043,0.39846498241125683,0.5548902195608783,0.9814321973337276
npc_class,Pyrroloquinoline alkaloids,cell,C*,2,0.11544943707556321,0.12574850299401197,0.5234646985099568,0.9367007672634271,0.0658682634730539,0.5126269200728977
npc_class,Quinazoline alkaloids,cell,C*,8,-0.06600261356734985,0.10578842315369262,0.4734031936127745,0.2967648942985266,0.3872255489021956,0.9498563847913929
npc_class,Quinolizidine alkaloids,cell,C*,4,-0.058667596714259196,0.18962075848303392,0.585713818265109,0.399872040946897,0.4251497005988024,0.9498563847913929
npc_class,Resin glycosides,cell,C*,1,0.02992571703093315,0.9321357285429142,0.9931684250546526,0.7871524448705657,0.7445109780439122,0.9814321973337276
npc_class,Rotenoids,cell,C*,1,0.15320236091694414,0.003992015968063872,0.20416310236669516,0.9721955896452541,0.027944111776447105,0.40492348636061215
npc_class,Scalarane sesterterpenoids,cell,C*,3,-0.08222738563707128,0.4750499001996008,0.8574850299401198,0.3658458586504637,0.9121756487025948,0.9867883281056935
npc_class,Secoiridoid monoterpenoids,cell,C*,1,-0.017083244141331753,0.7924151696606786,0.9090426741453802,0.6187280281240013,0.7724550898203593,0.9814321973337276
npc_class,Serrulatane and Biflorane diterpenoids,cell,C*,1,0.17086166736005376,0.3912175648702595,0.7568304251711631,0.9805049536593161,0.5968063872255489,0.9814321973337276
npc_class,Shikimic acids and derivatives,cell,C*,7,-0.0772780452655688,0.6127744510978044,0.8708832335329342,0.31398380677919585,0.9700598802395209,0.9911138175626149
npc_class,Simple coumarins,cell,C*,5,-0.022169050187125616,0.5349301397205589,0.8574850299401198,0.28192,0.6307385229540918,0.9814321973337276
npc_class,Simple diketopiperazine alkaloids,cell,C*,6,-0.12529660120900998,0.023952095808383235,0.3062446535500428,0.8652368758002561,0.005988023952095809,0.1786427145708583
npc_class,Simple indole alkaloids,cell,C*,11,-0.025650208995100787,0.3333333333333333,0.7556381489893776,0.27097846046226937,0.18962075848303392,0.8166524094667809
npc_class,Simple phenolic acids,cell,C*,8,-0.12033556131291887,0.007984031936127744,0.20416310236669516,0.7465566944266496,0.005988023952095809,0.1786427145708583
npc_class,Sphingoid bases,cell,C*,68,-0.020560058286360625,0.36127744510978044,0.7556381489893776,0.13669458639105544,0.7105788423153693,0.9814321973337276
npc_class,Spirotetronate macrolides,cell,C*,1,-0.12074144833268924,0.023952095808383235,0.3062446535500428,0.8843080856503676,0.09580838323353294,0.625249500998004
npc_class,Steroidal alkaloids,cell,C*,12,0.011878353526747201,0.6906187624750499,0.897014481674948,0.29762668377164847,0.47704590818363274,0.9814321973337276
npc_class,Straight chain fatty acids,cell,C*,3,-0.10381181509580735,0.03592814371257485,0.3215568862275449,0.6718899904061401,0.1157684630738523,0.6907518296739854
npc_class,Streptogramins,cell,C*,1,-0.03473787832609708,0.7465069860279441,0.9090426741453802,0.5241291147331415,0.9500998003992016,0.9911138175626149
