ont_level,class_id,fraction,predictor,n_members,mean_signed_rho,mean_signed_rho_empirical_p,mean_signed_rho_empirical_fdr,gsea_es,gsea_es_empirical_p,gsea_es_empirical_fdr
npc_class,Anabaenopeptins,cell,a*,12,-0.0685278998278326,0.059880239520958084,0.27483494549362814,0.23952319863160149,0.5788423153692615,0.9947151152240973
npc_class,Androstane steroids,cell,a*,1,-0.11333338194652066,0.03792415169660679,0.2381902860944777,0.8012144455097475,0.14171656686626746,0.8813040585495674
npc_class,Ansa macrolides,cell,a*,4,0.024247125505863366,0.41916167664670656,0.6883480744932153,0.5092770313499679,0.1317365269461078,0.8813040585495674
npc_class,Anthranillic acid derivatives,cell,a*,3,-0.12020494064205478,0.03992015968063872,0.2381902860944777,0.6188039654621043,0.21157684630738524,0.9320489455870866
npc_class,Anthraquinones and anthrones,cell,a*,4,0.005779140708227392,0.908183632734531,0.9867883281056935,0.4465770953294945,0.2934131736526946,0.9681282596098126
npc_class,Antimycins,cell,a*,1,0.12237927344819426,0.14770459081836326,0.4334282255161807,0.930648769574944,0.21956087824351297,0.9320489455870866
npc_class,Apocarotenoids (β-),cell,a*,3,0.05941637094586813,0.12375249500998003,0.388626256259411,0.7591941157659098,0.031936127744510975,0.6351740962519404
npc_class,Aromadendrane sesquiterpenoids,cell,a*,1,-0.07675369587789314,0.23353293413173654,0.5291442431592511,0.5989133908596996,0.7584830339321357,0.9947151152240973
npc_class,Ascarosides,cell,a*,1,-0.08883081995686258,0.26147704590818366,0.5614485315084118,0.6701821668264621,0.6027944111776448,0.9947151152240973
npc_class,Azaphilones,cell,a*,2,-0.07742468812615533,0.2714570858283433,0.565009515852017,0.3945012787723785,0.8562874251497006,0.9947151152240973
npc_class,Benzodiazepine alkaloids,cell,a*,5,-0.07485216821500931,0.04790419161676647,0.259843948466703,0.32127999999999995,0.6387225548902196,0.9947151152240973
npc_class,Beyerane diterpenoids,cell,a*,2,-0.04548236456985995,0.688622754491018,0.8559963406520292,0.2755754475703325,0.9960079840319361,0.9980039920159679
npc_class,Bisabolane sesquiterpenoids,cell,a*,4,-0.09849214777332975,0.13373253493013973,0.4127262715947416,0.5571017274472169,0.3033932135728543,0.9681282596098126
npc_class,Bisnaphthalenes,cell,a*,2,-0.0754552600223875,0.4311377245508982,0.701578660860098,0.5517902813299232,0.7385229540918163,0.9947151152240973
npc_class,Branched fatty acids,cell,a*,5,-0.07265575165568725,0.08782435129740519,0.3344799762177772,0.37216,0.39520958083832336,0.9947151152240973
npc_class,Cannabinoids,cell,a*,2,0.046999563977563164,0.6207584830339321,0.8110640033801011,0.7822890025575447,0.47904191616766467,0.9947151152240973
npc_class,Carbazole alkaloids,cell,a*,3,-0.07822221456228505,0.05389221556886228,0.26072179964395537,0.3843939878477774,0.6746506986027944,0.9947151152240973
npc_class,Carboline alkaloids,cell,a*,16,-0.016549607396858082,0.4750499001996008,0.7175732568476493,0.2129495825305074,0.5129740518962076,0.9947151152240973
npc_class,Cardenolides,cell,a*,4,-0.09081774919923757,0.11377245508982035,0.3771346196495897,0.3277351247600768,0.7065868263473054,0.9947151152240973
npc_class,"Carotenoids (C40, β-β)",cell,a*,10,-0.028055380339494035,0.45109780439121755,0.7083026928598942,0.15673076923076923,0.9261477045908184,0.9947151152240973
npc_class,"Carotenoids (C40, π-Χ)",cell,a*,4,-0.06997411713075583,0.11776447105788423,0.38280581693755344,0.3310940499040307,0.8403193612774451,0.9947151152240973
npc_class,"Carotenoids (C40, π-π)",cell,a*,1,-0.06286758787945519,0.31137724550898205,0.5805888223552894,0.5410674336848833,0.8762475049900199,0.9947151152240973
npc_class,Caryophyllane sesquiterpenoids,cell,a*,2,-0.08488644059092576,0.0499001996007984,0.26072179964395537,0.45140664961636834,0.5708582834331337,0.9947151152240973
npc_class,Catechols with side chains,cell,a*,2,-0.13691010592274663,0.05189620758483034,0.26072179964395537,0.8615728900255755,0.04790419161676647,0.7443446440452428
npc_class,Cephalosporins,cell,a*,5,0.036586452927138996,0.14770459081836326,0.4334282255161807,0.416,0.18363273453093812,0.9130627633621646
npc_class,Ceramides,cell,a*,37,0.05038120234440564,0.08982035928143713,0.33495508982035926,0.46339161664088924,0.005988023952095809,0.5614485315084118
npc_class,Chalcones,cell,a*,9,0.0016996948077822147,0.9800399201596807,0.9920159680638722,0.3146427427106696,0.7864271457085829,0.9947151152240973
npc_class,Cholane steroids,cell,a*,5,0.016028671584354517,0.8822355289421158,0.9867883281056935,0.46752000000000005,0.4930139720558882,0.9947151152240973
npc_class,Cholestane steroids,cell,a*,10,-0.046626207250990134,0.21357285429141717,0.5166154178130226,0.27852564102564104,0.656686626746507,0.9947151152240973
npc_class,Cinnamic acid amides,cell,a*,4,-0.01897196818122039,0.7245508982035929,0.8944455915754698,0.3058221369161868,0.8762475049900199,0.9947151152240973
npc_class,Cinnamic acids and derivatives,cell,a*,1,-0.11664510671809944,0.05389221556886228,0.26072179964395537,0.8152764461489294,0.23952095808383234,0.9320489455870866
npc_class,Cucurbitane triterpenoids,cell,a*,2,-0.045337021800388067,0.34530938123752497,0.6243472650658279,0.45268542199488493,0.7405189620758483,0.9947151152240973
npc_class,Cyanogenic glycosides,cell,a*,3,-0.03655266307872953,0.2554890219560878,0.5577138406114599,0.30561773798102543,0.8223552894211577,0.9947151152240973
npc_class,Cyclamides,cell,a*,9,-0.010754566516074418,0.6327345309381237,0.8141003706871969,0.4318060450710242,0.05788423153692615,0.7860279441117765
npc_class,Cyclic peptides,cell,a*,207,-0.05712813047043277,0.03992015968063872,0.2381902860944777,0.13729855336899915,0.1596806387225549,0.8878001572612351
npc_class,Cyclitols,cell,a*,2,-0.1667437417830157,0.011976047904191617,0.17864271457085829,0.8120204603580563,0.10978043912175649,0.8543782001214961
npc_class,Cytochalasan alkaloids,cell,a*,3,0.029164912525259257,0.39520958083832336,0.6673822166986781,0.5753118004477135,0.16367265469061876,0.8878001572612351
npc_class,DKXanthenes and derivatives,cell,a*,1,0.0027974336329488073,0.9740518962075848,0.9920159680638722,0.7277085330776606,0.6946107784431138,0.9947151152240973
npc_class,Dammarane and Protostane triterpenoids,cell,a*,2,0.002603587460997164,0.9401197604790419,0.9898908066220501,0.7167519181585678,0.11776447105788423,0.8783266799733865
npc_class,Depsipeptides,cell,a*,27,-0.06401561848685706,0.015968063872255488,0.17864271457085829,0.2499254007471861,0.027944111776447105,0.625249500998004
npc_class,Diacylglycerols,cell,a*,39,-0.023301139388150833,0.23353293413173654,0.5291442431592511,0.19474238691320533,0.4351297405189621,0.9947151152240973
npc_class,Dipeptides,cell,a*,232,-0.07849673816110384,0.07784431137724551,0.31668481219379424,0.20563230289617096,0.5269461077844312,0.9947151152240973
npc_class,Disaccharides,cell,a*,7,-0.08359250608510457,0.3073852295409182,0.5805888223552894,0.4061570833905128,0.5109780439121756,0.9947151152240973
npc_class,Dolabellane diterpenoids,cell,a*,1,-0.01278738213996799,0.9920159680638723,0.9920159680638722,0.6804090763822308,0.9780439121756487,0.9947151152240973
npc_class,Drimane sesquiterpenoids,cell,a*,1,-0.017214524201685368,0.7784431137724551,0.9289421157684632,0.6644295302013423,0.6387225548902196,0.9947151152240973
npc_class,Epothilones,cell,a*,1,0.20425655956205638,0.003992015968063872,0.17864271457085829,0.9801853627356983,0.00998003992015968,0.5614485315084118
npc_class,Ergostane steroids,cell,a*,23,0.06668318127026948,0.6606786427145709,0.8328273031401986,0.5124893298442508,0.6447105788423154,0.9947151152240973
npc_class,Ergot alkaloids,cell,a*,1,-0.05454019743409531,0.530938123752495,0.751143382526286,0.5052732502396933,0.9920159680638723,0.9980039920159679
npc_class,Erythromycins,cell,a*,11,-0.03248649399750475,0.3033932135728543,0.5805888223552894,0.37410009035530034,0.07385229540918163,0.7986380180814842
npc_class,Farnesane sesquiterpenoids,cell,a*,5,-0.08656008072845985,0.017964071856287425,0.17864271457085829,0.37696,0.26746506986027946,0.9681282596098126
npc_class,Fatty acyl carnitines,cell,a*,33,0.05562292164466768,0.16966067864271456,0.46014032540978644,0.4629211064470993,0.14770459081836326,0.8813040585495674
npc_class,Fatty acyl glycosides of mono- and disaccharides,cell,a*,57,-0.06200919100985523,0.47305389221556887,0.7175732568476493,0.15956177459594323,0.9321357285429142,0.9947151152240973
npc_class,Fatty acyl homoserine lactones,cell,a*,1,0.02416867676899587,0.9920159680638723,0.9920159680638722,0.7861936720997124,0.9700598802395209,0.9947151152240973
npc_class,Fatty alcohols,cell,a*,46,-0.06242775741306865,0.3712574850299401,0.6515204884348949,0.1476907460666554,0.9760479041916168,0.9947151152240973
npc_class,Fatty aldehydes,cell,a*,3,-0.07756775455770247,0.47704590818363274,0.7175732568476493,0.41797249760153504,0.8423153692614771,0.9947151152240973
npc_class,Fatty nitriles,cell,a*,1,0.11506047908735217,0.5049900199600799,0.7349041753890593,0.9274528603387664,0.5968063872255489,0.9947151152240973
npc_class,Flavanones,cell,a*,2,-0.14682583310340608,0.015968063872255488,0.17864271457085829,0.7177109974424553,0.14770459081836326,0.8813040585495674
npc_class,Flavonols,cell,a*,1,-0.011886620793037865,0.8582834331337326,0.9785524492416442,0.6836049856184084,0.6167664670658682,0.9947151152240973
npc_class,Furocoumarins,cell,a*,1,-0.060887522532309925,0.33532934131736525,0.6124893071000855,0.5314797059763503,0.9121756487025948,0.9947151152240973
npc_class,Fusidane triterpenoids,cell,a*,1,-0.003616665626922264,0.9820359281437125,0.9920159680638722,0.7101310322786833,0.6986027944111777,0.9947151152240973
npc_class,Glucosinolates,cell,a*,1,0.01871384090362193,0.7445109780439122,0.9127908566428787,0.7737296260786194,0.32934131736526945,0.9681282596098126
npc_class,Glycerophosphates,cell,a*,12,-0.01915168996608777,0.590818363273453,0.7833813853773932,0.23070344237759244,0.7125748502994012,0.9947151152240973
npc_class,Glycerophosphocholines,cell,a*,166,0.026400311711193544,0.5469061876247505,0.7588853301149638,0.3416500008129685,0.33532934131736525,0.9681282596098126
npc_class,Glycerophosphoethanolamines,cell,a*,73,-0.05362037914533857,0.021956087824351298,0.18640978911741737,0.12388813457548586,0.5608782435129741,0.9947151152240973
npc_class,Glycerophosphoglycerols,cell,a*,3,0.06924749499325845,0.017964071856287425,0.17864271457085829,0.6223217141029741,0.0658682634730539,0.7860279441117765
npc_class,Glycerophosphoinositols,cell,a*,2,-0.018545084025044713,0.9221556886227545,0.9867883281056935,0.5287723785166241,0.564870259481038,0.9947151152240973
npc_class,Glycerophosphoserines,cell,a*,23,-0.043241608703724246,0.2954091816367265,0.5805888223552894,0.19626089755251108,0.7225548902195609,0.9947151152240973
npc_class,Glycosyldiacylglycerols,cell,a*,2,0.0007359054535403531,0.9900199600798403,0.9920159680638722,0.5271739130434783,0.500998003992016,0.9947151152240973
npc_class,Halogenated fatty acids,cell,a*,19,-0.05624266845261901,0.15568862275449102,0.4410242015968064,0.3139961765551777,0.590818363273453,0.9947151152240973
npc_class,Humulane sesquiterpenoids,cell,a*,3,-0.050251949401894556,0.2954091816367265,0.5805888223552894,0.32032832320648114,0.8502994011976048,0.9947151152240973
npc_class,Hydrocarbons,cell,a*,5,-0.051370475548446995,0.1996007984031936,0.49622976269682856,0.32352000000000003,0.5189620758483033,0.9947151152240973
npc_class,Illudalane sesquiterpenoids,cell,a*,1,-0.06529034887210428,0.2435129740518962,0.5381336093245608,0.5532118887823586,0.8502994011976048,0.9947151152240973
npc_class,Imidazole alkaloids,cell,a*,31,-0.05806857867027257,0.023952095808383235,0.18640978911741737,0.11570850118144249,0.8043912175648703,0.9947151152240973
npc_class,"Indole diketopiperazine alkaloids (L-Trp, L-Trp)",cell,a*,1,-0.07778454992282095,0.6327345309381237,0.8141003706871969,0.6040268456375839,0.9161676646706587,0.9947151152240973
npc_class,Iridoids monoterpenoids,cell,a*,4,-0.026732606042557113,0.4471057884231537,0.7083026928598942,0.29062699936020475,0.8323353293413174,0.9947151152240973
npc_class,Isocoumarins,cell,a*,3,-0.04715725729234319,0.1656686626746507,0.45622600951942266,0.4149877411789788,0.37325349301397204,0.9947151152240973
npc_class,Isoflavones,cell,a*,7,-0.0911665205436371,0.04790419161676647,0.259843948466703,0.3661314669960204,0.2774451097804391,0.9681282596098126
npc_class,Isoquinoline alkaloids,cell,a*,6,-0.08915195392812358,0.013972055888223553,0.17864271457085829,0.4894366197183099,0.10179640718562874,0.8444928325167846
npc_class,Jasmonic acids,cell,a*,1,-0.07228421213822675,0.21357285429141717,0.5166154178130226,0.5787791626717801,0.7944111776447106,0.9947151152240973
npc_class,Jatrophane diterpenoids,cell,a*,12,-0.1429234402774959,0.1996007984031936,0.49622976269682856,0.6053559974342527,0.7265469061876247,0.9947151152240973
npc_class,Kaurane and Phyllocladane diterpenoids,cell,a*,1,-0.05697207691567331,0.35528942115768464,0.6332088298650225,0.5110258868648131,0.9700598802395209,0.9947151152240973
npc_class,Labdane diterpenoids,cell,a*,11,-0.05998304726429302,0.4550898203592814,0.7083571986461858,0.21597831472791396,0.9401197604790419,0.9947151152240973
npc_class,Lactam bearing macrolide lactones,cell,a*,2,0.04161072237852821,0.9241516966067864,0.9867883281056935,0.8212915601023018,0.6906187624750499,0.9947151152240973
npc_class,Lactones,cell,a*,3,-0.09340489194503793,0.22954091816367264,0.5291442431592511,0.31638418079096053,0.8662674650698603,0.9947151152240973
npc_class,"Lanostane, Tirucallane and Euphane triterpenoids",cell,a*,3,0.0371354462232207,0.48502994011976047,0.723502994011976,0.6014284191450805,0.3313373253493014,0.9681282596098126
npc_class,Leukotrienes,cell,a*,14,0.0416673971001,0.13972055888223553,0.42389796677830777,0.4624518613607189,0.08782435129740519,0.8444928325167846
npc_class,Linear peptides,cell,a*,59,-0.03091126726256276,0.023952095808383235,0.18640978911741737,0.08616969021298204,0.8922155688622755,0.9947151152240973
npc_class,Lipopeptides,cell,a*,77,-0.0036608910761796003,0.8922155688622755,0.9867883281056935,0.2283553328427223,0.49700598802395207,0.9947151152240973
npc_class,Lupane triterpenoids,cell,a*,4,-0.051569942361845394,0.2215568862275449,0.5218247715096124,0.2368841970569418,0.9121756487025948,0.9947151152240973
npc_class,Macrolide lactones,cell,a*,11,-0.07130775890284158,0.11377245508982035,0.3771346196495897,0.2428517298667988,0.6526946107784432,0.9947151152240973
npc_class,Macrotetrolides,cell,a*,3,-0.012476637824592351,0.8582834331337326,0.9785524492416442,0.4764950431723697,0.38922155688622756,0.9947151152240973
npc_class,Melithiazole and Myxothiazole derivatives,cell,a*,1,-0.026471348942291376,0.7584830339321357,0.9135956275368726,0.6356663470757431,0.8323353293413174,0.9947151152240973
npc_class,Menthane monoterpenoids,cell,a*,1,0.037092071783468565,0.6866267465069861,0.8559963406520292,0.8149568552253116,0.3253493013972056,0.9681282596098126
npc_class,Merosesquiterpenoids,cell,a*,1,-0.04166254094679912,0.6167664670658682,0.8110640033801011,0.572067753275807,0.8622754491017964,0.9947151152240973
npc_class,Methyl xanthones,cell,a*,1,-0.10238724778870763,0.10778443113772455,0.371027176416398,0.7420901246404602,0.2874251497005988,0.9681282596098126
npc_class,Microcolins and mirabimids,cell,a*,5,-0.11716441290690702,0.08383233532934131,0.32621713095548033,0.49504,0.36127744510978044,0.9947151152240973
npc_class,Monacolins and Monacolin derivatives,cell,a*,1,0.19106060577848288,0.021956087824351298,0.18640978911741737,0.9744327261105784,0.10379241516966067,0.8444928325167846
npc_class,Monoacylglycerols,cell,a*,22,-0.01659174514795134,0.8243512974051896,0.9581745599709672,0.27351702351702345,0.4311377245508982,0.9947151152240973
npc_class,Monocyclic monoterpenoids,cell,a*,1,0.0014835103282422432,0.9800399201596807,0.9920159680638722,0.7254713966123363,0.40718562874251496,0.9947151152240973
npc_class,Monomeric stilbenes,cell,a*,1,-0.19300330971285395,0.017964071856287425,0.17864271457085829,0.9757110898050495,0.021956087824351298,0.5614485315084118
npc_class,Monosaccharides,cell,a*,10,-0.09162964030527279,0.2375249500998004,0.5314620758483034,0.2766025641025641,0.9481037924151696,0.9947151152240973
npc_class,N-acyl amines,cell,a*,110,-0.00426690255097394,0.8682634730538922,0.9836655802319411,0.21140878988561113,0.3772455089820359,0.9947151152240973
npc_class,N-acyl ethanolamines (endocannabinoids),cell,a*,11,-0.0426151540430175,0.2714570858283433,0.565009515852017,0.2333789967646973,0.5708582834331337,0.9947151152240973
npc_class,Naphthoquinones,cell,a*,1,0.03412558244675033,0.5229540918163673,0.751143382526286,0.8082454458293384,0.2275449101796407,0.9320489455870866
npc_class,Neutral glycosphingolipids,cell,a*,55,-0.0020428488083612225,0.9321357285429142,0.9872916888117257,0.16863266814486333,0.7085828343313373,0.9947151152240973
npc_class,Nitro fatty acids,cell,a*,1,0.027739532238293445,0.8043912175648703,0.9504259454946318,0.7945030361137744,0.6506986027944112,0.9947151152240973
npc_class,Noreudesmane sesquiterpenoids,cell,a*,1,-0.1632946668305069,0.005988023952095809,0.17864271457085829,0.945989133908597,0.01996007984031936,0.5614485315084118
npc_class,Oleanane triterpenoids,cell,a*,12,-0.10018572042106821,0.003992015968063872,0.17864271457085829,0.3580821039127646,0.12375249500998003,0.8813040585495674
npc_class,Open-chain polyketides,cell,a*,117,-0.03611215396443332,0.19560878243512975,0.49622976269682856,0.07536288618266715,0.846307385229541,0.9947151152240973
npc_class,Other Octadecanoids,cell,a*,2,-0.015170321824697325,0.7604790419161677,0.9135956275368726,0.3976982097186701,0.7684630738522954,0.9947151152240973
npc_class,Other indole diketopiperazine alkaloids,cell,a*,4,-0.12080380947764592,0.021956087824351298,0.18640978911741737,0.47328854766474726,0.5149700598802395,0.9947151152240973
npc_class,Oxidized glycerophospholipids,cell,a*,31,-0.02290156840918701,0.5409181636726547,0.756440244510978,0.357305686537801,0.313373253493014,0.9681282596098126
npc_class,Oxygenated hydrocarbons,cell,a*,1,-0.0637053457491414,0.46107784431137727,0.7114908114804873,0.5458612975391499,0.9181636726546906,0.9947151152240973
npc_class,Penicillins,cell,a*,3,-0.12036916544507799,0.017964071856287425,0.17864271457085829,0.6786056923568916,0.07584830339321358,0.7986380180814842
npc_class,Phenazine alkaloids,cell,a*,3,0.027035159662093067,0.5608782435129741,0.765611633875107,0.5361901716234942,0.4471057884231537,0.9947151152240973
npc_class,Phenoxazine alkaloids,cell,a*,1,-0.008678592408550253,0.8942115768463074,0.9867883281056935,0.6938318951741771,0.47305389221556887,0.9947151152240973
npc_class,Phenylalanine-derived alkaloids,cell,a*,4,-0.007970424167648569,0.812375249500998,0.9504259454946318,0.22728726807421626,0.9580838323353293,0.9947151152240973
npc_class,Phenylethylamines,cell,a*,6,-0.10693866106151369,0.043912175648702596,0.2535574013263795,0.5053350405463082,0.2315369261477046,0.9320489455870866
npc_class,Phosphosphingolipids,cell,a*,34,-0.019743511299630628,0.5888223552894212,0.7833813853773932,0.21519227846177236,0.7624750499001997,0.9947151152240973
npc_class,Phytoprostanes,cell,a*,1,0.09439354243271043,0.15768463073852296,0.4410242015968064,0.9069990412272292,0.16966067864271456,0.8932135728542914
npc_class,Pimarane and Isopimarane diterpenoids,cell,a*,3,-0.08099108010336072,0.31137724550898205,0.5805888223552894,0.37021639484063534,0.8263473053892215,0.9947151152240973
npc_class,Pinane monoterpenoids,cell,a*,5,-0.04425405122559334,0.06986027944111776,0.2977378576180971,0.2896,0.5828343313373253,0.9947151152240973
npc_class,Piperidine alkaloids,cell,a*,5,-0.03260546624312224,0.33532934131736525,0.6124893071000855,0.27104000000000006,0.6906187624750499,0.9947151152240973
npc_class,Polyamines,cell,a*,22,-0.06970843150818412,0.03592814371257485,0.2381902860944777,0.2382999882999883,0.25748502994011974,0.9602045908183632
npc_class,Polyene macrolides,cell,a*,9,0.025058542505144873,0.6447105788423154,0.8184623660480458,0.44654491081918185,0.3253493013972056,0.9681282596098126
npc_class,Polyether ionophores,cell,a*,1,-0.07043099589148281,0.8083832335329342,0.9504259454946318,0.5717481623521892,0.9540918163672655,0.9947151152240973
npc_class,Polysaccharides,cell,a*,5,-0.03301705510836123,0.43912175648702595,0.7081332829835824,0.35744,0.6347305389221557,0.9947151152240973
npc_class,Prenyl quinone meroterpenoids,cell,a*,9,-0.03404613089625193,0.15568862275449102,0.4410242015968064,0.20623731709922039,0.7105788423153693,0.9947151152240973
npc_class,Primary amides,cell,a*,21,-0.053631403757541364,0.07385229540918163,0.3074316483312444,0.15460491047496516,0.8403193612774451,0.9947151152240973
npc_class,Prostaglandins,cell,a*,1,-0.044762825817179455,0.5668662674650699,0.765611633875107,0.5592841163310962,0.8882235528942116,0.9947151152240973
npc_class,Purine alkaloids,cell,a*,22,-0.06968408901273306,0.005988023952095809,0.17864271457085829,0.1912951912951913,0.3473053892215569,0.9867883281056935
npc_class,Purine nucleosides,cell,a*,32,-0.039582737158679854,0.3093812375249501,0.5805888223552894,0.1598208521626856,0.8363273453093812,0.9947151152240973
npc_class,Purine nucleotides,cell,a*,6,0.12209299113755989,0.10578842315369262,0.371027176416398,0.7491463935125907,0.22554890219560877,0.9320489455870866
npc_class,Pyrazine and Piperazine alkaloids,cell,a*,1,-0.03333818404002372,0.5329341317365269,0.751143382526286,0.6088207094918504,0.5948103792415169,0.9947151152240973
npc_class,Pyridine alkaloids,cell,a*,27,-0.04340342374386431,0.09381237524950099,0.3427023504012383,0.14086726107351305,0.5788423153692615,0.9947151152240973
npc_class,Pyrimidine nucleosides,cell,a*,12,-0.032282985640445405,0.5289421157684631,0.751143382526286,0.1385503527902502,0.9780439121756487,0.9947151152240973
npc_class,Pyrrole alkaloids,cell,a*,8,0.005203251514475893,0.8383233532934131,0.9681282596098125,0.36242793081358105,0.38922155688622756,0.9947151152240973
npc_class,Pyrrolidine alkaloids,cell,a*,2,-0.050634265145935595,0.45109780439121755,0.7083026928598942,0.4539641943734015,0.7465069860279441,0.9947151152240973
npc_class,Pyrrolizidine alkaloids,cell,a*,1,-0.027756621060058446,0.6367265469061876,0.8141003706871969,0.6289549376797698,0.7285429141716567,0.9947151152240973
npc_class,Pyrroloindole alkaloids,cell,a*,3,0.035146518225608665,0.39520958083832336,0.6673822166986781,0.48864726574992,0.2954091816367265,0.9681282596098126
npc_class,Pyrroloquinoline alkaloids,cell,a*,2,0.18588704660294325,0.007984031936127744,0.17864271457085829,0.9728260869565217,0.013972055888223553,0.5614485315084118
npc_class,Quinazoline alkaloids,cell,a*,8,-0.08156978765244827,0.033932135728542916,0.23360970366958392,0.49535554131966686,0.015968063872255488,0.5614485315084118
npc_class,Quinolizidine alkaloids,cell,a*,4,-0.059964464072909916,0.1996007984031936,0.49622976269682856,0.4152271273192578,0.3932135728542914,0.9947151152240973
npc_class,Resin glycosides,cell,a*,1,-0.05362441521837731,0.9261477045908184,0.9867883281056935,0.5097475231703419,0.998003992015968,0.9980039920159679
npc_class,Rotenoids,cell,a*,1,0.1491956320118672,0.003992015968063872,0.17864271457085829,0.9527005433045701,0.03792415169660679,0.6788423153692615
npc_class,Scalarane sesterterpenoids,cell,a*,3,-0.11616365185517076,0.3093812375249501,0.5805888223552894,0.3635006928898838,0.9680638722554891,0.9947151152240973
npc_class,Secoiridoid monoterpenoids,cell,a*,1,-0.044163063512443715,0.5029940119760479,0.7349041753890593,0.5612016618728028,0.8862275449101796,0.9947151152240973
npc_class,Serrulatane and Biflorane diterpenoids,cell,a*,1,0.14265619502142263,0.7524950099800399,0.9135956275368726,0.9479066794503036,0.8842315369261478,0.9947151152240973
npc_class,Shikimic acids and derivatives,cell,a*,7,-0.11437310465143703,0.2834331337325349,0.5765287606604972,0.43406065596267324,0.8762475049900199,0.9947151152240973
npc_class,Simple coumarins,cell,a*,5,-0.05287683036242578,0.11976047904191617,0.38280581693755344,0.43135999999999997,0.13572854291417166,0.8813040585495674
npc_class,Simple diketopiperazine alkaloids,cell,a*,6,-0.13111278016387506,0.00998003992015968,0.17864271457085829,0.7672855313700384,0.013972055888223553,0.5614485315084118
npc_class,Simple indole alkaloids,cell,a*,11,-0.030285590776832058,0.2634730538922156,0.5614485315084118,0.15681016642863388,0.8602794411177644,0.9947151152240973
npc_class,Simple phenolic acids,cell,a*,8,-0.10778531396173631,0.011976047904191617,0.17864271457085829,0.514654067905189,0.18363273453093812,0.9130627633621646
npc_class,Sphingoid bases,cell,a*,68,0.002773653702584742,0.9041916167664671,0.9867883281056935,0.17634571790832598,0.6067864271457086,0.9947151152240973
npc_class,Spirotetronate macrolides,cell,a*,1,-0.09052757461516586,0.10379241516966067,0.371027176416398,0.6775327580696708,0.5249500998003992,0.9947151152240973
npc_class,Steroidal alkaloids,cell,a*,12,0.03035067735223451,0.35728542914171657,0.6332088298650225,0.41746846268975835,0.15768463073852296,0.8878001572612351
npc_class,Straight chain fatty acids,cell,a*,3,-0.09464847863917396,0.06187624750499002,0.27689620758483036,0.6514230892228974,0.09381237524950099,0.8444928325167846
npc_class,Streptogramins,cell,a*,1,-0.08168957568454704,0.4930139720558882,0.7293347189917686,0.6263982102908278,0.8263473053892215,0.9947151152240973
